orthogroup	D_carinulata	D_sublineata	A_obtectus	B_siliquastri	C_maculatus	C_chinensis
N0.HOG0008937	0	0	0	0	0	0
N0.HOG0008938	0	0	0	0	0	0
N0.HOG0008939	0	0	0	0	0	0
N0.HOG0008940	0	0	0	0	0	0
N0.HOG0008941	0	0	0	0	0	0
N0.HOG0008942	0	0	0	0	0	0
N0.HOG0008943	0	0	0	0	0	0
N0.HOG0008944	0	0	0	0	0	0
N0.HOG0008945	0	0	0	0	0	0
N0.HOG0008946	0	0	0	0	0	0
N0.HOG0008947	0	0	0	0	0	0
N0.HOG0008948	0	0	0	0	0	0
N0.HOG0008949	0	0	0	0	0	0
N0.HOG0008950	0	0	0	0	0	0
N0.HOG0008951	0	0	0	0	0	0
N0.HOG0008952	0	0	0	0	0	0
N0.HOG0008955	1	0	0	0	0	0
N0.HOG0008956	0	0	0	0	0	0
N0.HOG0008957	0	0	0	0	0	0
N0.HOG0008958	0	0	0	0	0	0
N0.HOG0008959	0	0	0	0	0	0
N0.HOG0008960	0	0	0	0	0	0
N0.HOG0008961	0	0	0	0	0	0
N0.HOG0008962	0	0	0	0	0	0
N0.HOG0008963	0	0	0	0	0	0
N0.HOG0008964	0	0	0	0	0	0
N0.HOG0008965	0	0	0	0	0	0
N0.HOG0008966	0	0	0	0	0	0
N0.HOG0008967	0	0	0	0	0	0
N0.HOG0008968	0	0	0	0	0	0
N0.HOG0008969	0	0	0	0	0	0
N0.HOG0008970	0	0	0	0	0	0
N0.HOG0008971	0	0	0	0	0	0
N0.HOG0008972	0	0	0	0	0	0
N0.HOG0008973	1	0	0	0	0	0
N0.HOG0008974	0	0	0	0	0	0
N0.HOG0008975	0	0	0	0	0	0
N0.HOG0008976	0	0	0	0	0	0
N0.HOG0008977	0	0	0	0	0	0
N0.HOG0008978	0	0	0	0	0	0
N0.HOG0008979	0	0	0	0	0	0
N0.HOG0008980	0	0	0	0	0	0
N0.HOG0008981	0	0	0	0	0	0
N0.HOG0008982	1	0	0	0	0	0
N0.HOG0008983	0	0	0	0	0	0
N0.HOG0008984	0	0	0	0	0	0
N0.HOG0008985	0	0	0	0	0	0
N0.HOG0008986	0	0	0	0	0	0
N0.HOG0008987	0	0	0	0	0	0
N0.HOG0008988	0	0	0	0	0	0
N0.HOG0008989	1	0	0	0	0	0
N0.HOG0008990	0	0	0	0	0	0
N0.HOG0008991	0	0	0	0	0	0
N0.HOG0008992	0	0	0	0	0	0
N0.HOG0008993	0	0	0	0	0	0
N0.HOG0008994	0	0	0	0	0	0
N0.HOG0008995	0	0	0	0	0	0
N0.HOG0008996	0	0	0	0	0	0
N0.HOG0008997	0	0	0	0	0	0
N0.HOG0008998	1	0	0	0	0	0
N0.HOG0008999	1	0	0	0	0	0
N0.HOG0009000	0	0	0	0	0	0
N0.HOG0009001	0	0	0	0	0	0
N0.HOG0009002	0	0	0	0	0	0
N0.HOG0009004	0	0	0	0	0	0
N0.HOG0009005	0	0	0	0	0	0
N0.HOG0009006	0	0	0	0	0	0
N0.HOG0009007	0	0	0	0	0	0
N0.HOG0009008	0	0	0	0	0	0
N0.HOG0009009	0	0	0	0	0	0
N0.HOG0009010	0	0	0	0	0	0
N0.HOG0009011	0	0	0	0	0	0
N0.HOG0009012	0	0	0	0	0	0
N0.HOG0009013	0	0	0	0	0	0
N0.HOG0009014	0	0	0	0	0	0
N0.HOG0009015	0	0	0	0	0	0
N0.HOG0009016	0	0	0	0	0	0
N0.HOG0009017	0	0	0	0	0	0
N0.HOG0009018	0	0	0	0	0	0
N0.HOG0009019	0	0	0	0	0	0
N0.HOG0009020	0	0	0	0	0	0
N0.HOG0009021	0	0	0	0	0	0
N0.HOG0009023	0	0	0	0	0	0
N0.HOG0009024	0	0	0	0	0	0
N0.HOG0009025	0	0	0	0	0	0
N0.HOG0009027	0	0	0	0	0	0
N0.HOG0009028	0	0	0	0	0	0
N0.HOG0009029	0	0	0	0	0	0
N0.HOG0009030	0	0	0	0	0	0
N0.HOG0009031	0	0	0	0	0	0
N0.HOG0009032	0	0	0	0	0	0
N0.HOG0009033	0	0	0	0	0	0
N0.HOG0009034	1	0	0	0	0	0
N0.HOG0009035	0	0	0	0	0	0
N0.HOG0009036	1	0	0	0	0	0
N0.HOG0009037	0	0	0	0	0	0
N0.HOG0009038	0	0	0	0	0	0
N0.HOG0009039	0	0	0	0	0	0
N0.HOG0009040	0	0	0	0	0	0
N0.HOG0009041	0	0	0	0	0	0
N0.HOG0009042	0	0	0	0	0	0
N0.HOG0009043	1	0	0	0	0	0
N0.HOG0009044	1	0	0	0	0	0
N0.HOG0009045	0	0	0	0	0	0
N0.HOG0009046	0	0	0	0	0	0
N0.HOG0009047	0	0	0	0	0	0
N0.HOG0009049	1	0	0	0	0	0
N0.HOG0009050	0	0	0	0	0	0
N0.HOG0009051	0	0	0	0	0	0
N0.HOG0009052	0	0	0	0	0	0
N0.HOG0009053	1	0	0	0	0	0
N0.HOG0009054	1	0	0	0	0	0
N0.HOG0009057	0	1	0	0	0	0
N0.HOG0009058	1	0	0	0	0	0
N0.HOG0009059	0	0	0	0	0	0
N0.HOG0009060	0	0	0	0	0	0
N0.HOG0009061	0	0	0	0	0	0
N0.HOG0009062	0	0	0	0	0	0
N0.HOG0009063	0	0	0	0	0	0
N0.HOG0009064	0	0	0	0	0	0
N0.HOG0009065	0	0	0	0	0	0
N0.HOG0009066	0	0	0	0	0	0
N0.HOG0009067	0	0	0	0	0	0
N0.HOG0009068	0	0	0	0	0	0
N0.HOG0009069	1	0	0	0	0	0
N0.HOG0009070	0	0	0	0	0	0
N0.HOG0009072	0	0	0	0	0	0
N0.HOG0009073	0	0	0	0	0	0
N0.HOG0009074	0	0	0	0	0	0
N0.HOG0009075	0	0	0	0	0	0
N0.HOG0009076	0	0	0	0	0	0
N0.HOG0009077	0	0	0	0	0	0
N0.HOG0009078	0	0	0	0	0	0
N0.HOG0009079	0	0	0	0	0	0
N0.HOG0009080	0	0	0	0	0	0
N0.HOG0009081	0	0	0	0	0	0
N0.HOG0009082	0	0	0	0	0	0
N0.HOG0009083	0	0	0	0	0	0
N0.HOG0009084	0	0	0	0	0	0
N0.HOG0009085	0	0	0	0	0	0
N0.HOG0009086	0	0	0	0	0	0
N0.HOG0009087	0	0	0	0	0	0
N0.HOG0009088	0	0	0	0	0	0
N0.HOG0009089	0	0	0	0	0	0
N0.HOG0009090	0	0	0	0	0	0
N0.HOG0009091	0	0	0	0	0	0
N0.HOG0009092	0	0	0	0	0	0
N0.HOG0009093	0	0	0	0	0	0
N0.HOG0009094	0	0	0	0	0	0
N0.HOG0009095	0	0	0	0	0	0
N0.HOG0009096	0	0	0	0	0	0
N0.HOG0009097	0	0	0	0	0	0
N0.HOG0009098	0	0	0	0	0	0
N0.HOG0009099	0	0	0	0	0	0
N0.HOG0009100	0	0	0	0	0	0
N0.HOG0009101	0	0	0	0	0	0
N0.HOG0009102	0	0	0	0	0	0
N0.HOG0009103	0	0	0	0	0	0
N0.HOG0009104	0	0	0	0	0	0
N0.HOG0009105	0	0	0	0	0	0
N0.HOG0009106	0	0	0	0	0	0
N0.HOG0009107	0	0	0	0	0	0
N0.HOG0009109	0	0	0	0	0	0
N0.HOG0009110	0	0	0	0	0	0
N0.HOG0009111	0	0	0	0	0	0
N0.HOG0009112	0	0	0	0	0	0
N0.HOG0009113	0	0	0	0	0	0
N0.HOG0009114	0	0	0	0	0	0
N0.HOG0009115	0	0	0	0	0	0
N0.HOG0009116	1	0	0	0	0	0
N0.HOG0009117	1	0	0	0	0	0
N0.HOG0009118	0	0	0	0	0	0
N0.HOG0009119	0	0	0	0	0	0
N0.HOG0009120	0	0	0	0	0	0
N0.HOG0009121	0	0	0	0	0	0
N0.HOG0009122	1	0	0	0	0	0
N0.HOG0009123	0	0	0	0	0	0
N0.HOG0009124	0	0	0	0	0	0
N0.HOG0009125	0	0	0	0	0	0
N0.HOG0009126	0	0	0	0	0	0
N0.HOG0009127	1	0	0	0	0	0
N0.HOG0009128	0	0	0	0	0	0
N0.HOG0009129	1	0	0	0	0	0
N0.HOG0009130	0	1	0	0	0	0
N0.HOG0009131	1	0	0	0	0	0
N0.HOG0009132	1	0	0	0	0	0
N0.HOG0009134	0	0	0	0	0	0
N0.HOG0009135	0	0	0	0	0	0
N0.HOG0009137	0	0	0	0	0	0
N0.HOG0009138	0	0	0	0	0	0
N0.HOG0009139	0	0	0	0	0	0
N0.HOG0009140	0	0	0	0	0	0
N0.HOG0009143	0	0	0	0	0	0
N0.HOG0009144	1	0	0	0	0	0
N0.HOG0009145	1	0	0	0	0	0
N0.HOG0009147	1	0	0	0	0	0
N0.HOG0009148	1	0	0	0	0	0
N0.HOG0009149	1	0	0	0	0	0
N0.HOG0009150	0	0	0	0	0	0
N0.HOG0009151	0	0	0	0	0	0
N0.HOG0009152	0	0	0	0	0	0
N0.HOG0009153	0	0	0	0	0	0
N0.HOG0009154	0	0	0	0	0	0
N0.HOG0009155	0	0	0	0	0	0
N0.HOG0009156	1	0	0	0	0	0
N0.HOG0009157	0	0	0	0	0	0
N0.HOG0009159	1	0	0	0	0	0
N0.HOG0009160	1	0	0	0	0	0
N0.HOG0009162	1	0	0	0	0	0
N0.HOG0009163	1	0	0	0	0	0
N0.HOG0009164	1	0	0	0	0	0
N0.HOG0009165	1	0	0	0	0	0
N0.HOG0009167	1	0	0	0	0	0
N0.HOG0009171	1	0	0	0	0	0
N0.HOG0009172	1	0	0	0	0	0
N0.HOG0009173	1	0	0	0	0	0
N0.HOG0009175	0	0	0	0	0	0
N0.HOG0009176	0	0	0	0	0	0
N0.HOG0009177	0	0	0	0	0	0
N0.HOG0009178	0	0	0	0	0	0
N0.HOG0009179	0	0	0	0	0	0
N0.HOG0009180	0	0	0	0	0	0
N0.HOG0009181	0	0	0	0	0	0
N0.HOG0009182	0	0	0	0	0	0
N0.HOG0009183	0	0	0	0	0	0
N0.HOG0009184	0	0	0	0	0	0
N0.HOG0009186	0	1	0	0	0	0
N0.HOG0009187	1	0	0	0	0	0
N0.HOG0009188	1	0	0	0	0	0
N0.HOG0009189	0	0	0	0	0	0
N0.HOG0009190	0	1	0	0	0	0
N0.HOG0009191	1	0	0	0	0	0
N0.HOG0009192	0	0	0	0	0	0
N0.HOG0009193	0	0	0	0	0	0
N0.HOG0009194	0	0	0	0	0	0
N0.HOG0009197	0	1	0	0	0	0
N0.HOG0009198	0	0	0	0	0	0
N0.HOG0009199	0	0	0	0	0	0
N0.HOG0009200	0	0	0	0	0	0
N0.HOG0009201	0	0	0	0	0	0
N0.HOG0009202	0	0	0	0	0	0
N0.HOG0009203	0	0	0	0	0	0
N0.HOG0009204	0	0	0	0	0	0
N0.HOG0009205	0	0	0	0	0	0
N0.HOG0009206	0	0	0	0	0	0
N0.HOG0009207	0	0	0	0	0	0
N0.HOG0009208	0	0	0	0	0	0
N0.HOG0009209	0	0	0	0	0	0
N0.HOG0009210	1	0	0	0	0	0
N0.HOG0009211	0	0	0	0	0	0
N0.HOG0009212	0	1	0	0	0	0
N0.HOG0009213	0	0	0	0	0	0
N0.HOG0009214	0	0	0	0	0	0
N0.HOG0009215	1	0	0	0	0	0
N0.HOG0009216	1	0	0	0	0	0
N0.HOG0009217	1	0	0	0	0	0
N0.HOG0009219	0	0	0	0	0	0
N0.HOG0009220	0	0	0	0	0	0
N0.HOG0009221	1	0	0	0	0	0
N0.HOG0009222	0	0	0	0	0	0
N0.HOG0009223	0	0	0	0	0	0
N0.HOG0009224	1	0	0	0	0	0
N0.HOG0009225	1	0	0	0	0	0
N0.HOG0009226	1	0	0	0	0	0
N0.HOG0009227	0	0	0	0	0	0
N0.HOG0009228	0	0	0	0	0	0
N0.HOG0009230	1	0	0	0	0	0
N0.HOG0009231	0	0	0	0	0	0
N0.HOG0009232	0	0	0	0	0	0
N0.HOG0009233	0	0	0	0	0	0
N0.HOG0009234	0	0	0	0	0	0
N0.HOG0009235	0	0	0	0	0	0
N0.HOG0009236	0	0	0	0	0	0
N0.HOG0009238	0	0	0	0	0	0
N0.HOG0009239	0	0	0	0	0	0
N0.HOG0009241	0	0	0	0	0	0
N0.HOG0009242	0	0	0	0	0	0
N0.HOG0009244	0	0	0	0	0	0
N0.HOG0009245	0	0	0	0	0	0
N0.HOG0009246	0	0	0	0	0	0
N0.HOG0009247	0	0	0	0	0	0
N0.HOG0009248	1	0	0	0	0	0
N0.HOG0009250	0	0	0	0	0	0
N0.HOG0009251	0	0	0	0	0	0
N0.HOG0009252	0	0	0	0	0	0
N0.HOG0009253	0	0	0	0	0	0
N0.HOG0009255	0	0	0	0	0	0
N0.HOG0009256	0	0	0	0	0	0
N0.HOG0009257	0	0	0	0	0	0
N0.HOG0009258	0	0	0	0	0	0
N0.HOG0009259	0	0	0	0	0	0
N0.HOG0009260	0	0	0	0	0	0
N0.HOG0009261	0	0	0	0	0	0
N0.HOG0009263	0	0	0	0	0	0
N0.HOG0009264	0	0	0	0	0	0
N0.HOG0009265	0	0	0	0	0	0
N0.HOG0009266	1	0	0	0	0	0
N0.HOG0009267	0	0	0	0	0	0
N0.HOG0009268	0	0	0	0	0	0
N0.HOG0009269	1	0	0	0	0	0
N0.HOG0009270	0	0	0	0	0	0
N0.HOG0009271	0	0	0	0	0	0
N0.HOG0009272	0	0	0	0	0	0
N0.HOG0009273	0	0	0	0	0	0
N0.HOG0009274	1	0	0	0	0	0
N0.HOG0009275	1	0	0	0	0	0
N0.HOG0009276	0	1	0	0	0	0
N0.HOG0009277	0	0	0	0	0	0
N0.HOG0009278	1	0	0	0	0	0
N0.HOG0009279	0	0	0	0	0	0
N0.HOG0009280	0	0	0	0	0	0
N0.HOG0009281	0	0	0	0	0	0
N0.HOG0009282	0	0	0	0	0	0
N0.HOG0009283	0	0	0	0	0	0
N0.HOG0009284	0	0	0	0	0	0
N0.HOG0009285	0	0	0	0	0	0
N0.HOG0009286	0	0	0	0	0	0
N0.HOG0009287	1	0	0	0	0	0
N0.HOG0009288	0	0	0	0	0	0
N0.HOG0009289	0	0	0	0	0	0
N0.HOG0009290	0	0	0	0	0	0
N0.HOG0009291	0	0	0	0	0	0
N0.HOG0009292	0	0	0	0	0	0
N0.HOG0009293	0	0	0	0	0	0
N0.HOG0009294	0	0	0	0	0	0
N0.HOG0009295	0	0	0	0	0	0
N0.HOG0009296	1	0	0	0	0	0
N0.HOG0009297	1	0	0	0	0	0
N0.HOG0009298	1	0	0	0	0	0
N0.HOG0009299	0	0	0	0	0	0
N0.HOG0009300	0	0	0	0	0	0
N0.HOG0009301	0	0	0	0	0	0
N0.HOG0009302	0	0	0	0	0	0
N0.HOG0009303	0	0	0	0	0	0
N0.HOG0009304	0	0	0	0	0	0
N0.HOG0009305	0	0	0	0	0	0
N0.HOG0009308	0	0	0	0	0	0
N0.HOG0009309	1	0	0	0	0	0
N0.HOG0009310	0	0	0	0	0	0
N0.HOG0009311	1	0	0	0	0	0
N0.HOG0009312	1	0	0	0	0	0
N0.HOG0009313	0	1	0	0	0	0
N0.HOG0009314	0	0	0	0	0	0
N0.HOG0009316	0	1	0	0	0	0
N0.HOG0009317	1	0	0	0	0	0
N0.HOG0009318	1	0	0	0	0	0
N0.HOG0009319	1	0	0	0	0	0
N0.HOG0009320	0	0	0	0	0	0
N0.HOG0009321	0	0	0	0	0	0
N0.HOG0009322	0	0	0	0	0	0
N0.HOG0009323	0	0	0	0	0	0
N0.HOG0009324	1	0	0	0	0	0
N0.HOG0009325	0	0	0	0	0	0
N0.HOG0009326	0	0	0	0	0	0
N0.HOG0009327	0	0	0	0	0	0
N0.HOG0009328	1	0	0	0	0	0
N0.HOG0009329	1	0	0	0	0	0
N0.HOG0009330	1	0	0	0	0	0
N0.HOG0009331	1	0	0	0	0	0
N0.HOG0009332	1	0	0	0	0	0
N0.HOG0009333	0	0	0	0	0	0
N0.HOG0009334	0	0	0	0	0	0
N0.HOG0009335	0	0	0	0	0	0
N0.HOG0009336	1	0	0	0	0	0
N0.HOG0009337	0	0	0	0	0	0
N0.HOG0009341	1	0	0	0	0	0
N0.HOG0009344	0	0	0	0	0	0
N0.HOG0009345	0	0	0	0	0	0
N0.HOG0009346	0	0	0	0	0	0
N0.HOG0009348	0	0	0	0	0	0
N0.HOG0009349	0	0	0	0	0	0
N0.HOG0009350	0	0	0	0	0	0
N0.HOG0009353	0	0	0	0	0	0
N0.HOG0009354	0	0	0	0	0	0
N0.HOG0009355	0	0	0	0	0	0
N0.HOG0009356	0	0	0	0	0	0
N0.HOG0009357	0	0	0	0	0	0
N0.HOG0009358	0	1	0	0	0	0
N0.HOG0009359	0	0	0	0	0	0
N0.HOG0009360	0	0	0	0	0	0
N0.HOG0009361	0	0	0	0	0	0
N0.HOG0009362	0	0	0	0	0	0
N0.HOG0009363	0	0	0	0	0	0
N0.HOG0009364	0	0	0	0	0	0
N0.HOG0009365	0	0	0	0	0	0
N0.HOG0009366	0	0	0	0	0	0
N0.HOG0009367	0	0	0	0	0	0
N0.HOG0009368	0	0	0	0	0	0
N0.HOG0009369	0	0	0	0	0	0
N0.HOG0009370	0	0	0	0	0	0
N0.HOG0009371	0	0	0	0	0	0
N0.HOG0009372	0	0	0	0	0	0
N0.HOG0009373	0	0	0	0	0	0
N0.HOG0009374	0	0	0	0	0	0
N0.HOG0009375	1	0	0	0	0	0
N0.HOG0009376	1	0	0	0	0	0
N0.HOG0009377	0	0	0	0	0	0
N0.HOG0009379	0	0	0	0	0	0
N0.HOG0009380	1	0	0	0	0	0
N0.HOG0009382	0	0	0	0	0	0
N0.HOG0009384	0	0	0	0	0	0
N0.HOG0009385	0	0	0	0	0	0
N0.HOG0009386	0	1	0	0	0	0
N0.HOG0009389	0	0	0	0	0	0
N0.HOG0009390	0	0	0	0	0	0
N0.HOG0009393	1	0	0	0	0	0
N0.HOG0009394	1	0	0	0	0	0
N0.HOG0009395	0	0	0	0	0	0
N0.HOG0009397	0	0	0	0	0	0
N0.HOG0009398	0	0	0	0	0	0
N0.HOG0009399	1	0	0	0	0	0
N0.HOG0009400	0	0	0	0	0	0
N0.HOG0009404	0	0	0	0	0	0
N0.HOG0009405	0	0	0	0	0	0
N0.HOG0009406	0	0	0	0	0	0
N0.HOG0009407	0	0	0	0	0	0
N0.HOG0009408	0	0	0	0	0	0
N0.HOG0009409	0	0	0	0	0	0
N0.HOG0009410	0	0	0	0	0	0
N0.HOG0009411	0	0	0	0	0	0
N0.HOG0009412	0	0	0	0	0	0
N0.HOG0009413	0	0	0	0	0	0
N0.HOG0009414	0	0	0	0	0	0
N0.HOG0009415	1	0	0	0	0	0
N0.HOG0009416	1	0	0	0	0	0
N0.HOG0009417	0	0	0	0	0	0
N0.HOG0009418	0	0	0	0	0	0
N0.HOG0009419	1	0	0	0	0	0
N0.HOG0009420	0	0	0	0	0	0
N0.HOG0009421	0	0	0	0	0	0
N0.HOG0009422	0	0	0	0	0	0
N0.HOG0009423	0	0	0	0	0	0
N0.HOG0009424	0	0	0	0	0	0
N0.HOG0009425	0	0	0	0	0	0
N0.HOG0009426	0	0	0	0	0	0
N0.HOG0009427	1	0	0	0	0	0
N0.HOG0009428	0	0	0	0	0	0
N0.HOG0009429	0	0	0	0	0	0
N0.HOG0009430	0	0	0	0	0	0
N0.HOG0009431	1	0	0	0	0	0
N0.HOG0009432	1	0	0	0	0	0
N0.HOG0009433	1	0	0	0	0	0
N0.HOG0009434	1	0	0	0	0	0
N0.HOG0009435	0	0	0	0	0	0
N0.HOG0009436	0	0	0	0	0	0
N0.HOG0009437	0	0	0	0	0	0
N0.HOG0009439	0	0	0	0	0	0
N0.HOG0009440	0	0	0	0	0	0
N0.HOG0009441	0	0	0	0	0	0
N0.HOG0009442	1	0	0	0	0	0
N0.HOG0009443	0	0	0	0	0	0
N0.HOG0009444	0	0	0	0	0	0
N0.HOG0009445	0	0	0	0	0	0
N0.HOG0009446	0	0	0	0	0	0
N0.HOG0009447	0	0	0	0	0	0
N0.HOG0009448	0	0	0	0	0	0
N0.HOG0009449	0	0	0	0	0	0
N0.HOG0009450	0	0	0	0	0	0
N0.HOG0009451	1	0	0	0	0	0
N0.HOG0009452	0	1	0	0	0	0
N0.HOG0009453	0	1	0	0	0	0
N0.HOG0009454	1	0	0	0	0	0
N0.HOG0009455	0	0	0	0	0	0
N0.HOG0009456	0	0	0	0	0	0
N0.HOG0009457	0	0	0	0	0	0
N0.HOG0009458	0	0	0	0	0	0
N0.HOG0009459	0	1	0	0	0	0
N0.HOG0009460	0	0	0	0	0	0
N0.HOG0009461	0	0	0	0	0	0
N0.HOG0009462	0	0	0	0	0	0
N0.HOG0009463	0	0	0	0	0	0
N0.HOG0009464	1	0	0	0	0	0
N0.HOG0009465	1	0	0	0	0	0
N0.HOG0009466	1	0	0	0	0	0
N0.HOG0009468	0	0	0	0	0	0
N0.HOG0009469	0	0	0	0	0	0
N0.HOG0009470	1	0	0	0	0	0
N0.HOG0009471	0	0	0	0	0	0
N0.HOG0009472	0	0	0	0	0	0
N0.HOG0009473	0	0	0	0	0	0
N0.HOG0009474	0	0	0	0	0	0
N0.HOG0009475	0	0	0	0	0	0
N0.HOG0009476	0	0	0	0	0	0
N0.HOG0009477	0	0	0	0	0	0
N0.HOG0009479	0	0	0	0	0	0
N0.HOG0009480	0	0	0	0	0	0
N0.HOG0009481	0	0	0	0	0	0
N0.HOG0009482	0	0	0	0	0	0
N0.HOG0009483	0	0	0	1	1	1
N0.HOG0009485	0	0	0	0	0	0
N0.HOG0009486	1	0	0	0	0	0
N0.HOG0009487	0	0	0	0	0	0
N0.HOG0009489	1	0	0	0	0	0
N0.HOG0009490	1	0	0	0	0	0
N0.HOG0009491	1	0	0	0	0	0
N0.HOG0009492	0	0	0	0	0	0
N0.HOG0009494	1	0	0	0	0	0
N0.HOG0009495	1	0	0	0	0	0
N0.HOG0009496	0	0	0	0	0	0
N0.HOG0009497	0	0	0	0	0	0
N0.HOG0009498	0	0	0	0	0	0
N0.HOG0009499	0	0	0	0	0	0
N0.HOG0009500	0	0	0	0	0	0
N0.HOG0009501	0	0	0	0	0	0
N0.HOG0009502	0	0	0	0	0	0
N0.HOG0009503	0	0	0	0	0	0
N0.HOG0009505	0	0	0	0	0	0
N0.HOG0009506	0	0	0	0	0	0
N0.HOG0009507	1	0	0	0	0	0
N0.HOG0009508	1	0	0	0	0	0
N0.HOG0009509	1	0	0	0	0	0
N0.HOG0009510	1	0	0	0	0	0
N0.HOG0009511	0	0	0	0	0	0
N0.HOG0009513	0	0	0	0	0	0
N0.HOG0009514	0	0	0	0	0	0
N0.HOG0009515	0	0	0	0	0	0
N0.HOG0009516	1	0	0	0	0	0
N0.HOG0009517	1	0	0	0	0	0
N0.HOG0009518	0	0	0	0	0	0
N0.HOG0009519	0	0	0	0	0	0
N0.HOG0009520	0	0	0	0	0	0
N0.HOG0009521	0	0	0	0	0	0
N0.HOG0009522	0	0	0	0	0	0
N0.HOG0009523	0	0	0	0	0	0
N0.HOG0009524	0	0	0	0	0	0
N0.HOG0009525	1	0	0	0	0	0
N0.HOG0009526	0	0	0	0	0	0
N0.HOG0009529	1	0	0	0	0	0
N0.HOG0009530	1	0	0	0	0	0
N0.HOG0009531	1	0	0	0	0	0
N0.HOG0009532	0	0	0	0	0	0
N0.HOG0009533	0	0	0	0	0	0
N0.HOG0009535	0	0	0	0	0	0
N0.HOG0009536	0	0	0	0	0	0
N0.HOG0009537	0	0	0	0	0	0
N0.HOG0009539	0	0	0	0	0	0
N0.HOG0009540	0	0	0	0	0	0
N0.HOG0009541	0	0	0	0	0	0
N0.HOG0009542	1	0	0	0	0	0
N0.HOG0009543	1	0	0	0	0	0
N0.HOG0009544	0	0	0	0	0	0
N0.HOG0009545	0	0	0	0	0	0
N0.HOG0009546	0	0	0	0	0	0
N0.HOG0009547	1	0	0	0	0	0
N0.HOG0009548	1	0	0	0	0	0
N0.HOG0009549	0	0	0	0	0	0
N0.HOG0009550	0	0	0	0	0	0
N0.HOG0009551	0	0	0	0	0	0
N0.HOG0009552	0	0	0	0	0	0
N0.HOG0009553	0	0	0	0	0	0
N0.HOG0009554	0	0	0	0	0	0
N0.HOG0009556	0	0	0	0	0	0
N0.HOG0009557	0	0	0	0	0	0
N0.HOG0009561	0	0	0	0	0	0
N0.HOG0009562	0	0	0	0	0	0
N0.HOG0009563	0	0	0	0	0	0
N0.HOG0009564	0	0	0	0	0	0
N0.HOG0009565	0	0	0	0	0	0
N0.HOG0009566	0	0	0	0	0	0
N0.HOG0009568	0	0	0	0	0	0
N0.HOG0009569	0	0	0	0	0	0
N0.HOG0009570	1	0	0	0	0	0
N0.HOG0009571	0	0	0	0	0	0
N0.HOG0009572	0	0	0	0	0	0
N0.HOG0009573	0	0	0	0	0	0
N0.HOG0009574	0	0	0	0	0	0
N0.HOG0009575	0	0	0	0	0	0
N0.HOG0009576	0	0	0	0	0	0
N0.HOG0009577	0	0	0	0	0	0
N0.HOG0009578	0	0	0	0	0	0
N0.HOG0009579	0	0	0	0	0	0
N0.HOG0009580	0	0	0	0	0	0
N0.HOG0009581	0	0	0	0	0	0
N0.HOG0009582	0	0	0	0	0	0
N0.HOG0009583	0	0	0	0	0	0
N0.HOG0009584	0	0	0	0	0	0
N0.HOG0009585	0	0	0	0	0	0
N0.HOG0009586	0	0	0	0	0	0
N0.HOG0009587	0	0	0	0	0	0
N0.HOG0009589	0	0	0	0	0	0
N0.HOG0009590	0	0	0	0	0	0
N0.HOG0009591	0	0	0	0	0	0
N0.HOG0009592	0	0	0	0	0	0
N0.HOG0009593	0	0	0	0	0	0
N0.HOG0009594	1	0	0	0	0	0
N0.HOG0009595	1	0	0	0	0	0
N0.HOG0009597	0	0	0	0	0	0
N0.HOG0009598	0	0	0	0	0	0
N0.HOG0009599	0	0	0	0	0	0
N0.HOG0009600	0	0	0	0	0	0
N0.HOG0009603	1	0	0	0	0	0
N0.HOG0009604	0	0	0	0	0	0
N0.HOG0009605	1	0	0	0	0	0
N0.HOG0009606	0	0	0	0	0	0
N0.HOG0009608	1	0	0	0	0	0
N0.HOG0009609	1	0	0	0	0	0
N0.HOG0009612	0	0	0	0	0	0
N0.HOG0009613	1	0	0	0	0	0
N0.HOG0009614	0	0	0	0	0	0
N0.HOG0009615	0	0	0	0	0	0
N0.HOG0009616	0	0	0	0	0	0
N0.HOG0009617	0	0	0	0	0	0
N0.HOG0009618	0	0	0	0	0	0
N0.HOG0009619	0	0	0	0	0	0
N0.HOG0009620	0	0	0	0	0	0
N0.HOG0009621	0	0	0	0	0	0
N0.HOG0009622	0	0	0	0	0	0
N0.HOG0009623	0	0	0	0	0	0
N0.HOG0009624	0	0	0	0	0	0
N0.HOG0009625	0	0	0	0	0	0
N0.HOG0009626	0	0	0	0	0	0
N0.HOG0009628	0	0	0	0	0	0
N0.HOG0009629	0	0	0	0	0	0
N0.HOG0009630	0	0	0	0	0	0
N0.HOG0009631	0	0	0	0	0	0
N0.HOG0009632	0	0	0	0	0	0
N0.HOG0009633	1	0	0	0	0	0
N0.HOG0009634	0	0	0	0	0	0
N0.HOG0009635	0	0	0	0	0	0
N0.HOG0009636	0	0	0	0	0	0
N0.HOG0009637	0	0	0	0	0	0
N0.HOG0009638	0	0	0	0	0	0
N0.HOG0009639	0	0	0	0	0	0
N0.HOG0009640	1	0	0	0	0	0
N0.HOG0009641	0	0	0	0	0	0
N0.HOG0009642	1	0	0	0	0	0
N0.HOG0009643	0	0	0	0	0	0
N0.HOG0009644	0	0	0	0	0	0
N0.HOG0009645	0	0	0	0	0	0
N0.HOG0009646	0	0	0	0	0	0
N0.HOG0009647	1	0	0	0	0	0
N0.HOG0009648	0	0	0	0	0	0
N0.HOG0009649	0	0	0	0	0	0
N0.HOG0009650	0	0	0	0	0	0
