g6.t1_1	rna-XM_044901007.1_1
g8250.t1_1	rna-XM_044911237.1_1
g8251.t1_1	rna-XM_044899093.1_1
g8252.t4_1	rna-XM_044893591.1_1
g8254.t1_1	rna-XM_044894480.1_1
g8255.t1_1	rna-XM_044903329.1_1
g8256.t2_1	rna-XM_044911005.1_1
g8257.t2_1	rna-XM_044911004.1_1
g8258.t1_1	rna-XM_044903350.1_1
g8259.t1_1	rna-XM_044904478.1_1
g8260.t2_1	rna-XM_044902604.1_1
g8262.t2_1	rna-XM_044902258.1_1
g8269.t1_1	rna-XM_044905201.1_1
g8271.t2_1	rna-XM_044911221.1_1
g8272.t1_1	rna-XM_044911217.1_1
g8273.t1_1	rna-XM_044899511.1_1
g8275.t2_1	rna-XM_044903417.1_1
g8276.t1_1	rna-XM_044896392.1_1
g8277.t1_1	rna-XM_044907683.1_1
g8279.t1_1	rna-XM_044906108.1_1
g8280.t2_1	rna-XM_044902176.1_1
g8281.t1_1	rna-XM_044903480.1_1
g8282.t1_1	rna-XM_044903481.1_1
g8283.t1_1	rna-XM_044888523.1_1
g8284.t1_1	rna-XM_044902868.1_1
g8285.t1_1	rna-XM_044894423.1_1
g8286.t2_1	rna-XM_044904429.1_1
g8287.t1_1	rna-XM_044909057.1_1
g8288.t1_1	rna-XM_044906267.1_1
g8291.t1_1	rna-XM_044906946.1_1
g8292.t2_1	rna-XM_044891414.1_1
g8293.t1_1	rna-XM_044896590.1_1
g8294.t1_1	rna-XM_044897014.1_1
g8295.t1_1	rna-XM_044906842.1_1
g8296.t1_1	rna-XM_044894768.1_1
g8297.t1_1	rna-XM_044894329.1_1
g8300.t1_1	rna-XM_044893258.1_1
g8301.t1_1	rna-XM_044892133.1_1
g8302.t3_1	rna-XM_044892703.1_1
g8303.t1_1	rna-XM_044894871.1_1
g8304.t1_1	rna-XM_044909619.1_1
g8306.t1_1	rna-XM_044904974.1_1
g8308.t1_1	rna-XM_044903173.1_1
g8310.t1_1	rna-XM_044909956.1_1
g8315.t2_1	rna-XM_044904119.1_1
g8318.t1_1	rna-XM_044902638.1_1
g8319.t1_1	rna-XM_044902236.1_1
g8320.t2_1	rna-XM_044893233.1_1
g8321.t1_1	rna-XM_044902531.1_1
g8322.t1_1	rna-XM_044910407.1_1
g8323.t1_1	rna-XM_044904143.1_1
g8324.t1_1	rna-XM_044909534.1_1
g8325.t1_1	rna-XM_044903831.1_1
g8326.t1_1	rna-XM_044910989.1_1
g8328.t1_1	rna-XM_044904548.1_1
g8329.t1_1	rna-XM_044898206.1_1
g8330.t1_1	rna-XM_044894830.1_1
g8331.t1_1	rna-XM_044908468.1_1
g8332.t1_1	rna-XM_044895043.1_1
g8339.t1_1	rna-XM_044905551.1_1
g8340.t1_1	rna-XM_044900941.1_1
g8341.t1_1	rna-XM_044897078.1_1
g8342.t1_1	rna-XM_044900592.1_1
g8343.t1_1	rna-XM_044901491.1_1
g8344.t2_1	rna-XM_044900014.1_1
g8345.t1_1	rna-XM_044911227.1_1
g8346.t1_1	rna-XM_044900257.1_1
g8347.t1_1	rna-XM_044902623.1_1
g8348.t1_1	rna-XM_044897374.1_1
g8351.t2_1	rna-XM_044896539.1_1
g8352.t1_1	rna-XM_044909993.1_1
g8353.t1_1	rna-XM_044906334.1_1
g8354.t1_1	rna-XM_044902672.1_1
g8355.t1_1	rna-XM_044896406.1_1
g8356.t1_1	rna-XM_044899846.1_1
g8358.t2_1	rna-XM_044900254.1_1
g8360.t1_1	rna-XM_044902863.1_1
g8361.t3_1	rna-XM_044891824.1_1
g8362.t1_1	rna-XM_044909446.1_1
g8365.t2_1	rna-XM_044898664.1_1
g8369.t2_1	rna-XM_044900466.1_1
g8370.t1_1	rna-XM_044905922.1_1
g8371.t1_1	rna-XM_044902083.1_1
g8372.t1_1	rna-XM_044910528.1_1
g8373.t1_1	rna-XM_044907311.1_1
g8374.t2_1	rna-XM_044896854.1_1
g8377.t2_1	rna-XM_044905951.1_1
g8378.t1_1	rna-XM_044905674.1_1
g8383.t1_1	rna-XM_044905391.1_1
g8384.t1_1	rna-XM_044901667.1_1
g8385.t1_1	rna-XM_044901879.1_1
g8386.t1_1	rna-XM_044890897.1_1
g8387.t1_1	rna-XM_044900822.1_1
g8388.t1_1	rna-XM_044906468.1_1
g8389.t1_1	rna-XM_044904809.1_1
g8390.t1_1	rna-XM_044906465.1_1
g8391.t2_1	rna-XM_044904466.1_1
g8392.t1_1	rna-XM_044890657.1_1
g8394.t1_1	rna-XM_044889936.1_1
g8395.t1_1	rna-XM_044890419.1_1
g8396.t1_1	rna-XM_044890052.1_1
g8397.t1_1	rna-XM_044900889.1_1
g8399.t1_1	rna-XM_044901686.1_1
g8400.t1_1	rna-XM_044901096.1_1
g8402.t1_1	rna-XM_044890856.1_1
g8405.t1_1	rna-XM_044907595.1_1
g8406.t1_1	rna-XM_044889597.1_1
g8410.t1_1	rna-XM_044889004.1_1
g8411.t1_1	rna-XM_044910315.1_1
g8412.t1_1	rna-XM_044890478.1_1
g8413.t1_1	rna-XM_044890508.1_1
g8414.t1_1	rna-XM_044888532.1_1
g8415.t1_1	rna-XM_044890177.1_1
g8416.t2_1	rna-XM_044893209.1_1
g8418.t1_1	rna-XM_044888530.1_1
g8423.t1_1	rna-XM_044891155.1_1
g8424.t1_1	rna-XM_044891109.1_1
g8425.t1_1	rna-XM_044898731.1_1
g8427.t1_1	rna-XM_044889285.1_1
g8428.t2_1	rna-XM_044906555.1_1
g8429.t1_1	rna-XM_044889938.1_1
g8430.t1_1	rna-XM_044907060.1_1
g8431.t1_1	rna-XM_044890757.1_1
g8436.t1_1	rna-XM_044889774.1_1
g8438.t1_1	rna-XM_044889801.1_1
g8440.t1_1	rna-XM_044901341.1_1
g8450.t1_1	rna-XM_044905170.1_1
g8453.t1_1	rna-XM_044900396.1_1
g8456.t1_1	rna-XM_044907634.1_1
g8464.t2_1	rna-XM_044905225.1_1
g8465.t1_1	rna-XM_044905031.1_1
g8466.t1_1	rna-XM_044907537.1_1
g8467.t1_1	rna-XM_044889705.1_1
g8469.t1_1	rna-XM_044907457.1_1
g8472.t1_1	rna-XM_044905923.1_1
g8476.t2_1	rna-XM_044907105.1_1
g8479.t1_1	rna-XM_044899903.1_1
g8480.t1_1	rna-XM_044898631.1_1
g8481.t3_1	rna-XM_044898742.1_1
g8482.t1_1	rna-XM_044898629.1_1
g8483.t1_1	rna-XM_044900009.1_1
g8484.t1_1	rna-XM_044895519.1_1
g8485.t1_1	rna-XM_044902084.1_1
g8487.t3_1	rna-XM_044889294.1_1
g8488.t1_1	rna-XM_044891017.1_1
g8489.t2_1	rna-XM_044901590.1_1
g8490.t1_1	rna-XM_044910500.1_1
g8491.t2_1	rna-XM_044901775.1_1
g8492.t1_1	rna-XM_044901937.1_1
g8494.t1_1	rna-XM_044901588.1_1
g8497.t2_1	rna-XM_044901329.1_1
g8498.t1_1	rna-XM_044900743.1_1
g8506.t1_1	rna-XM_044910526.1_1
g8509.t1_1	rna-XM_044910795.1_1
g8510.t2_1	rna-XM_044888184.1_1
g8511.t1_1	rna-XM_044896211.1_1
g8512.t1_1	rna-XM_044905654.1_1
g8513.t1_1	rna-XM_044909218.1_1
g8514.t1_1	rna-XM_044907733.1_1
g8515.t1_1	rna-XM_044892543.1_1
g8518.t1_1	rna-XM_044906562.1_1
g8519.t1_1	rna-XM_044904563.1_1
g8520.t1_1	rna-XM_044888594.1_1
g8522.t3_1	rna-XM_044891852.1_1
g8524.t2_1	rna-XM_044891160.1_1
g8526.t4_1	rna-XM_044902335.1_1
g8528.t1_1	rna-XM_044903768.1_1
g8529.t1_1	rna-XM_044903690.1_1
g8533.t1_1	rna-XM_044902340.1_1
g8535.t1_1	rna-XM_044892372.1_1
g8536.t1_1	rna-XM_044898480.1_1
g8537.t1_1	rna-XM_044897344.1_1
g8538.t1_1	rna-XM_044897536.1_1
g8539.t1_1	rna-XM_044899922.1_1
g8540.t1_1	rna-XM_044907153.1_1
g8541.t1_1	rna-XM_044908241.1_1
g8543.t2_1	rna-XM_044908110.1_1
g8548.t1_1	rna-XM_044900117.1_1
g8554.t1_1	rna-XM_044895936.1_1
g8557.t2_1	rna-XM_044904986.1_1
g8560.t1_1	rna-XM_044905812.1_1
g8562.t1_1	rna-XM_044900625.1_1
g8564.t1_1	rna-XM_044896391.1_1
g8565.t2_1	rna-XM_044895645.1_1
g8567.t1_1	rna-XM_044894661.1_1
g8568.t1_1	rna-XM_044900141.1_1
g8569.t1_1	rna-XM_044902128.1_1
g8597.t1_1	rna-XM_044904810.1_1
g8601.t1_1	rna-XM_044904813.1_1
g8604.t1_1	rna-XM_044909260.1_1
g8605.t1_1	rna-XM_044906268.1_1
g8607.t1_1	rna-XM_044894331.1_1
g8608.t1_1	rna-XM_044894396.1_1
g8609.t1_1	rna-XM_044895270.1_1
g8610.t1_1	rna-XM_044896952.1_1
g8613.t1_1	rna-XM_044896954.1_1
g8621.t2_1	rna-XM_044902013.1_1
g8625.t1_1	rna-XM_044901218.1_1
g8627.t1_1	rna-XM_044894336.1_1
g8632.t1_1	rna-XM_044908224.1_1
g8637.t1_1	rna-XM_044901511.1_1
g8659.t1_1	rna-XM_044910358.1_1
g8675.t1_1	rna-XM_044900422.1_1
g8677.t1_1	rna-XM_044896794.1_1
g8678.t1_1	rna-XM_044896800.1_1
g8679.t1_1	rna-XM_044901688.1_1
g8681.t1_1	rna-XM_044901982.1_1
g8684.t1_1	rna-XM_044901992.1_1
g8685.t1_1	rna-XM_044901991.1_1
g8686.t1_1	rna-XM_044901989.1_1
g8687.t1_1	rna-XM_044901351.1_1
g8693.t1_1	rna-XM_044893599.1_1
g8699.t1_1	rna-XM_044889394.1_1
g8704.t1_1	rna-XM_044904464.1_1
g8714.t2_1	rna-XM_044891020.1_1
g8729.t1_1	rna-XM_044900662.1_1
g8730.t1_1	rna-XM_044888814.1_1
g8733.t1_1	rna-XM_044889022.1_1
g8738.t1_1	rna-XM_044895516.1_1
g8742.t1_1	rna-XM_044904210.1_1
g8781.t1_1	rna-XM_044898393.1_1
g8782.t2_1	rna-XM_044890813.1_1
g8787.t1_1	rna-XM_044889398.1_1
g8788.t1_1	rna-XM_044890810.1_1
g8789.t1_1	rna-XM_044904471.1_1
g8790.t1_1	rna-XM_044902409.1_1
g8791.t1_1	rna-XM_044902706.1_1
g8793.t1_1	rna-XM_044888963.1_1
g8794.t1_1	rna-XM_044903633.1_1
g8795.t1_1	rna-XM_044904057.1_1
g8796.t1_1	rna-XM_044903539.1_1
g8799.t1_1	rna-XM_044909923.1_1
g8800.t1_1	rna-XM_044902765.1_1
g8801.t1_1	rna-XM_044896352.1_1
g8802.t1_1	rna-XM_044906253.1_1
g8803.t1_1	rna-XM_044889900.1_1
g8804.t1_1	rna-XM_044905618.1_1
g8805.t1_1	rna-XM_044900382.1_1
g8806.t1_1	rna-XM_044890850.1_1
g8807.t1_1	rna-XM_044900999.1_1
g8809.t1_1	rna-XM_044901927.1_1
g8812.t1_1	rna-XM_044901545.1_1
g8814.t1_1	rna-XM_044894348.1_1
g8815.t1_1	rna-XM_044897992.1_1
g8816.t1_1	rna-XM_044906272.1_1
g8817.t8_1	rna-XM_044900452.1_1
g8818.t1_1	rna-XM_044906029.1_1
g8819.t1_1	rna-XM_044905580.1_1
g8820.t1_1	rna-XM_044902885.1_1
g8823.t1_1	rna-XM_044891113.1_1
g8825.t1_1	rna-XM_044895700.1_1
g8826.t3_1	rna-XM_044898243.1_1
g8827.t1_1	rna-XM_044909893.1_1
g8828.t1_1	rna-XM_044893738.1_1
g8829.t1_1	rna-XM_044896819.1_1
g8833.t1_1	rna-XM_044901069.1_1
g8834.t1_1	rna-XM_044890293.1_1
g8835.t1_1	rna-XM_044889029.1_1
g8839.t1_1	rna-XM_044890758.1_1
g8840.t10_1	rna-XM_044897062.1_1
g8841.t1_1	rna-XM_044910790.1_1
g8842.t1_1	rna-XM_044895961.1_1
g8845.t1_1	rna-XM_044903774.1_1
g8847.t1_1	rna-XM_044911239.1_1
g8848.t1_1	rna-XM_044911233.1_1
g8849.t1_1	rna-XM_044896166.1_1
g8854.t1_1	rna-XM_044891033.1_1
g8855.t1_1	rna-XM_044888186.1_1
g8856.t1_1	rna-XM_044889664.1_1
g8859.t1_1	rna-XM_044907049.1_1
g8860.t1_1	rna-XM_044888887.1_1
g8862.t1_1	rna-XM_044888338.1_1
g8863.t1_1	rna-XM_044888628.1_1
g8864.t1_1	rna-XM_044907045.1_1
g8866.t2_1	rna-XM_044890308.1_1
g8867.t1_1	rna-XM_044889324.1_1
g8869.t1_1	rna-XM_044890762.1_1
g8870.t1_1	rna-XM_044888452.1_1
g8871.t2_1	rna-XM_044906245.1_1
g8872.t1_1	rna-XM_044891531.1_1
g8873.t1_1	rna-XM_044901148.1_1
g8874.t1_1	rna-XM_044905162.1_1
g8875.t1_1	rna-XM_044909316.1_1
g8876.t1_1	rna-XM_044908128.1_1
g8877.t2_1	rna-XM_044908070.1_1
g8878.t2_1	rna-XM_044907915.1_1
g8879.t1_1	rna-XM_044908250.1_1
g8880.t1_1	rna-XM_044907170.1_1
g8881.t1_1	rna-XM_044907652.1_1
g8882.t1_1	rna-XM_044908216.1_1
g8883.t1_1	rna-XM_044907451.1_1
g8884.t1_1	rna-XM_044907467.1_1
g8885.t1_1	rna-XM_044901084.1_1
g8886.t1_1	rna-XM_044888925.1_1
g8888.t2_1	rna-XM_044890213.1_1
g8890.t1_1	rna-XM_044888991.1_1
g8891.t1_1	rna-XM_044890566.1_1
g8893.t1_1	rna-XM_044888860.1_1
g8894.t1_1	rna-XM_044904092.1_1
g8895.t1_1	rna-XM_044897497.1_1
g8896.t1_1	rna-XM_044890296.1_1
g8904.t1_1	rna-XM_044905022.1_1
g8905.t1_1	rna-XM_044905889.1_1
g8908.t1_1	rna-XM_044900909.1_1
g8909.t1_1	rna-XM_044900902.1_1
g8910.t2_1	rna-XM_044900555.1_1
g8912.t1_1	rna-XM_044892225.1_1
g8913.t1_1	rna-XM_044900688.1_1
g8914.t1_1	rna-XM_044900721.1_1
g8915.t1_1	rna-XM_044900723.1_1
g8916.t1_1	rna-XM_044900140.1_1
g8917.t1_1	rna-XM_044901903.1_1
g8921.t1_1	rna-XM_044901211.1_1
g8923.t1_1	rna-XM_044903167.1_1
g8924.t1_1	rna-XM_044901086.1_1
g8926.t1_1	rna-XM_044905400.1_1
g8927.t1_1	rna-XM_044903169.1_1
g8928.t1_1	rna-XM_044903168.1_1
g8929.t1_1	rna-XM_044899874.1_1
g8930.t1_1	rna-XM_044901097.1_1
g8932.t1_1	rna-XM_044906052.1_1
g8936.t1_1	rna-XM_044909880.1_1
g8943.t1_1	rna-XM_044890925.1_1
g8947.t1_1	rna-XM_044904827.1_1
g8948.t1_1	rna-XM_044905569.1_1
g8949.t1_1	rna-XM_044905265.1_1
g8950.t1_1	rna-XM_044905848.1_1
g8951.t1_1	rna-XM_044905973.1_1
g8952.t2_1	rna-XM_044906120.1_1
g8953.t1_1	rna-XM_044906291.1_1
g8959.t2_1	rna-XM_044901102.1_1
g8960.t1_1	rna-XM_044902662.1_1
g8963.t1_1	rna-XM_044900980.1_1
g8964.t1_1	rna-XM_044901040.1_1
g8965.t1_1	rna-XM_044901041.1_1
g8966.t1_1	rna-XM_044894353.1_1
g8967.t1_1	rna-XM_044902065.1_1
g8968.t1_1	rna-XM_044889577.1_1
g8969.t1_1	rna-XM_044901538.1_1
g8970.t1_1	rna-XM_044889995.1_1
g8971.t1_1	rna-XM_044901340.1_1
g8972.t1_1	rna-XM_044900674.1_1
g8973.t1_1	rna-XM_044905568.1_1
g8976.t1_1	rna-XM_044901587.1_1
g8977.t1_1	rna-XM_044892162.1_1
g8978.t2_1	rna-XM_044905695.1_1
g8979.t1_1	rna-XM_044900756.1_1
g8980.t1_1	rna-XM_044899785.1_1
g8981.t2_1	rna-XM_044902050.1_1
g8982.t1_1	rna-XM_044904824.1_1
g8983.t1_1	rna-XM_044900419.1_1
g8984.t2_1	rna-XM_044905711.1_1
g8985.t1_1	rna-XM_044905670.1_1
g8986.t1_1	rna-XM_044905948.1_1
g8989.t1_1	rna-XM_044898794.1_1
g8990.t1_1	rna-XM_044909917.1_1
g8992.t1_1	rna-XM_044901031.1_1
g8993.t1_1	rna-XM_044900848.1_1
g8995.t1_1	rna-XM_044908637.1_1
g9004.t1_1	rna-XM_044902851.1_1
g9006.t1_1	rna-XM_044905926.1_1
g9008.t1_1	rna-XM_044905504.1_1
g9009.t1_1	rna-XM_044902124.1_1
g9010.t1_1	rna-XM_044889610.1_1
g9012.t1_1	rna-XM_044900718.1_1
g9013.t1_1	rna-XM_044901284.1_1
g9014.t1_1	rna-XM_044906388.1_1
g9017.t1_1	rna-XM_044888985.1_1
g9018.t1_1	rna-XM_044895901.1_1
g9019.t1_1	rna-XM_044905832.1_1
g9021.t1_1	rna-XM_044907861.1_1
g9022.t1_1	rna-XM_044902908.1_1
g9023.t2_1	rna-XM_044903223.1_1
g9024.t1_1	rna-XM_044904104.1_1
g9026.t1_1	rna-XM_044892698.1_1
g9028.t1_1	rna-XM_044905293.1_1
g9029.t1_1	rna-XM_044900650.1_1
g9032.t1_1	rna-XM_044895304.1_1
g9038.t1_1	rna-XM_044896371.1_1
g9041.t1_1	rna-XM_044902126.1_1
g9042.t1_1	rna-XM_044902054.1_1
g9044.t1_1	rna-XM_044893101.1_1
g9045.t1_1	rna-XM_044893103.1_1
g9046.t1_1	rna-XM_044893714.1_1
g9047.t1_1	rna-XM_044892806.1_1
g9048.t1_1	rna-XM_044893054.1_1
g9054.t2_1	rna-XM_044893025.1_1
g9055.t1_1	rna-XM_044893014.1_1
g9056.t1_1	rna-XM_044893019.1_1
g9057.t1_1	rna-XM_044893011.1_1
g9062.t1_1	rna-XM_044890124.1_1
g9063.t1_1	rna-XM_044888583.1_1
g9064.t1_1	rna-XM_044902753.1_1
g9066.t2_1	rna-XM_044891527.1_1
g9067.t1_1	rna-XM_044888972.1_1
g9068.t1_1	rna-XM_044890830.1_1
g9069.t2_1	rna-XM_044889402.1_1
g9070.t1_1	rna-XM_044890551.1_1
g9071.t1_1	rna-XM_044888432.1_1
g9072.t1_1	rna-XM_044904739.1_1
g9073.t1_1	rna-XM_044904518.1_1
g9074.t1_1	rna-XM_044891403.1_1
g9075.t1_1	rna-XM_044893891.1_1
g9076.t1_1	rna-XM_044892287.1_1
g9077.t1_1	rna-XM_044892702.1_1
g9079.t1_1	rna-XM_044892832.1_1
g9080.t1_1	rna-XM_044892729.1_1
g9082.t1_1	rna-XM_044890636.1_1
g9084.t1_1	rna-XM_044889599.1_1
g9085.t1_1	rna-XM_044903401.1_1
g9090.t1_1	rna-XM_044902899.1_1
g9091.t2_1	rna-XM_044902810.1_1
g9092.t1_1	rna-XM_044902777.1_1
g9094.t2_1	rna-XM_044902682.1_1
g9096.t1_1	rna-XM_044904981.1_1
g9097.t2_1	rna-XM_044896807.1_1
g9100.t2_1	rna-XM_044905409.1_1
g9102.t1_1	rna-XM_044905635.1_1
g9103.t1_1	rna-XM_044898940.1_1
g9104.t1_1	rna-XM_044889438.1_1
g9106.t1_1	rna-XM_044889451.1_1
g9108.t1_1	rna-XM_044891159.1_1
g9109.t1_1	rna-XM_044891174.1_1
g9110.t1_1	rna-XM_044891167.1_1
g9111.t1_1	rna-XM_044891163.1_1
g9113.t1_1	rna-XM_044890178.1_1
g9114.t1_1	rna-XM_044891154.1_1
g9115.t1_1	rna-XM_044889046.1_1
g9116.t1_1	rna-XM_044891855.1_1
g9118.t2_1	rna-XM_044889923.1_1
g9119.t1_1	rna-XM_044890624.1_1
g9120.t1_1	rna-XM_044889927.1_1
g9121.t1_1	rna-XM_044888308.1_1
g9122.t1_1	rna-XM_044897457.1_1
g9123.t1_1	rna-XM_044890448.1_1
g9124.t1_1	rna-XM_044889751.1_1
g9125.t1_1	rna-XM_044892537.1_1
g9126.t1_1	rna-XM_044891854.1_1
g9127.t1_1	rna-XM_044897599.1_1
g9128.t1_1	rna-XM_044889690.1_1
g9129.t1_1	rna-XM_044890197.1_1
g9130.t1_1	rna-XM_044893154.1_1
g9131.t1_1	rna-XM_044909633.1_1
g9133.t2_1	rna-XM_044906606.1_1
g9134.t1_1	rna-XM_044900772.1_1
g9135.t1_1	rna-XM_044896823.1_1
g9136.t2_1	rna-XM_044905637.1_1
g9137.t2_1	rna-XM_044900186.1_1
g9139.t1_1	rna-XM_044902821.1_1
g9140.t1_1	rna-XM_044888579.1_1
g9141.t1_1	rna-XM_044910649.1_1
g9142.t1_1	rna-XM_044911037.1_1
g9144.t1_1	rna-XM_044911031.1_1
g9147.t1_1	rna-XM_044910722.1_1
g9148.t2_1	rna-XM_044909575.1_1
g9150.t4_1	rna-XM_044892039.1_1
g9151.t1_1	rna-XM_044900075.1_1
g9152.t1_1	rna-XM_044888965.1_1
g9154.t1_1	rna-XM_044889000.1_1
g9155.t1_1	rna-XM_044900551.1_1
g9156.t1_1	rna-XM_044899110.1_1
g9157.t1_1	rna-XM_044895189.1_1
g9158.t1_1	rna-XM_044904480.1_1
g9159.t1_1	rna-XM_044904542.1_1
g9160.t1_1	rna-XM_044902549.1_1
g9161.t1_1	rna-XM_044903334.1_1
g9162.t1_1	rna-XM_044902547.1_1
g9163.t1_1	rna-XM_044905516.1_1
g9164.t1_1	rna-XM_044905171.1_1
g9165.t1_1	rna-XM_044907779.1_1
g9167.t1_1	rna-XM_044907530.1_1
g9169.t1_1	rna-XM_044897233.1_1
g9170.t1_1	rna-XM_044911251.1_1
g9171.t1_1	rna-XM_044901448.1_1
g9172.t1_1	rna-XM_044895812.1_1
g9173.t3_1	rna-XM_044897305.1_1
g9174.t1_1	rna-XM_044891419.1_1
g9177.t1_1	rna-XM_044900185.1_1
g9178.t1_1	rna-XM_044906632.1_1
g9179.t1_1	rna-XM_044891297.1_1
g9182.t1_1	rna-XM_044888328.1_1
g9183.t1_1	rna-XM_044894792.1_1
g9184.t1_1	rna-XM_044890527.1_1
g9185.t1_1	rna-XM_044899711.1_1
g9186.t1_1	rna-XM_044899779.1_1
g9187.t1_1	rna-XM_044895185.1_1
g9188.t1_1	rna-XM_044889482.1_1
g9190.t1_1	rna-XM_044888531.1_1
g9191.t1_1	rna-XM_044891353.1_1
g9193.t2_1	rna-XM_044888673.1_1
g9194.t1_1	rna-XM_044890748.1_1
g9195.t1_1	rna-XM_044889538.1_1
g9196.t1_1	rna-XM_044897521.1_1
g9201.t1_1	rna-XM_044889665.1_1
g9204.t1_1	rna-XM_044908382.1_1
g9205.t1_1	rna-XM_044908420.1_1
g9206.t1_1	rna-XM_044908408.1_1
g9207.t2_1	rna-XM_044897620.1_1
g9208.t1_1	rna-XM_044900597.1_1
g9209.t1_1	rna-XM_044905921.1_1
g9210.t1_1	rna-XM_044903552.1_1
g9213.t1_1	rna-XM_044902017.1_1
g9214.t1_1	rna-XM_044900076.1_1
g9215.t1_1	rna-XM_044901997.1_1
g9216.t2_1	rna-XM_044890132.1_1
g9217.t1_1	rna-XM_044908132.1_1
g9218.t1_1	rna-XM_044894188.1_1
g9221.t1_1	rna-XM_044894157.1_1
g9222.t1_1	rna-XM_044905677.1_1
g9223.t2_1	rna-XM_044907121.1_1
g9224.t1_1	rna-XM_044907124.1_1
g9226.t1_1	rna-XM_044908383.1_1
g9227.t1_1	rna-XM_044907215.1_1
g9228.t1_1	rna-XM_044908112.1_1
g9229.t1_1	rna-XM_044907155.1_1
g9230.t1_1	rna-XM_044907980.1_1
g9231.t2_1	rna-XM_044908207.1_1
g9232.t1_1	rna-XM_044907201.1_1
g9233.t1_1	rna-XM_044907388.1_1
g9234.t1_1	rna-XM_044888527.1_1
g9235.t1_1	rna-XM_044907118.1_1
g9236.t1_1	rna-XM_044889486.1_1
g9237.t1_1	rna-XM_044889517.1_1
g9238.t1_1	rna-XM_044889629.1_1
g9241.t1_1	rna-XM_044903351.1_1
g9242.t1_1	rna-XM_044903353.1_1
g9243.t1_1	rna-XM_044891434.1_1
g9244.t2_1	rna-XM_044902540.1_1
g9245.t1_1	rna-XM_044902542.1_1
g9246.t1_1	rna-XM_044904005.1_1
g9248.t1_1	rna-XM_044908101.1_1
g9249.t1_1	rna-XM_044908111.1_1
g9250.t1_1	rna-XM_044908148.1_1
g9251.t1_1	rna-XM_044900521.1_1
g9255.t1_1	rna-XM_044904598.1_1
g9257.t2_1	rna-XM_044905088.1_1
g9258.t1_1	rna-XM_044906396.1_1
g9259.t1_1	rna-XM_044905984.1_1
g9674.t1_1	rna-XM_044897263.1_1
g9675.t1_1	rna-XM_044898466.1_1
g9676.t1_1	rna-XM_044897397.1_1
g9679.t1_1	rna-XM_044899696.1_1
g9680.t1_1	rna-XM_044903983.1_1
g9681.t1_1	rna-XM_044897539.1_1
g9682.t1_1	rna-XM_044898350.1_1
g9683.t1_1	rna-XM_044899709.1_1
g9684.t1_1	rna-XM_044901662.1_1
g9685.t1_1	rna-XM_044897242.1_1
g9686.t1_1	rna-XM_044905377.1_1
g9687.t1_1	rna-XM_044902366.1_1
g9690.t1_1	rna-XM_044899347.1_1
g9697.t2_1	rna-XM_044897729.1_1
g9705.t1_1	rna-XM_044891734.1_1
g9706.t1_1	rna-XM_044893229.1_1
g9707.t1_1	rna-XM_044893240.1_1
g9708.t1_1	rna-XM_044904080.1_1
g9709.t1_1	rna-XM_044908842.1_1
g9712.t1_1	rna-XM_044911092.1_1
g9713.t1_1	rna-XM_044899913.1_1
g9714.t1_1	rna-XM_044895911.1_1
g9715.t1_1	rna-XM_044888596.1_1
g9716.t1_1	rna-XM_044888597.1_1
g9718.t2_1	rna-XM_044893410.1_1
g9719.t1_1	rna-XM_044891097.1_1
g9720.t1_1	rna-XM_044890453.1_1
g9721.t1_1	rna-XM_044889455.1_1
g9722.t1_1	rna-XM_044898266.1_1
g9723.t1_1	rna-XM_044897693.1_1
g9726.t3_1	rna-XM_044898036.1_1
g9727.t1_1	rna-XM_044899369.1_1
g9728.t1_1	rna-XM_044899816.1_1
g9729.t1_1	rna-XM_044904208.1_1
g9730.t1_1	rna-XM_044899001.1_1
g9732.t1_1	rna-XM_044888954.1_1
g9733.t1_1	rna-XM_044890979.1_1
g9734.t1_1	rna-XM_044894520.1_1
g9735.t1_1	rna-XM_044889510.1_1
g9736.t1_1	rna-XM_044889591.1_1
g9737.t1_1	rna-XM_044907337.1_1
g9738.t1_1	rna-XM_044890512.1_1
g9739.t1_1	rna-XM_044891054.1_1
g9740.t3_1	rna-XM_044907635.1_1
g9743.t1_1	rna-XM_044901011.1_1
g9744.t1_1	rna-XM_044898876.1_1
g9745.t1_1	rna-XM_044906243.1_1
g9746.t1_1	rna-XM_044888952.1_1
g9747.t1_1	rna-XM_044905982.1_1
g9749.t1_1	rna-XM_044905390.1_1
g9751.t2_1	rna-XM_044905064.1_1
g9752.t1_1	rna-XM_044894626.1_1
g9753.t1_1	rna-XM_044905821.1_1
g9754.t1_1	rna-XM_044896411.1_1
g9755.t2_1	rna-XM_044890967.1_1
g9756.t1_1	rna-XM_044899487.1_1
g9758.t2_1	rna-XM_044890972.1_1
g9759.t1_1	rna-XM_044890966.1_1
g9760.t1_1	rna-XM_044899361.1_1
g9761.t1_1	rna-XM_044892002.1_1
g9762.t1_1	rna-XM_044892835.1_1
g9763.t1_1	rna-XM_044898134.1_1
g9764.t1_1	rna-XM_044898989.1_1
g9765.t1_1	rna-XM_044897225.1_1
g9766.t1_1	rna-XM_044898929.1_1
g9767.t1_1	rna-XM_044898936.1_1
g9768.t1_1	rna-XM_044898707.1_1
g9770.t1_1	rna-XM_044897519.1_1
g9771.t4_1	rna-XM_044897886.1_1
g9772.t1_1	rna-XM_044898031.1_1
