g6.t1_1	rna-XM_008203325.3_1
g7920.t2_1	rna-XM_008200251.3_1
g7921.t1_1	rna-XM_966614.4_1
g7922.t1_1	rna-XM_008192774.3_1
g7923.t1_1	rna-XM_970149.4_1
g7924.t1_1	rna-XM_963495.5_1
g7925.t1_1	rna-XM_008193889.3_1
g7931.t1_1	rna-XM_969101.4_1
g7932.t1_1	rna-XM_008193893.3_1
g7933.t1_1	rna-XM_962366.5_1
g7936.t1_1	rna-XM_963122.4_1
g7938.t1_1	rna-XM_008203097.3_1
g7939.t1_1	rna-XM_008202094.3_1
g7940.t2_1	rna-XM_064356325.1_1
g7941.t1_1	rna-XM_064354733.1_1
g7942.t1_1	rna-XM_008203484.3_1
g7944.t2_1	rna-XM_008203479.3_1
g7945.t1_1	rna-XM_064356191.1_1
g7946.t2_1	rna-XM_965138.5_1
g7947.t1_1	rna-XM_015983961.2_1
g7948.t1_1	rna-XM_961929.5_1
g7951.t1_1	rna-XM_008199784.3_1
g7952.t1_1	rna-XM_962106.4_1
g7953.t1_1	rna-XM_965319.4_1
g7954.t2_1	rna-XM_008193036.3_1
g7955.t1_1	rna-XM_015978327.2_1
g7958.t2_1	rna-XM_008193041.3_1
g7959.t1_1	rna-XM_008193043.3_1
g7960.t1_1	rna-XM_965184.5_1
g7961.t1_1	rna-XM_015981774.2_1
g7966.t1_1	rna-XM_961424.4_1
g7967.t1_1	rna-XM_008202813.3_1
g7968.t1_1	rna-XM_008192683.3_1
g7970.t1_1	rna-XM_001812560.4_1
g7971.t1_1	rna-XM_968050.5_1
g7972.t1_1	rna-XM_968046.5_1
g7973.t1_1	rna-XM_008192838.3_1
g7974.t2_1	rna-XM_008192787.3_1
g7976.t1_1	rna-XM_001814207.4_1
g7977.t1_1	rna-XM_008192785.3_1
g7978.t1_1	rna-XM_015978108.2_1
g7979.t3_1	rna-XM_064356375.1_1
g7980.t1_1	rna-XM_963600.3_1
g7981.t2_1	rna-XM_970022.5_1
g7982.t1_1	rna-XM_970012.5_1
g7983.t1_1	rna-XM_967220.4_1
g7985.t1_1	rna-XM_969759.5_1
g7988.t1_1	rna-XM_962622.4_1
g7990.t1_1	rna-XM_964669.4_1
g7991.t1_1	rna-XM_008192256.3_1
g7993.t2_1	rna-XM_064356046.1_1
g7994.t1_1	rna-XM_008192134.3_1
g7995.t3_1	rna-XM_015985461.2_1
g7996.t1_1	rna-XM_962702.4_1
g7997.t2_1	rna-XM_961566.4_1
g7998.t1_1	rna-XM_961654.4_1
g7999.t1_1	rna-XM_962266.5_1
g8000.t1_1	rna-XM_008199370.3_1
g8001.t1_1	rna-XM_008199373.3_1
g8002.t1_1	rna-XM_965309.4_1
g8003.t2_1	rna-XM_008199339.3_1
g8004.t1_1	rna-XM_966447.5_1
g8005.t1_1	rna-XM_015983279.2_1
g8008.t1_1	rna-XM_008199343.2_1
g8011.t1_1	rna-XM_001813659.4_1
g8012.t1_1	rna-XM_008198527.3_1
g8013.t1_1	rna-XM_008200023.1_1
g8014.t1_1	rna-XM_965961.5_1
g8015.t2_1	rna-XM_001811483.4_1
g8016.t1_1	rna-XM_969806.4_1
g8017.t1_1	rna-XM_969795.5_1
g8018.t1_1	rna-XM_961220.4_1
g8019.t1_1	rna-XM_969782.4_1
g8020.t1_1	rna-XM_008199725.3_1
g8024.t1_1	rna-XM_008199723.3_1
g8025.t1_1	rna-XM_015982880.2_1
g8026.t1_1	rna-XM_064358550.1_1
g8027.t1_1	rna-XM_015977672.2_1
g8029.t1_1	rna-XM_008202064.3_1
g8030.t1_1	rna-XM_965205.4_1
g8031.t1_1	rna-XM_064356346.1_1
g8032.t1_1	rna-NM_001170811.1_1
g8033.t1_1	rna-XM_008192276.3_1
g8034.t1_1	rna-XM_008192274.3_1
g8035.t2_1	rna-XM_964943.5_1
g8036.t1_1	rna-XM_965256.4_1
g8037.t1_1	rna-XM_008202063.3_1
g8038.t1_1	rna-XM_008202065.3_1
g8039.t2_1	rna-XM_008202066.3_1
g8040.t1_1	rna-XM_008202958.3_1
g8042.t1_1	rna-XM_008202723.3_1
g8044.t1_1	rna-XM_008196801.3_1
g8045.t1_1	rna-XM_008195814.3_1
g8046.t1_1	rna-XM_963731.5_1
g8047.t1_1	rna-XM_963659.4_1
g8048.t1_1	rna-XM_963586.5_1
g8049.t1_1	rna-XM_015980605.2_1
g8050.t2_1	rna-XM_015980361.2_1
g8052.t1_1	rna-XM_015980071.2_1
g8053.t1_1	rna-XM_008195085.3_1
g8054.t1_1	rna-XM_008192865.3_1
g8055.t1_1	rna-XM_969135.4_1
g8056.t1_1	rna-XM_015980968.2_1
g8058.t1_1	rna-XM_966758.5_1
g8060.t1_1	rna-XM_008194120.3_1
g8061.t1_1	rna-XM_001816475.4_1
g8062.t1_1	rna-XM_008193870.3_1
g8063.t1_1	rna-XM_969844.5_1
g8064.t1_1	rna-XM_064358925.1_1
g8065.t1_1	rna-XM_064358781.1_1
g8066.t1_1	rna-XM_969883.5_1
g8067.t1_1	rna-XM_015978966.2_1
g8068.t1_1	rna-XM_962231.4_1
g8069.t1_1	rna-XM_008193487.3_1
g8070.t2_1	rna-NM_001109955.1_1
g8072.t1_1	rna-NM_001109781.1_1
g8073.t1_1	rna-XM_008194446.3_1
g8075.t1_1	rna-XM_064358914.1_1
g8076.t1_1	rna-XM_008199058.3_1
g8079.t1_1	rna-XM_008199062.3_1
g8081.t2_1	rna-XM_015977674.2_1
g8082.t1_1	rna-XM_015977909.2_1
g8083.t1_1	rna-XM_967062.4_1
g8085.t1_1	rna-XM_966087.4_1
g8086.t1_1	rna-XM_008198990.3_1
g8088.t1_1	rna-XM_008198950.3_1
g8089.t1_1	rna-XM_008199002.3_1
g8090.t11_1	rna-XM_064357564.1_1
g8092.t1_1	rna-XM_008192904.3_1
g8093.t1_1	rna-XM_064356244.1_1
g8094.t1_1	rna-XM_963108.4_1
g8097.t1_1	rna-XM_064356267.1_1
g8098.t1_1	rna-XM_963182.4_1
g8099.t1_1	rna-XM_064356778.1_1
g8100.t1_1	rna-XM_001808414.4_1
g8101.t1_1	rna-XM_001812346.4_1
g8104.t2_1	rna-XM_064355170.1_1
g8106.t1_1	rna-XM_008200942.3_1
g8107.t1_1	rna-XM_008200943.3_1
g8108.t1_1	rna-XM_966023.5_1
g8109.t1_1	rna-XM_969639.5_1
g8110.t1_1	rna-NM_001114371.1_1
g8113.t1_1	rna-XM_008193902.3_1
g8114.t1_1	rna-XM_008193901.3_1
g8117.t1_1	rna-XM_008193900.2_1
g8118.t1_1	rna-XM_008193899.3_1
g8119.t1_1	rna-XM_970571.4_1
g8120.t1_1	rna-XM_969282.4_1
g8121.t1_1	rna-XM_969257.4_1
g8122.t1_1	rna-XM_008199053.3_1
g8123.t1_1	rna-XM_008199064.3_1
g8124.t2_1	rna-XM_008199063.3_1
g8125.t2_1	rna-XM_064357502.1_1
g8126.t1_1	rna-XM_968680.5_1
g8127.t2_1	rna-XM_965808.4_1
g8128.t1_1	rna-XM_969948.4_1
g8129.t1_1	rna-XM_961540.4_1
g8130.t1_1	rna-XM_965493.4_1
g8131.t1_1	rna-XM_966517.5_1
g8132.t1_1	rna-XM_008198616.3_1
g8133.t1_1	rna-XM_008193190.3_1
g8136.t1_1	rna-XM_064357363.1_1
g8146.t1_1	rna-XM_963792.5_1
g8147.t1_1	rna-XM_961321.4_1
g8148.t1_1	rna-XM_008193181.3_1
g8149.t1_1	rna-XM_064357401.1_1
g8150.t2_1	rna-XM_064357373.1_1
g8151.t1_1	rna-XM_015984973.2_1
g8152.t2_1	rna-XM_965141.4_1
g8154.t1_1	rna-XM_008192900.3_1
g8155.t2_1	rna-XM_008192899.3_1
g8156.t1_1	rna-XM_966318.5_1
g8157.t1_1	rna-XM_970163.4_1
g8158.t1_1	rna-XM_008194628.3_1
g8159.t1_1	rna-XM_008192848.3_1
g8160.t1_1	rna-XM_963338.4_1
g8163.t1_1	rna-XM_008192229.3_1
g8165.t1_1	rna-XM_015981205.2_1
g8167.t1_1	rna-XM_008193093.3_1
g8168.t1_1	rna-XM_968931.5_1
g8169.t1_1	rna-NM_001321101.1_1
g8170.t1_1	rna-XM_968905.4_1
g8171.t1_1	rna-XM_064356188.1_1
g8172.t1_1	rna-XM_964668.4_1
g8173.t1_1	rna-XM_964799.5_1
g8174.t2_1	rna-XM_015985336.2_1
g8175.t1_1	rna-XM_967276.4_1
g8176.t1_1	rna-XM_015984992.2_1
g8177.t1_1	rna-XM_064355942.1_1
g8178.t1_1	rna-XM_962588.5_1
g8179.t1_1	rna-XM_962785.5_1
g8189.t3_1	rna-XM_015977885.2_1
g8190.t1_1	rna-XM_008195194.3_1
g8192.t1_1	rna-XM_966358.4_1
g8193.t1_1	rna-XM_008192662.3_1
g8195.t1_1	rna-XM_963328.4_1
g8198.t1_1	rna-XM_008193021.3_1
g8199.t1_1	rna-XM_964444.4_1
g8200.t1_1	rna-XM_008192816.2_1
g8201.t1_1	rna-XM_970363.4_1
g8202.t1_1	rna-XM_964348.4_1
g8203.t1_1	rna-XM_008192843.3_1
g8204.t1_1	rna-XM_962379.5_1
g8205.t1_1	rna-XM_962924.4_1
g8206.t1_1	rna-XM_962608.5_1
g8207.t1_1	rna-XM_064357282.1_1
g8208.t1_1	rna-XM_015982395.2_1
g8210.t2_1	rna-XM_008199247.3_1
g8211.t1_1	rna-XM_969978.5_1
g8212.t1_1	rna-XM_966074.5_1
g8213.t1_1	rna-XM_001812584.4_1
g8214.t1_1	rna-XM_963758.5_1
g8215.t1_1	rna-XM_967436.4_1
g8216.t1_1	rna-XM_967883.4_1
g8217.t1_1	rna-XM_967841.4_1
g8218.t1_1	rna-XM_967804.5_1
g8219.t1_1	rna-XM_967758.4_1
g8221.t1_1	rna-XM_008198557.3_1
g8222.t2_1	rna-XM_964498.4_1
g8223.t1_1	rna-XM_008199743.3_1
g8224.t1_1	rna-XM_008198465.3_1
g8227.t1_1	rna-NM_001293566.1_1
g8228.t1_1	rna-XM_008198278.3_1
g8229.t1_1	rna-XM_008201448.3_1
g8230.t2_1	rna-XM_964922.5_1
g8231.t4_1	rna-XM_001811600.4_1
g8232.t1_1	rna-XM_965445.5_1
g8233.t1_1	rna-XM_015977579.2_1
g8236.t1_1	rna-XM_008192181.3_1
g8237.t1_1	rna-XM_967769.4_1
g8238.t1_1	rna-XM_064357686.1_1
g8239.t2_1	rna-XM_961987.4_1
g8240.t2_1	rna-XM_963818.4_1
g8242.t2_1	rna-XM_965586.4_1
g8243.t1_1	rna-XM_965519.5_1
g8244.t1_1	rna-XM_962555.4_1
g8245.t1_1	rna-XM_962477.4_1
g8246.t1_1	rna-XM_015977938.2_1
g8248.t1_1	rna-XM_963155.4_1
g8249.t1_1	rna-XM_008194036.3_1
g8250.t1_1	rna-XM_964520.5_1
g8251.t1_1	rna-XM_962916.5_1
g8252.t4_1	rna-XM_015978384.2_1
g8254.t1_1	rna-XM_015978123.2_1
g8255.t1_1	rna-XM_008192901.3_1
g8256.t2_1	rna-XM_965078.4_1
g8257.t2_1	rna-XM_064359845.1_1
g8258.t1_1	rna-XM_965209.4_1
g8259.t1_1	rna-XM_969355.5_1
g8260.t2_1	rna-XM_015983048.2_1
g8262.t2_1	rna-XM_064357265.1_1
g8264.t1_1	rna-XM_962507.4_1
g8269.t1_1	rna-XM_008200607.3_1
g8270.t1_1	rna-XM_962399.4_1
g8271.t2_1	rna-XM_064359709.1_1
g8272.t1_1	rna-XM_008192575.3_1
g8273.t1_1	rna-XM_008199941.3_1
g8275.t2_1	rna-XM_963318.4_1
g8276.t1_1	rna-XM_963402.5_1
g8278.t1_1	rna-XM_967989.4_1
g8279.t1_1	rna-XM_964490.4_1
g8280.t2_1	rna-XM_008198524.3_1
g8281.t1_1	rna-XM_963209.5_1
g8282.t1_1	rna-XM_008193166.3_1
g8283.t1_1	rna-XM_970574.4_1
g8284.t1_1	rna-XM_008198474.3_1
g8285.t1_1	rna-XM_964155.4_1
g8286.t2_1	rna-XM_008198025.3_1
g8287.t1_1	rna-XM_968655.5_1
g8288.t1_1	rna-XM_015984134.2_1
g8291.t1_1	rna-XM_008200507.3_1
g8292.t2_1	rna-XM_064355347.1_1
g8293.t1_1	rna-XM_008195454.3_1
g8294.t1_1	rna-XM_965497.4_1
g8295.t1_1	rna-XM_969183.4_1
g8296.t1_1	rna-XM_967178.4_1
g8297.t1_1	rna-NM_001170776.1_1
g8300.t1_1	rna-XM_970531.4_1
g8301.t1_1	rna-XM_970529.4_1
g8302.t3_1	rna-XM_970528.5_1
g8303.t1_1	rna-XM_008192370.3_1
g8304.t1_1	rna-XM_965751.4_1
g8306.t1_1	rna-XM_963697.5_1
g8308.t1_1	rna-XM_968452.4_1
g8315.t2_1	rna-XM_064357655.1_1
g8318.t1_1	rna-XM_008197942.3_1
g8319.t1_1	rna-XM_064357323.1_1
g8320.t2_1	rna-XM_015979174.2_1
g8321.t1_1	rna-XM_001810834.4_1
g8322.t1_1	rna-XM_008199059.3_1
g8323.t1_1	rna-XM_968911.5_1
g8325.t1_1	rna-XM_970221.5_1
g8326.t1_1	rna-XM_963072.4_1
g8328.t1_1	rna-XM_064357407.1_1
g8329.t1_1	rna-NM_001160310.1_1
g8330.t1_1	rna-XM_969433.4_1
g8331.t1_1	rna-XM_064356902.1_1
g8332.t1_1	rna-XM_015978020.2_1
g8339.t1_1	rna-XM_966398.5_1
g8340.t1_1	rna-XM_008200753.3_1
g8341.t1_1	rna-XM_961805.4_1
g8342.t1_1	rna-XM_966955.5_1
g8343.t1_1	rna-XM_008199405.3_1
g8345.t1_1	rna-XM_008199365.3_1
g8346.t1_1	rna-XM_967208.4_1
g8347.t1_1	rna-XM_008192110.3_1
g8348.t1_1	rna-XM_015977912.2_1
g8350.t1_1	rna-XM_064356593.1_1
g8351.t2_1	rna-XM_969106.4_1
g8352.t1_1	rna-XM_008201135.3_1
g8353.t1_1	rna-XM_001812273.4_1
g8354.t1_1	rna-XM_965170.4_1
g8355.t1_1	rna-XM_015979984.2_1
g8356.t1_1	rna-XM_015978133.2_1
g8358.t2_1	rna-XM_008199452.3_1
g8360.t1_1	rna-XM_963258.4_1
g8361.t3_1	rna-XM_008193150.3_1
g8362.t1_1	rna-XM_008200763.3_1
g8363.t1_1	rna-XM_001809754.3_1
g8365.t2_1	rna-XM_971194.4_1
g8367.t2_1	rna-XM_064354687.1_1
g8368.t2_1	rna-XM_008198876.3_1
g8369.t2_1	rna-XM_008193725.3_1
g8370.t1_1	rna-XM_008193723.3_1
g8371.t1_1	rna-XM_015983894.2_1
g8372.t1_1	rna-XM_008192329.3_1
g8373.t1_1	rna-XM_008197994.3_1
g8374.t2_1	rna-XM_008194990.3_1
g8376.t1_1	rna-XM_961435.3_1
g8377.t2_1	rna-XM_064357945.1_1
g8378.t1_1	rna-XM_008193032.3_1
g8383.t1_1	rna-XM_064357784.1_1
g8384.t1_1	rna-XM_008200497.3_1
g8385.t1_1	rna-XM_965802.4_1
g8386.t1_1	rna-XM_008203381.3_1
g8387.t1_1	rna-XM_968525.5_1
g8388.t1_1	rna-XM_967816.4_1
g8389.t1_1	rna-XM_008201385.3_1
g8390.t1_1	rna-XM_008201384.3_1
g8394.t1_1	rna-XM_008197495.3_1
g8395.t1_1	rna-XM_961294.5_1
g8396.t1_1	rna-XM_001812428.4_1
g8397.t1_1	rna-XM_963169.4_1
g8399.t1_1	rna-XM_008199584.3_1
g8400.t1_1	rna-XM_001809437.4_1
g8402.t1_1	rna-XM_064355864.1_1
g8404.t2_1	rna-XM_008198720.3_1
g8405.t1_1	rna-XM_970691.5_1
g8406.t1_1	rna-XM_015981444.2_1
g8410.t1_1	rna-XM_008198087.3_1
g8411.t1_1	rna-XM_008197529.3_1
g8412.t1_1	rna-XM_965646.4_1
g8413.t1_1	rna-XM_008198085.3_1
g8414.t1_1	rna-XM_965435.4_1
g8415.t1_1	rna-XM_008197280.3_1
g8417.t2_1	rna-XM_008192499.3_1
g8418.t1_1	rna-XM_964827.4_1
g8423.t1_1	rna-XM_970451.4_1
g8424.t1_1	rna-NM_001170620.1_1
g8425.t1_1	rna-XM_962068.5_1
g8426.t1_1	rna-XM_008193068.3_1
g8427.t1_1	rna-XM_064355335.1_1
g8428.t2_1	rna-XM_064356209.1_1
g8429.t1_1	rna-XM_965248.5_1
g8430.t1_1	rna-XM_064356348.1_1
g8431.t1_1	rna-XM_968578.5_1
g8436.t1_1	rna-XM_008195598.3_1
g8438.t1_1	rna-XM_008195596.3_1
g8440.t1_1	rna-XM_008203011.3_1
g8450.t1_1	rna-XM_962917.4_1
g8453.t1_1	rna-XM_064357840.1_1
g8456.t1_1	rna-XM_962247.4_1
g8464.t2_1	rna-XM_970319.5_1
g8465.t1_1	rna-XM_015985160.2_1
g8466.t1_1	rna-XM_008196470.3_1
g8467.t1_1	rna-XM_008197188.3_1
g8469.t1_1	rna-XM_008196236.3_1
g8472.t1_1	rna-XM_964941.4_1
g8476.t2_1	rna-XM_008196670.3_1
g8479.t1_1	rna-XM_064355101.1_1
g8480.t1_1	rna-XM_970760.5_1
g8481.t3_1	rna-XM_008199428.3_1
g8483.t1_1	rna-XM_008195255.3_1
g8484.t1_1	rna-XM_008195430.3_1
g8485.t1_1	rna-XM_008202932.3_1
g8487.t3_1	rna-XM_064355545.1_1
g8488.t1_1	rna-XM_965645.4_1
g8489.t2_1	rna-XM_969277.5_1
g8491.t2_1	rna-XM_008203302.3_1
g8492.t1_1	rna-XM_064356372.1_1
g8493.t1_1	rna-XM_008203425.3_1
g8494.t1_1	rna-XM_015985388.2_1
g8495.t1_1	rna-XM_064359618.1_1
g8497.t2_1	rna-XM_008202922.3_1
g8498.t1_1	rna-XM_015985258.2_1
g8506.t1_1	rna-XM_961254.5_1
g8509.t1_1	rna-XM_064357237.1_1
g8510.t2_1	rna-XM_965273.5_1
g8511.t1_1	rna-XM_965207.4_1
g8512.t1_1	rna-XM_970939.5_1
g8513.t1_1	rna-XM_968803.5_1
g8514.t1_1	rna-XM_962707.4_1
g8515.t1_1	rna-XM_961281.4_1
g8518.t1_1	rna-XM_008200591.3_1
g8519.t1_1	rna-XM_008197281.3_1
g8520.t1_1	rna-XM_961736.4_1
g8521.t1_1	rna-XM_970424.4_1
g8522.t3_1	rna-XM_008194587.3_1
g8524.t2_1	rna-XM_008197439.3_1
g8526.t4_1	rna-XM_015982489.2_1
g8528.t1_1	rna-XM_008199257.3_1
g8529.t1_1	rna-XM_966542.4_1
g8533.t1_1	rna-XM_008198373.3_1
g8535.t1_1	rna-XM_966302.5_1
g8536.t1_1	rna-XM_969224.4_1
g8538.t1_1	rna-XM_969594.5_1
g8539.t1_1	rna-XM_968653.5_1
g8540.t1_1	rna-XM_008196834.3_1
g8541.t1_1	rna-XM_967440.4_1
g8543.t2_1	rna-XM_064358204.1_1
g8548.t1_1	rna-XM_966570.4_1
g8554.t1_1	rna-XM_001812081.3_1
g8557.t2_1	rna-XM_064358140.1_1
g8560.t1_1	rna-XM_015984147.2_1
g8562.t1_1	rna-XM_008192199.3_1
g8564.t1_1	rna-XM_064356892.1_1
g8565.t2_1	rna-XM_008202279.3_1
g8567.t1_1	rna-XM_008195706.3_1
g8568.t1_1	rna-XM_015985156.2_1
g8569.t1_1	rna-XM_969507.5_1
g8597.t1_1	rna-XM_008203059.3_1
g8601.t1_1	rna-XM_970406.4_1
g8605.t1_1	rna-XM_008203247.3_1
g8607.t1_1	rna-XM_008195702.3_1
g8608.t1_1	rna-XM_064356524.1_1
g8609.t1_1	rna-XM_965089.5_1
g8615.t1_1	rna-XM_015980037.2_1
g8621.t2_1	rna-XM_015985276.2_1
g8624.t1_1	rna-XM_015977455.2_1
g8625.t1_1	rna-XM_001811548.4_1
g8672.t1_1	rna-XM_008202231.3_1
g8673.t1_1	rna-XM_015980571.2_1
g8675.t1_1	rna-XM_008203497.3_1
g8676.t1_1	rna-XM_966958.4_1
g8678.t1_1	rna-XM_008195098.2_1
g8679.t1_1	rna-XM_015984507.2_1
g8681.t1_1	rna-XM_064356506.1_1
g8684.t1_1	rna-XM_963494.5_1
g8685.t1_1	rna-XM_064356509.1_1
g8687.t1_1	rna-NM_001039413.1_1
g8692.t1_1	rna-XM_064356803.1_1
g8733.t1_1	rna-XM_015982478.2_1
g8761.t1_1	rna-XM_064357674.1_1
g8765.t1_1	rna-XM_064358493.1_1
g8780.t1_1	rna-XM_064358486.1_1
g8781.t1_1	rna-XM_963751.4_1
g8782.t2_1	rna-XM_008197805.3_1
g8783.t1_1	rna-XM_970591.4_1
g8786.t1_1	rna-XM_015982021.2_1
g8787.t1_1	rna-XM_970592.3_1
g8789.t1_1	rna-XM_008192428.3_1
g8790.t1_1	rna-XM_964701.4_1
g8791.t1_1	rna-XM_964976.5_1
g8793.t1_1	rna-XM_008201291.3_1
g8794.t1_1	rna-XM_966322.5_1
g8795.t1_1	rna-XM_966138.5_1
g8796.t1_1	rna-XM_064357301.1_1
g8798.t1_1	rna-XM_008195132.3_1
g8799.t1_1	rna-XM_966149.4_1
g8800.t1_1	rna-XM_008198718.3_1
g8801.t1_1	rna-XM_963435.4_1
g8802.t1_1	rna-XM_064356168.1_1
g8803.t1_1	rna-XM_967910.4_1
g8804.t1_1	rna-XM_964368.4_1
g8805.t1_1	rna-XM_968557.4_1
g8807.t1_1	rna-XM_008192247.3_1
g8808.t1_1	rna-XM_968428.5_1
g8809.t1_1	rna-XM_968495.5_1
g8810.t1_1	rna-XM_015977403.2_1
g8812.t1_1	rna-NM_001080099.2_1
g8814.t1_1	rna-XM_963950.4_1
g8815.t1_1	rna-XM_969225.4_1
g8816.t1_1	rna-XM_001807466.4_1
g8817.t8_1	rna-XM_961605.4_1
g8818.t1_1	rna-XM_965849.5_1
g8819.t1_1	rna-XM_008192228.3_1
g8820.t1_1	rna-XM_064358082.1_1
g8823.t1_1	rna-XM_015978039.2_1
g8825.t1_1	rna-XM_064359063.1_1
g8826.t3_1	rna-XM_001811981.4_1
g8827.t1_1	rna-XM_964739.4_1
g8828.t1_1	rna-XM_961678.5_1
g8829.t1_1	rna-XM_964672.5_1
g8833.t1_1	rna-XM_966294.4_1
g8834.t1_1	rna-XM_969847.3_1
g8835.t1_1	rna-XM_969835.4_1
g8839.t1_1	rna-XM_962173.5_1
g8840.t10_1	rna-XM_008195636.3_1
g8841.t1_1	rna-XM_967699.4_1
g8842.t1_1	rna-XM_008192722.3_1
g8845.t1_1	rna-XM_964945.4_1
g8846.t2_1	rna-XM_001810869.4_1
g8847.t1_1	rna-XM_008202070.3_1
g8848.t1_1	rna-XM_015977590.2_1
g8849.t1_1	rna-XM_969361.5_1
g8851.t1_1	rna-XM_064358964.1_1
g8854.t1_1	rna-XM_008197736.3_1
g8855.t1_1	rna-XM_970435.5_1
g8856.t1_1	rna-XM_970437.5_1
g8859.t1_1	rna-XM_970440.3_1
g8860.t1_1	rna-XM_008197732.3_1
g8862.t1_1	rna-XM_008197509.3_1
g8865.t1_1	rna-XM_965296.5_1
g8867.t1_1	rna-XM_965361.4_1
g8869.t1_1	rna-XM_970698.4_1
g8870.t1_1	rna-XM_967168.4_1
g8871.t2_1	rna-XM_015985404.2_1
g8872.t1_1	rna-XM_001811261.4_1
g8873.t1_1	rna-XM_964736.5_1
g8874.t1_1	rna-XM_064356116.1_1
g8875.t1_1	rna-XM_008202023.3_1
g8876.t1_1	rna-XM_967906.4_1
g8878.t2_1	rna-XM_008196416.3_1
g8879.t1_1	rna-XM_961641.4_1
g8880.t1_1	rna-XM_015980699.2_1
g8881.t1_1	rna-XM_015982284.2_1
g8882.t1_1	rna-XM_962664.4_1
g8883.t1_1	rna-XM_008196640.3_1
g8884.t1_1	rna-XM_064358230.1_1
g8885.t1_1	rna-XM_967222.3_1
g8886.t1_1	rna-XM_008197589.3_1
g8888.t2_1	rna-XM_969294.5_1
g8890.t1_1	rna-NM_001170614.1_1
g8891.t1_1	rna-XM_008197514.3_1
g8893.t1_1	rna-XM_015981434.2_1
g8894.t1_1	rna-XM_064355408.1_1
g8896.t1_1	rna-XM_015981366.2_1
g8897.t1_1	rna-XM_008202887.3_1
g8899.t2_1	rna-XM_008202893.3_1
g8900.t1_1	rna-XM_015985453.2_1
g8903.t1_1	rna-XM_965160.5_1
g8905.t1_1	rna-XM_015985438.2_1
g8908.t1_1	rna-XM_964148.4_1
g8909.t1_1	rna-XM_964077.5_1
g8912.t1_1	rna-XM_008200712.3_1
g8913.t1_1	rna-XM_963857.4_1
g8915.t1_1	rna-XM_008202128.3_1
g8916.t1_1	rna-XM_064356423.1_1
g8917.t1_1	rna-XM_008200404.3_1
g8920.t1_1	rna-XM_008203057.3_1
g8921.t1_1	rna-XM_064356006.1_1
g8923.t1_1	rna-XM_064356215.1_1
g8924.t1_1	rna-XM_015985420.2_1
g8925.t1_1	rna-XM_015985421.2_1
g8926.t1_1	rna-XM_015985422.2_1
g8928.t1_1	rna-XM_015985423.2_1
g8929.t1_1	rna-XM_008192877.3_1
g8930.t1_1	rna-XM_964153.4_1
g8936.t1_1	rna-XM_961523.4_1
g8937.t1_1	rna-XM_969615.5_1
g8940.t1_1	rna-XM_015982236.2_1
g8943.t1_1	rna-XM_008196874.3_1
g8945.t1_1	rna-XM_064355629.1_1
g8948.t1_1	rna-XM_001807789.4_1
g8949.t1_1	rna-XM_961941.4_1
g8950.t1_1	rna-XM_961580.5_1
g8951.t1_1	rna-XM_961753.5_1
g8952.t2_1	rna-XM_961670.4_1
g8953.t1_1	rna-XM_961843.5_1
g8955.t1_1	rna-XM_064356002.1_1
g8959.t2_1	rna-XM_008192184.3_1
g8963.t1_1	rna-XM_967569.4_1
g8964.t1_1	rna-XM_015985037.2_1
g8965.t1_1	rna-XM_967423.5_1
g8966.t1_1	rna-XM_964241.4_1
g8967.t1_1	rna-XM_008192196.3_1
g8968.t1_1	rna-XM_015981716.2_1
g8969.t1_1	rna-XM_008200713.3_1
g8970.t1_1	rna-XM_966859.4_1
g8971.t1_1	rna-XM_015977426.2_1
g8972.t1_1	rna-XM_008192261.3_1
g8973.t1_1	rna-XM_064356287.1_1
g8974.t1_1	rna-XM_008202793.3_1
g8976.t1_1	rna-XM_966805.5_1
g8977.t1_1	rna-NM_001172392.1_1
g8978.t2_1	rna-XM_008200483.3_1
g8979.t1_1	rna-XM_008203019.3_1
g8980.t1_1	rna-XM_967688.5_1
g8981.t2_1	rna-XM_015984800.2_1
g8982.t1_1	rna-XM_970412.4_1
g8983.t1_1	rna-XM_008196989.3_1
g8984.t2_1	rna-XM_064356351.1_1
g8985.t1_1	rna-XM_008203254.3_1
g8986.t1_1	rna-NM_001170680.1_1
g8989.t1_1	rna-XM_971321.4_1
g8990.t1_1	rna-XM_967996.4_1
g8992.t1_1	rna-XM_969903.4_1
g8993.t1_1	rna-XM_008197279.3_1
g8994.t1_1	rna-XM_015985444.2_1
g8995.t1_1	rna-XM_064356361.1_1
g8996.t1_1	rna-NM_001110435.1_1
g9006.t1_1	rna-XM_015984319.2_1
g9008.t1_1	rna-XM_008196088.3_1
g9009.t1_1	rna-XM_969378.5_1
g9010.t1_1	rna-XM_008197652.3_1
g9012.t1_1	rna-XM_961695.4_1
g9013.t1_1	rna-XM_015979612.2_1
g9014.t1_1	rna-XM_015983945.2_1
g9017.t1_1	rna-XM_963620.4_1
g9019.t1_1	rna-XM_008201661.3_1
g9021.t1_1	rna-XM_008193698.3_1
g9022.t1_1	rna-XM_008200615.3_1
g9023.t2_1	rna-XM_965334.4_1
g9024.t1_1	rna-XM_064358188.1_1
g9025.t1_1	rna-XM_064355317.1_1
g9026.t1_1	rna-XM_963174.5_1
g9027.t2_1	rna-XM_064356591.1_1
g9029.t1_1	rna-XM_008202937.3_1
g9032.t1_1	rna-XM_968392.4_1
