ortholog_number	focal_transcript	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog	chromosome	C_chinensis_dNdS	C_chinensis_dS	C_chinensis_dN	C_chinensis_positive_selection	B_siliquastri_dNdS	B_siliquastri_dS	B_siliquastri_dN	B_siliquastri_positive_selection	A_obtectus_dNdS	A_obtectus_dS	A_obtectus_dN	A_obtectus_positive_selection
1774	g2939.t1	-9.45440521887833	1.9008213519517398e-29	-4.45808116834739	0.0066100728095953	3	0					0.0956950918563202	1.4588	0.1396	False	0.063388781025345	1.9057	0.1208	False
4586	g5948.t1	2.30426839882267	5.83513724827076e-66	0.689395227023126	9.70137536773476e-06	5	0	0.1148577449947313	0.2847	0.0327	False	0.0714180315773941	0.6777	0.0484	False	0.0502174363222199	0.9658	0.0485	False
3096	g7714.t1	-1.92448035659056	9.35611201842613e-32	-0.880563995582425	2.42947622079447e-07	5	0	0.0354107648725212	0.5648	0.02	False	0.0294453321159552	1.3143	0.0387	False	0.0333766540642722	1.6928	0.0565	False
6221	g10419.t1	-0.59020429445929	8.10004830300812e-05	-0.425147414144917	0.0088710089520997	5	0	0.0639082343301925	0.2441	0.0156	False	0.1100267590114906	0.6353	0.0699	False	0.0610510046367851	1.0352	0.0632	False
3447	g12847.t1	0.790745585005027	1.55909314553725e-06	-0.375023955792369	0.0407342195277818	5	0	0.0199138858988159	0.3716	0.0074	False	0.033342296316214	0.3719	0.0124	False	0.0675582990397805	0.5832	0.0394	False
4914	g7046.t2	-1.59306148319076	0.0002767097437175	0.238273470678755	0.638194136684211	3	0	0.1913719588663155	0.7974	0.1526	True	0.1067570429993645	0.9442	0.1008	True	0.063162717633198	1.5278	0.0965	False
1731	g11545.t1		1.0		1.0	5	0	0.1679934120230579	0.3643	0.0612	False	0.0855726584920428	0.7666	0.0656	False	0.1269161406672678	0.8872	0.1126	False
4157	g13559.t1	1.07297302672964	3.92099686980936e-08	0.0824563330828104	0.749627808400174	4	0					0.1550698575183289	0.7229	0.1121	True	0.1728165374677002	0.9675	0.1672	False
7264	g4296.t1	-11.7122915735134	6.59370498843914e-08	-7.50858929059291	0.0004959548163608	4	0	0.0611069836552748	0.5384	0.0329	False	0.0487512007684918	0.8328	0.0406	False	0.0933668657654825	0.9543	0.0891	False
2402	g9116.t1	1.08186815549795	1.18432529680861e-14	-0.136349074494491	0.453783794982479	5	0	0.0	0.3795	0.0	False	0.0013666666666666	3.0	0.0041	False	0.00364570882142	1.6732	0.0061	False
5951	g10245.t1	2.91858873926233	7.12863061811989e-12	-0.380779216196627	0.463876674532178	4	0	0.2323759791122715	0.2298	0.0534	False	0.1273332368687599	0.6911	0.088	False	0.1189499589827727	0.7314	0.087	False
5112	g6227.t1	-0.666124044622931	5.88064245777247e-09	-0.262277913704058	0.0415829771422683	5	0	0.0416879795396419	0.391	0.0163	False	0.051140833988985	0.7626	0.039	False	0.0549043182045887	0.9981	0.0548	False
2890	g8786.t1	-1.89057317293368	8.259391805070849e-30	-1.16927334276997	6.404827254384381e-15	4	0	0.1134107708553326	0.4735	0.0537	False	0.1555328913819479	0.5883	0.0915	False	0.3089439540572157	0.9403	0.2905	False
848	g344.t3	0.904189608921295	1.99756962304795e-12	0.426495310534994	0.0055569493038739	4	0	0.1091334894613583	0.427	0.0466	True	0.0682589402244844	0.7662	0.0523	False	0.0528144544822793	1.1512	0.0608	False
5914	g10110.t1	-0.257622234059222	0.704295224200189	-1.30329023342784	0.0016606545364949	4	0	0.0410596026490066	0.302	0.0124	False	0.0669003505257886	0.9985	0.0668	False	0.043672595213707	1.0739	0.0469	False
2447	g7206.t1	0.0328956371983506	0.944604933457554	0.045146900264674	0.948820174102224	5	0					0.0030448530272865	0.8539	0.0026	False	0.0027800658978583	0.9712	0.0027	False
7221	g4112.t1	-0.563587272370993	1.39427376789236e-05	-0.106475186614696	0.499802265001461	5	0	0.0612972202423378	0.1403	0.0086	False	0.0302062868369351	0.4072	0.0123	False	0.0112025605852766	0.8748	0.0098	False
5157	g6389.t1	1.25946663522831	2.20357919113803e-23	-0.0448671909190334	0.789251334436705	5	0	0.0659855257556406	0.2349	0.0155	False	0.0770428015564202	0.771	0.0594	False	0.075535665852997	0.7374	0.0557	False
5586	g6265.t1	-0.962044713392722	5.23765774049163e-18	-0.330155897658429	0.0069925634168537	4	0	0.1164225134926754	0.3891	0.0453	False	0.1176137970031099	0.7074	0.0832	False	0.1129306162057253	0.8244	0.0931	False
8419	g7378.t1	2.08570827347289	9.277395986424741e-17	0.653024229262108	0.0486273755063736	5	0	0.0853290757495121	0.5637	0.0481	False	0.1459415771850825	0.8661	0.1264	False	0.1315681444991789	0.9744	0.1282	False
2096	g11274.t1	-1.55733151893629	3.31744027038744e-10	-0.626986707649926	0.0196018053986953	3	0					0.3340683572216096	0.4535	0.1515	False	0.1924667385832434	1.1124	0.2141	False
763	g1017.t1	-0.868970830866221	0.183019370363085	-1.50021913978697	0.001130678677848	4	0	0.1353474320241691	0.331	0.0448	False	0.1735109717868338	0.638	0.1107	False	0.1394602306503388	0.8411	0.1173	False
8334	g2385.t1	-9.65351335534856	3.78410247633763e-06	-5.3073601483999	0.0067474022656665	3	0	0.1178774928774928	0.2808	0.0331	False	0.0456576987117693	1.1411	0.0521	False	0.0666236043185383	1.0837	0.0722	False
57	g1097.t1	-1.13321125770077	0.0006663833053449	-0.593813442355612	0.107015749207345	4	0	0.106712172923777	0.4395	0.0469	False	0.1075528118066943	1.0367	0.1115	False	0.1107491856677524	1.1666	0.1292	False
8371	g2416.t1	-1.76461172508634	8.57167102278799e-12	-0.287893522991966	0.316609689241425	4	0	0.0765535875112578	0.3331	0.0255	False	0.108013276434329	1.0545	0.1139	False	0.0953266064790228	1.1298	0.1077	False
726	g712.t1	2.17001577663985	3.9063484545558997e-29	0.265827551149791	0.249021561801652	5	0	0.0272020725388601	0.3088	0.0084	False	0.101268021538996	0.5757	0.0583	False	0.0852958937198067	0.6624	0.0565	False
7198	g4075.t2	-4.40528336538596	3.73325106677736e-64	-1.92920773445636	5.1996061890390395e-12	4	0	0.099140247178936	0.3722	0.0369	False	0.1125875815414351	0.8278	0.0932	False	0.0990834539315002	1.0365	0.1027	False
12	g1065.t1	2.38551204133131	4.8618727447048996e-17	0.679239689374442	0.0315761336925012	3	0	0.128361858190709	0.3272	0.042	False	0.2720668361787141	1.1012	0.2996	True	0.2415659814843872	1.2746	0.3079	True
7549	g2309.t1	0.942364341410033	4.19899239384441e-12	0.266790394661314	0.0851707774557645	5	0	0.121193092621664	0.3185	0.0386	True	0.0993223620522749	0.5165	0.0513	True	0.0772402085606887	0.8247	0.0637	False
6549	g9822.t1	-3.41445728682738	2.39945365395733e-81	-0.75779418823837	1.61251972760578e-05	5	0	0.1076545231273025	0.4886	0.0526	False	0.12	0.6925	0.0831	False	0.0694409202402097	1.1823	0.0821	False
1059	g502.t1	3.07206413537271	7.106401306159019e-55	0.722404509830853	0.0003788438216969	5	0	0.1245014245014245	0.351	0.0437	False	0.0834337752778893	0.7467	0.0623	False	0.0694636849396398	1.0106	0.0702	False
1488	g12186.t1	0.677066418874672	3.26167190086625e-05	0.345036709453524	0.0648824133813191	5	0	0.0139811254806011	0.2861	0.004	False	0.0094520372972282	0.7829	0.0074	False	0.0150818899493342	0.8487	0.0128	False
6198	g10071.t1	-1.62967169917054	7.93550954005209e-24	-0.446709634628958	0.0100703127914026	5	0	0.1089335708831763	0.3929	0.0428	False	0.144188160436314	0.8801	0.1269	False	0.1449638844301765	0.9968	0.1445	False
6926	g3818.t1	0.459482120984599	0.0003856834528272	-0.0796665557711202	0.646085447155982	4	0	0.2187014600807704	0.3219	0.0704	False	0.1667351692012604	0.7299	0.1217	False	0.128843061205184	1.0571	0.1362	False
4213	g5061.t1	0.725110721079218	1.4283261445783398e-18	-0.0956494261416985	0.339963673200283	5	0	0.0176364184504069	0.6634	0.0117	False	0.0185640796242451	1.3413	0.0249	False	0.023175965665236	1.864	0.0432	False
1475	g11445.t1	1.40816835233003	2.99457227939422e-33	2.48385209807187	4.67046881187304e-91	3	0					0.2158617095205003	1.1512	0.2485	False	0.2331237590999338	1.2088	0.2818	False
3703	g12634.t1	2.60953272432787	2.0375745351594098e-55	1.4340524266721	9.519112790423641e-14	5	0	0.1892934651555341	0.4147	0.0785	False	0.1807592161162121	0.7297	0.1319	False	0.1478269537480063	1.0032	0.1483	False
6165	g10151.t1		1.0		1.0	4	0					0.1902455661664392	1.466	0.2789	False	0.0525309616823206	1.2031	0.0632	False
1430	g11366.t1	-4.31074116283231	1.16422786565e-09	-1.23411558518477	0.0958243708335022	4	0	0.1905606027033015	0.4513	0.086	False	0.1348869245781196	0.8711	0.1175	False	0.1145482186529182	1.5129	0.1733	False
4256	g13371.t1	-10.3098287351898	3.84276590940585e-07	-5.30925743038792	0.0042119055293546	4	0	0.0312436599715966	0.4929	0.0154	False	0.0171221322537112	1.1856	0.0203	False				
6963	g3768.t2	-2.51140171309118	2.64515562711776e-71	-0.975344823661123	3.2629846848138398e-12	4	0	0.37478184991274	0.2292	0.0859	False	0.191137642061761	0.8711	0.1665	False	0.1788384717812148	0.9763	0.1746	False
6120	g10020.t1	-1.81168668085451	8.68965275878725e-05	-0.653784906474908	0.0416476403753763	5	0	0.3039228812424688	0.7469	0.227	True	0.0707082152974504	0.8825	0.0624	False	0.0200014761236991	1.3549	0.0271	False
3746	g4918.t1	-0.0044148420880499	0.981599178172372	-0.045233943917757	0.8553937610287	5	0	0.0616520351157222	0.5012	0.0309	False	0.0430552680604429	0.9662	0.0416	False	0.0405938463745248	1.3943	0.0566	False
3397	g13942.t1	3.52086937846649	1.85548042893164e-65	1.06692319015449	5.15980664480497e-06	4	0					0.1983845347933353	2.9589	0.587	False	0.1850666666666666	3.0	0.5552	False
4687	g5718.t1	0.354503092838689	0.0047187634848331	-0.272185436700404	0.0529371380143532	5	0	0.0500341530054644	0.5856	0.0293	False	0.0468574184214756	1.2442	0.0583	False	0.0318880235739844	1.9004	0.0606	False
5213	g6461.t1	0.453963673943252	0.400064047648406	-0.352775565691459	0.518211531072448	4	0	0.1082850667338201	0.3971	0.043	False	0.1108682073703935	0.9606	0.1065	False				
7926	g14093.t2	3.38013374116915	1.59068905839193e-76	1.41825744133771	2.3070227705627397e-11	5	0	0.0895310279488394	0.4222	0.0378	False	0.1375775559751821	0.7414	0.102	False	0.1182975559892203	1.0761	0.1273	False
7165	g4846.t1	-0.370854222295717	0.0004205114267473	-0.0386225502300719	0.800010825078178	5	0	0.0501144164759725	0.437	0.0219	False	0.0565290263598963	0.6563	0.0371	False	0.0938984983843375	1.0522	0.0988	False
2703	g8118.t1	-1.29223065480181	3.11281723321779e-14	0.735400992628023	3.6396854497929e-05	5	0	0.0384858044164037	0.317	0.0122	False	0.0151799687010954	0.639	0.0097	False	0.0236015125831268	0.7669	0.0181	False
2397	g9124.t1	-4.73772244113661	1.25869754977092e-12	-2.31477247368657	0.0426708462610717	4	0	0.1906354515050167	0.299	0.057	False	0.0952380952380952	1.0395	0.099	False	0.0927394752898108	1.1473	0.1064	False
8718	g14758.t1	-12.6854041037308	2.31924772113483e-08	-3.46844265002862	0.0478477950291148	4	0	0.073542736333434	0.6622	0.0487	True	0.0418221734357848	0.911	0.0381	False	0.0433087609866742	1.4108	0.0611	False
5687	g10668.t1	1.06185545076277	8.072160179433231e-17	0.269447964647216	0.0763423595669113	5	0					0.1383685084183068	0.8434	0.1167	False	0.2169567157518964	1.1205	0.2431	False
7963	g14150.t3	-1.64574975080812	7.845361033631419e-40	-0.491077649130842	0.000153805344082	4	0	0.0779354838709677	0.3875	0.0302	True	0.0467073774550255	0.6059	0.0283	False	0.0351328191945158	0.9336	0.0328	True
5256	g6517.t1	0.310733752852843	0.1005100212099	0.0701975552320601	0.815101429154376	3	0	0.0	0.1606	0.0	False	0.0252956636005256	0.3044	0.0077	False	0.016008004002001	0.3998	0.0064	False
2746	g8175.t1	-1.76652054688418	1.16822233535983e-23	-0.497456818653177	0.0073247805115264	4	0	0.082271147161066	0.4315	0.0355	True	0.0294874795225836	0.8546	0.0252	False	0.0500639113762249	0.9388	0.047	True
7120	g4778.t1	-0.0523563595506736	0.568576942089405	-0.24736946029319	0.0125752041814713	5	0	0.0387481371087928	0.4026	0.0156	False	0.0432304548876223	0.9299	0.0402	False	0.052275960170697	0.8436	0.0441	False
2828	g8866.t2	-6.23356690308949	2.36744306957631e-11	-2.68000054281124	0.0126648244434209	4	0	0.2775800711743772	0.3934	0.1092	False	0.2444228903976721	0.7217	0.1764	False	0.3073640442061494	0.9139	0.2809	False
8876	g1864.t1	0.506765884345244	1.23943019569043e-08	-0.243348297328427	0.0151653237035128	5	0	0.1018735362997658	0.3416	0.0348	False	0.0371295190533058	0.9211	0.0342	False	0.0309871306348407	1.3909	0.0431	False
8035	g13691.t1	-0.253005140938327	0.07443169387907	0.113982572971645	0.560753108756875	5	0	0.0058636696799413	0.4093	0.0024	False	0.0056568921727083	0.8662	0.0049	False	0.007886820066672	1.2299	0.0097	False
462	g576.t1	2.52288677912553	0.0001398117841766	2.10623348707938	0.0094989902987766	4	0	0.0210116731517509	0.514	0.0108	False	0.036509797353877	0.5971	0.0218	False	0.0179014667168108	1.3295	0.0238	False
7648	g7357.t1	1.06568544483707	1.5460047330180801e-09	-0.0477042482118313	0.847330774659494	5	0	0.0831925675675675	0.4736	0.0394	False	0.1200870567148892	0.7811	0.0938	False	0.0916017164375164	1.1419	0.1046	False
7299	g4540.t1	-0.137045731500409	0.57961894391572	-0.616547621777573	0.0162611310523877	5	0	0.0047091412742382	0.361	0.0017	False	0.0568971825832418	1.0932	0.0622	False	0.0051429136583918	1.0111	0.0052	False
8833	g9323.t1	-1.40699134553818	8.45718215060851e-08	-0.686691014958805	0.0158508327705868	4	0					0.0537621210261445	0.8147	0.0438	False	0.0362629060690002	1.1913	0.0432	False
427	g1234.t2	0.360786048116041	0.0028300159780617	0.0608544400785633	0.711480067846171	5	0	0.1788008565310492	0.467	0.0835	True	0.126254861173917	1.1057	0.1396	False	0.0313632470185148	1.5177	0.0476	False
8070	g13817.t1	-1.64298657084829	1.11525522394524e-16	-0.840661275290085	0.0024153874853141	2	0	0.0844553243574051	0.5719	0.0483	False	0.0905688622754491	0.8016	0.0726	False				
9035	g14448.t1	1.52915315951629	0.0003484094467696	-0.33379273863164	0.528237323365599	5	0	0.0110915049155533	0.3967	0.0044	False	0.0158913238498013	0.7803	0.0124	False	0.0096813231141589	0.9916	0.0096	False
3828	g12657.t1	0.0195338432059964	0.8808123080352	-0.176945943716463	0.207267676089237	5	0	0.0173275574808397	0.3001	0.0052	False	0.0116145354185832	0.8696	0.0101	False	0.0332132853141256	1.2495	0.0415	False
6299	g10331.t1	-0.856253268258258	0.319554974005574	0.177187147571272	0.864853844959354	5	0	0.0602698650674662	0.3335	0.0201	False	0.0887602050503132	1.0534	0.0935	False	0.0964170061631672	0.9573	0.0923	False
1789	g11146.t1	0.2702697184415	0.0930843079817093	0.461974625265627	0.0075320267921756	5	0	0.0995859664414905	0.4589	0.0457	False	0.0989728225979028	0.9346	0.0925	False	0.1048179098318374	0.9693	0.1016	False
9070	g14672.t1	-0.130228602355798	0.323153371273597	0.413953199969458	0.0028345389129959	5	0	0.0182339150820526	0.3839	0.007	False	0.0095491357427777	0.8273	0.0079	False	0.0085251491901108	1.2903	0.011	False
1358	g11660.t1	-1.59136014365798	3.1707808629008897e-40	-0.348127862476432	0.0087806240879454	5	0	0.1213058419243986	0.291	0.0353	False	0.1065473769825132	0.7377	0.0786	False	0.0765319540632944	1.1407	0.0873	False
6648	g4017.t1	-0.625708747415943	1.51568578585786e-05	-0.217653213569266	0.179227573325519	5	0	0.25962683604605	0.2519	0.0654	True	0.2194039315155358	0.4731	0.1038	True	0.1366782006920415	0.8092	0.1106	False
8291	g2370.t1	-0.114125883848136	0.197985062480817	-0.283091498394865	0.0032948185874238	5	0					0.1917987256984153	0.6121	0.1174	False	0.1770268566385071	0.7931	0.1404	False
7078	g4673.t1	-2.13017961136281	3.3632709986577905e-58	-1.06103720286537	1.1192761689792302e-15	5	0	0.0454930173508252	0.4726	0.0215	False	0.0616366680619506	0.9556	0.0589	False	0.0334116418689637	1.1493	0.0384	False
217	g618.t1	-0.722438658864338	0.103529463733522	0.134965130593699	0.846091529406324	5	0	0.0494084899095337	0.4311	0.0213	False	0.0710333926101561	1.0122	0.0719	False	0.0533280402276035	1.5114	0.0806	False
8640	g14740.t1	0.213474233697128	0.436557159552698	-0.492036399971553	0.145265619408174	5	0					0.0396793983772016	1.0106	0.0401	False	0.0259759759759759	1.332	0.0346	False
683	g716.t1	2.15286912798662	7.91861499953563e-39	0.189634582096975	0.345895749770839	5	0	0.0836226415094339	0.6625	0.0554	False	0.074222668004012	1.0967	0.0814	False	0.096244574448009	1.0598	0.102	False
8605	g2148.t1	0.367168736712452	0.0943977121819277	-0.180680958652228	0.531737713807916	5	0	0.0155863433943592	0.4042	0.0063	False	0.0302797417768213	0.6506	0.0197	False	0.0308959835221421	0.6797	0.021	False
252	g948.t1	0.168168175282741	0.045996597780963	-0.239986528618283	0.0092290698985196	5	0	0.0119477632675743	0.3599	0.0043	False	0.0087534446425676	0.6169	0.0054	False	0.0134778012684989	0.7568	0.0102	False
1568	g5631.t1	0.386036183262104	0.0096584252936405	0.104031912470358	0.618695860880466	5	0	0.051840250587314	0.6385	0.0331	False	0.0435727288742733	1.7029	0.0742	False	0.0474198905221723	1.6259	0.0771	False
6078	g10485.t1	2.80857690464662	2.9840824025044802e-31	5.46756860654174	7.79309068073827e-101	2	0					0.1803447919892639	0.9687	0.1747	False				
1200	g11627.t1	0.331898279400355	0.0418257770745026	-0.211587548775092	0.25709878275897	5	0	0.0971857410881801	0.2665	0.0259	False	0.0855893727930048	0.5947	0.0509	False	0.094513780551222	0.7692	0.0727	False
4466	g5018.t1	-0.666234368340783	0.0024676145783227	-0.456389592119867	0.117042171679524	3	0					0.2420403971242724	1.1684	0.2828	False	0.1240136861950981	1.4321	0.1776	False
3935	g13055.t1	0.236083111089562	0.0206408695115933	-0.276783575718882	0.0136742877865054	5	0	0.0425988354275206	0.3263	0.0139	False	0.0798179590407841	0.5713	0.0456	False	0.0489766735186343	1.1189	0.0548	False
6710	g4003.t1	-1.96087662649573	1.42361572609233e-05	-1.45598270547392	0.0011172587351656	3	0	0.10239651416122	0.3672	0.0376	True	0.1032306915699141	0.7924	0.0818	False	0.0882272851048379	1.1017	0.0972	False
3176	g9091.t2	-0.172052222721431	0.242071657191682	-0.853474372691271	1.90789565596637e-09	5	0	0.0246984491671453	0.1741	0.0043	False	0.0200068989306657	0.2899	0.0058	False	0.0218483174284279	0.3982	0.0087	False
3970	g13099.t1	2.3199774460936	2.9325899617003403e-19	0.610041138440759	0.0949668244880219	4	0					0.0444235040721545	1.4857	0.066	False				
4423	g13483.t1	-2.08589464247147	3.25375677156652e-47	-0.791893683164491	5.304904543196e-08	5	0	0.078125	0.3072	0.024	False	0.1325966850828729	0.6335	0.084	False	0.1901840490797546	0.7498	0.1426	True
1245	g11929.t1	-1.27930443706528	2.05069000440099e-24	-0.472815666652558	0.0004139570512621	5	0	0.0944726452340665	0.3546	0.0335	False	0.1499543378995434	0.5475	0.0821	False	0.0780215623226782	1.0574	0.0825	False
3133	g8913.t1	0.644262753568524	0.0002267196190768	0.313612444793286	0.213594136579562	5	0	0.0995561192136968	0.3154	0.0314	False	0.1673132062742452	0.5929	0.0992	False	0.0902503681885125	1.6975	0.1532	False
6755	g3841.t1	0.0901513198043473	0.43278037835494	-0.480934928510975	4.57706289900875e-05	5	0	0.0175961017866811	0.3694	0.0065	False	0.0243654822335025	0.788	0.0192	False	0.0391882435269419	1.0003	0.0392	False
6384	g10305.t1	1.06903833532254	4.0302025045379703e-19	0.081693358903932	0.626220082124655	3	0	0.1365030674846625	0.326	0.0445	False	0.3	0.472	0.1416	False	0.0349419670128283	0.8185	0.0286	False
1694	g11810.t1	-1.24622357382744	1.8832595569563202e-19	-0.166694909127958	0.282907562391398	5	0	0.0410438307575373	0.3947	0.0162	False	0.060456997778483	0.6302	0.0381	False	0.061445940645836	0.7649	0.047	False
8128	g5178.t1	-1.92388504712862	5.79897054331569e-05	-0.546888532924242	0.504184471248552	4	0	0.1228668941979522	0.6153	0.0756	False	0.1369290268631755	0.9567	0.131	False	0.1412755716004813	1.2465	0.1761	False
2935	g8565.t2	-0.887579072648844	3.78666070164524e-09	-0.0038694869359667	0.990842993687895	5	0	0.0200394218134034	0.3044	0.0061	False	0.2026199387546784	1.1756	0.2382	False	0.0361220288227587	1.0686	0.0386	False
5466	g6809.t1	0.83300098286469	5.5230950605683e-05	-0.120459280245925	0.64249593137901	4	0	0.0936749399519615	0.2498	0.0234	False	0.1424175824175824	0.455	0.0648	True	0.1413680781758957	0.7675	0.1085	False
2176	g5547.t1	-0.675065369021902	4.6236715547659e-05	-0.163502682502021	0.391985001664028	5	0	0.0212765957446808	0.3901	0.0083	False	0.02687705912953	0.5767	0.0155	False	0.021310667652131	0.8118	0.0173	False
