Cmac_transcript_ID	conservation_rank	abdomen_sex_bias_category	head_thorax_sex_bias_category
g7214.t1	3	-1	-1
g4335.t1	4	1	1
g3404.t2	5	1	1
g4256.t1	2	0	0
g11257.t1	3	-1	0
g6274.t1	4	-1	-1
g6206.t1	4	1	0
g10234.t5	5	-1	-1
g4621.t1	5	-1	0
g9106.t1	5	1	1
g8794.t1	5	0	-1
g7726.t2	5	-1	0
g6060.t1	4	0	0
g11499.t1	4	1	0
g13574.t1	5	1	0
g6893.t1	5	1	1
g10141.t1	5	0	-1
g4910.t1	5	0	0
g12994.t1	5	1	1
g13283.t1	3	-1	-1
g11065.t1	5	1	0
g12897.t1	5	-1	-1
g10306.t1	5	1	1
g5994.t1	4	-1	-1
g14682.t1	4	0	1
g13874.t1	5	-1	-1
g8379.t1	3	-1	-1
g9440.t2	5	1	0
g13855.t1	4	0	0
g648.t1	5	-1	-1
g14517.t1	5	1	0
g11222.t4	5	-1	0
g6290.t1	4	1	0
g591.t1	5	1	1
g5377.t1	5	1	0
g10975.t3	5	0	0
g10677.t1	5	-1	0
g9234.t1	5	-1	-1
g8401.t1	4	-1	-1
g4799.t1	4	-1	-1
g6609.t2	4	1	0
g14160.t1	5	-1	-1
g1366.t1	5	1	1
g4042.t1	5	1	1
g8125.t2	5	1	-1
g14112.t1	3	-1	-1
g6444.t1	5	-1	0
g10005.t1	5	1	-1
g12838.t1	5	1	-1
g4618.t1	4	1	0
g11731.t1	5	1	0
g13355.t1	3	-1	-1
g5828.t1	4	0	-1
g7831.t1	5	1	1
g12625.t1	5	1	0
g10142.t1	5	1	1
g13238.t1	3	-1	-1
g7681.t1	2	1	0
g3790.t1	5	-1	0
g124.t1	4	0	0
g4402.t1	5	0	1
g9600.t1	5	1	1
g11305.t1	5	-1	-1
g11039.t1	2	0	0
g6969.t1	5	-1	0
g3368.t1	4	1	1
g5582.t1	3	0	0
g3497.t1	4	1	0
g6800.t1	4	1	0
g1084.t1	5	-1	0
g8548.t1	5	1	0
g8929.t1	5	1	0
g3692.t1	5	-1	-1
g13476.t1	5	1	1
g11945.t1	5	0	-1
g11113.t1	4	-1	0
g11800.t1	3	1	0
g9676.t1	4	0	0
g3968.t1	5	1	0
g8875.t1	5	1	-1
g13045.t1	5	0	0
g13710.t1	5	-1	-1
g5004.t1	5	1	1
g5931.t1	4	1	0
g7889.t1	5	0	0
g2563.t1	5	0	0
g13453.t1	5	0	-1
g3627.t1	4	-1	0
g8048.t1	4	1	0
g665.t1	4	0	-1
g7099.t1	4	1	0
g474.t1	4	-1	-1
g2170.t1	4	-1	-1
g10412.t1	4	1	0
g8257.t2	5	-1	0
g13961.t1	5	1	0
g2338.t1	5	-1	0
g13783.t1	3	-1	-1
g757.t1	5	0	-1
g10511.t2	5	1	0
g2250.t1	4	1	0
g11176.t1	5	1	1
g4649.t1	5	1	0
g64.t1	5	-1	-1
g10521.t2	4	1	0
g12534.t1	3	1	1
g4409.t1	5	-1	0
g14051.t1	5	-1	-1
g10563.t1	4	-1	-1
g5655.t1	5	1	-1
g5782.t1	5	0	0
g11478.t1	5	1	0
g8989.t1	4	-1	-1
g10192.t1	5	1	0
g7706.t1	4	1	1
g3741.t1	3	-1	-1
g11860.t1	5	1	1
g5914.t1	4	1	1
g12209.t1	5	0	0
g9679.t1	5	1	0
g9066.t2	5	-1	0
g13335.t1	2	-1	-1
g2678.t2	5	-1	0
g8959.t2	5	-1	-1
g4988.t1	3	-1	0
g361.t1	5	1	-1
g11410.t1	2	1	0
g6786.t1	5	-1	-1
g14647.t1	5	1	0
g798.t1	5	0	-1
g3286.t1	5	-1	-1
g463.t1	5	-1	0
g7924.t1	5	1	0
g3421.t2	5	1	0
g249.t1	5	0	-1
g1153.t1	5	-1	-1
g2086.t1	5	0	0
g5126.t1	5	-1	-1
g14227.t1	5	1	1
g6926.t1	5	1	-1
g984.t1	4	1	1
g8097.t1	5	1	1
g4554.t1	3	0	0
g10448.t1	5	0	0
g915.t2	5	-1	-1
g51.t1	3	0	0
g14274.t1	5	0	-1
g2198.t1	5	-1	0
g9071.t1	5	-1	0
g5880.t1	3	-1	0
g13509.t1	5	-1	0
g2668.t1	3	1	1
g11157.t1	5	0	0
g7341.t1	2	-1	0
g3834.t2	5	-1	0
g6709.t1	2	-1	-1
g551.t1	5	1	1
g2702.t1	5	-1	-1
g11347.t1	5	0	0
g13177.t1	5	0	0
g12620.t1	5	-1	0
g9948.t1	5	-1	0
g6756.t1	4	-1	-1
g13328.t1	4	-1	-1
g7665.t1	5	1	1
g7952.t1	5	1	0
g4468.t2	5	0	0
g10834.t1	4	1	0
g6146.t1	4	0	0
g851.t1	5	0	0
g13909.t1	3	-1	-1
g10607.t1	5	-1	0
g4524.t1	5	1	1
g7905.t1	4	-1	-1
g5747.t1	5	-1	-1
g814.t1	2	0	0
g6992.t1	5	1	1
g7422.t1	3	1	1
g7979.t3	5	-1	-1
g14473.t1	5	-1	-1
g119.t1	5	1	1
g6204.t1	5	1	-1
g9559.t1	5	1	1
g2136.t1	3	-1	1
g207.t1	4	-1	0
g1856.t1	5	1	1
g5158.t1	4	1	0
g529.t1	5	-1	0
g12678.t1	5	0	-1
g13285.t1	4	-1	0
g13457.t1	5	1	0
g8882.t1	5	-1	0
g3650.t1	5	1	1
g12390.t2	5	1	1
g12439.t1	3	-1	0
g10845.t1	5	0	-1
g12651.t2	5	0	-1
g9749.t1	5	0	0
g11624.t1	5	1	0
g13547.t1	3	1	1
g13751.t1	5	-1	0
g3605.t1	5	1	0
g2655.t1	2	0	0
g10760.t1	4	-1	-1
g12163.t1	2	-1	1
g10131.t1	2	-1	0
g944.t1	5	-1	0
g6919.t1	5	-1	-1
g13945.t2	5	0	0
g8029.t1	5	0	1
g4698.t1	4	-1	-1
g13999.t2	5	1	0
g7122.t1	5	1	1
g4571.t1	2	1	1
g8080.t1	4	0	0
g6170.t1	4	1	0
g11898.t2	4	-1	0
g12814.t1	5	0	0
g8348.t1	5	0	-1
g10353.t1	5	1	0
g7652.t1	5	1	0
g13171.t2	5	0	0
g2515.t1	5	-1	-1
g11678.t1	5	0	0
g9475.t1	4	-1	-1
g11304.t1	5	-1	-1
g8209.t1	3	-1	-1
g6116.t1	5	-1	-1
g9137.t2	5	-1	-1
g9638.t1	3	1	1
g6422.t1	2	-1	0
g8484.t1	5	-1	0
g6309.t1	5	-1	0
g3526.t1	5	-1	0
g11404.t1	5	1	-1
g10903.t1	4	-1	-1
g1261.t1	5	1	0
g6854.t2	3	-1	-1
g8847.t1	5	1	1
g12151.t1	5	1	1
g3483.t1	5	1	1
g14073.t1	5	1	1
g3308.t1	5	-1	-1
g1361.t1	5	-1	-1
g6575.t1	4	-1	-1
g8425.t1	5	-1	-1
g1127.t1	4	1	0
g1319.t1	5	-1	-1
g3349.t1	4	1	-1
g3761.t1	4	0	0
g13395.t1	5	1	0
g12747.t1	5	0	0
g13405.t1	5	1	-1
g12779.t1	5	1	1
g8296.t1	4	-1	0
g9791.t1	5	-1	0
g12256.t1	5	1	1
g5812.t1	5	1	0
g13655.t1	5	1	0
g11980.t1	5	1	-1
g9843.t1	4	1	0
g7892.t1	5	-1	-1
g31.t1	4	-1	-1
g7004.t1	5	-1	0
g4147.t1	5	1	0
g9182.t1	5	1	0
g1121.t1	5	0	0
g10792.t1	5	-1	-1
g6564.t1	5	0	0
g8467.t1	5	-1	-1
g8240.t2	5	1	1
g9423.t1	3	0	0
g10882.t1	5	1	0
g684.t1	5	-1	-1
g14610.t1	4	-1	-1
g319.t2	5	0	0
g5238.t2	5	-1	1
g420.t1	3	1	0
g9251.t1	5	1	0
g4028.t1	2	0	0
g4888.t2	5	1	1
g13219.t1	5	1	-1
g5624.t1	5	0	0
g12409.t1	5	-1	-1
g3625.t1	5	1	0
g10473.t2	4	1	0
g12705.t2	4	1	0
g3719.t1	5	-1	-1
g13436.t1	4	1	-1
g12365.t1	5	1	0
g2565.t1	4	-1	1
g10724.t1	5	-1	-1
g7865.t1	2	0	0
g5932.t1	5	-1	0
g13969.t1	4	-1	-1
g2522.t1	5	1	1
g8011.t1	5	-1	-1
g4563.t1	2	-1	-1
g8262.t2	5	-1	0
g10408.t3	5	-1	-1
g957.t1	5	-1	-1
g7080.t1	5	1	-1
g14030.t1	5	1	1
g664.t1	5	1	0
g4724.t1	4	1	1
g8052.t1	4	1	0
g3376.t1	4	0	0
g3187.t1	4	1	0
g5185.t1	5	-1	-1
g6966.t1	5	-1	-1
g5554.t1	5	-1	0
g7570.t1	4	0	0
g2474.t2	5	-1	-1
g122.t1	4	-1	-1
g13477.t1	5	1	1
g8907.t1	3	1	0
g13136.t1	5	0	-1
g9881.t1	4	1	1
g2722.t1	4	-1	0
g6735.t2	5	-1	1
g11742.t1	5	1	1
g13158.t1	5	0	0
g4983.t1	3	-1	0
g9097.t2	5	-1	-1
g5729.t1	5	-1	1
g2677.t1	5	-1	-1
g12056.t1	4	1	0
g13205.t1	5	1	-1
g5680.t1	5	1	0
g10634.t1	5	1	1
g7771.t1	5	1	1
g4372.t2	5	-1	0
g3276.t1	4	1	1
g7791.t1	3	0	0
g4493.t1	5	1	0
g7923.t1	5	1	1
g10925.t1	5	1	-1
g459.t1	5	-1	-1
g6122.t1	4	1	1
g861.t1	5	0	0
g6783.t1	5	1	0
g12063.t1	5	1	1
g14050.t1	4	1	1
g14245.t1	5	1	0
g725.t2	5	1	1
g67.t1	5	1	0
g2364.t1	5	1	1
g12310.t1	5	0	0
g10497.t1	4	-1	0
g13755.t1	4	-1	-1
g3740.t1	5	-1	-1
g9017.t1	5	1	0
g5786.t1	5	0	-1
g14638.t1	5	1	0
g358.t1	5	-1	-1
g9109.t1	5	-1	-1
g9532.t1	4	1	1
g6235.t1	3	1	1
g2494.t1	5	0	-1
g468.t1	5	0	1
g1870.t1	5	-1	-1
g13061.t1	2	-1	-1
g12904.t1	5	0	0
g13259.t2	5	1	1
g14669.t1	5	-1	0
g4589.t1	5	1	0
g11167.t1	5	1	1
g8280.t2	5	1	0
g9768.t1	5	1	0
g5698.t1	4	1	1
g12460.t1	5	1	0
g12247.t1	3	-1	-1
g10078.t2	5	1	0
g9816.t1	4	-1	-1
g7958.t2	5	1	1
g2216.t1	4	0	0
g3139.t1	3	-1	0
g6994.t1	5	-1	-1
g4170.t1	5	1	0
g9188.t1	5	-1	-1
g10643.t1	5	-1	-1
g1010.t1	5	1	0
g2300.t1	5	1	0
g1183.t1	5	-1	-1
g9159.t1	5	1	1
g4357.t1	5	1	0
g10816.t1	5	0	0
g4068.t1	3	-1	-1
g6469.t1	4	0	0
g2444.t1	5	0	0
g8124.t2	4	-1	0
g3326.t1	5	1	1
g1384.t1	5	0	-1
g3131.t1	2	-1	0
g14158.t1	5	0	0
g1337.t1	4	0	0
g14766.t1	5	0	0
g5062.t2	5	1	-1
g12626.t1	5	1	1
g3762.t1	5	-1	0
g12730.t1	5	0	0
g9437.t1	4	-1	-1
g11875.t1	3	-1	0
g8387.t1	5	0	0
g9955.t1	3	1	1
g11653.t1	5	0	0
g6145.t1	5	1	0
g3046.t1	4	0	0
g4009.t1	4	1	-1
g7744.t1	4	1	0
g10323.t1	5	0	0
g11138.t1	4	1	1
g588.t1	4	1	0
g6293.t2	3	0	0
g8498.t1	5	-1	-1
g5310.t1	4	0	1
g11384.t1	5	0	0
g4639.t2	5	1	0
g940.t1	5	1	1
g8814.t1	5	0	-1
g6336.t1	4	-1	0
g12117.t1	5	0	0
g7538.t1	5	1	0
g1298.t1	4	0	0
g8428.t2	5	1	1
g4775.t1	5	0	-1
g14139.t1	4	-1	0
g6524.t1	5	1	1
g14177.t2	4	-1	-1
g4837.t1	4	1	0
g8159.t1	4	1	0
g6475.t1	5	1	0
g14076.t1	5	1	1
g10024.t1	4	1	1
g12751.t1	5	-1	-1
g11715.t2	5	-1	-1
g13376.t1	4	0	0
g3780.t1	5	-1	-1
g5546.t1	3	-1	0
g4930.t1	5	-1	-1
g10166.t1	5	1	0
g14427.t1	2	0	0
g5067.t1	5	1	1
g11383.t1	5	1	-1
g152.t1	5	0	-1
g9985.t1	5	0	-1
g1758.t1	3	-1	-1
g7738.t1	5	1	-1
g9464.t1	4	-1	0
g3435.t1	5	-1	-1
g288.t1	5	1	1
g12125.t2	5	-1	-1
g14584.t1	4	0	0
g6853.t1	5	1	0
g9568.t1	5	-1	-1
g1260.t1	5	-1	-1
g14413.t1	3	-1	-1
g557.t1	4	-1	0
g2292.t1	5	-1	0
g14438.t1	3	1	-1
g6394.t2	5	1	1
g10122.t1	5	-1	-1
g9253.t1	3	0	0
g4106.t1	4	1	1
g6246.t1	5	1	0
g4302.t2	5	1	0
g7184.t5	4	0	-1
g4298.t1	3	0	0
g3460.t1	4	-1	0
g11497.t1	3	-1	-1
g13554.t1	4	0	0
g10399.t1	4	-1	-1
g4887.t1	5	-1	-1
g7032.t1	5	1	0
g3936.t1	5	1	1
g11696.t1	4	-1	-1
g13249.t2	5	1	1
g11316.t1	5	1	0
g5849.t1	5	0	0
g12879.t1	4	-1	-1
g9734.t1	5	1	0
g6088.t2	5	0	1
g8363.t1	4	-1	-1
g12253.t1	5	-1	0
g687.t1	5	1	1
g2330.t1	5	-1	-1
g10884.t1	5	1	1
g14402.t1	5	-1	0
g8216.t1	5	-1	-1
g1198.t1	3	-1	-1
g14209.t2	5	1	1
g1028.t1	3	-1	0
g1291.t1	4	0	0
g1100.t1	5	1	0
g13203.t1	5	-1	0
g2706.t1	5	-1	0
g277.t1	5	-1	-1
g2051.t1	3	0	0
g868.t1	4	1	0
g236.t1	5	1	0
g733.t1	2	0	0
g2117.t1	4	0	0
g6120.t1	5	1	1
g7757.t1	3	-1	-1
g10700.t1	5	1	1
g4865.t1	4	1	0
g11416.t1	5	0	0
g891.t2	5	0	0
g10450.t1	5	1	1
g12304.t1	5	-1	-1
g4447.t1	5	-1	-1
g8100.t1	5	1	0
g985.t1	5	1	0
g7115.t1	5	1	1
g5800.t1	4	0	0
g11596.t1	5	0	0
g11156.t1	4	-1	-1
g8970.t1	5	1	0
g9863.t1	5	1	0
g2672.t1	5	-1	0
g13530.t1	4	-1	0
g11826.t1	5	-1	0
g5882.t1	4	-1	-1
g9730.t1	5	-1	1
g9019.t1	4	1	1
g12182.t1	5	-1	0
g12166.t1	4	1	0
g3606.t1	4	-1	0
g12652.t1	5	0	-1
g13434.t1	5	1	-1
g13998.t4	4	1	1
g10.t1	5	1	0
g2189.t1	3	-1	-1
g8027.t1	5	1	0
g7051.t1	4	-1	-1
g9662.t2	4	1	0
g621.t1	5	-1	-1
g12573.t1	5	-1	0
g1831.t1	3	1	0
g9576.t1	5	0	-1
g11283.t1	5	0	-1
g6946.t1	5	0	0
g8673.t1	5	0	0
g6552.t1	4	0	0
g114.t1	3	-1	-1
g7980.t1	5	1	0
g5533.t2	4	1	1
g14418.t1	4	1	1
g8515.t1	5	1	0
g6832.t1	5	0	-1
g763.t2	4	-1	-1
g7821.t1	5	1	1
g3891.t1	5	0	0
g13070.t3	5	-1	-1
g13492.t1	5	1	0
g11964.t1	5	1	0
g6872.t1	3	-1	0
g3909.t1	2	0	0
g8904.t1	4	-1	-1
g11920.t1	4	-1	0
g5036.t1	5	-1	-1
g13014.t1	5	1	1
g13308.t1	5	1	1
g12679.t1	4	1	0
g2437.t1	5	1	1
g14104.t1	4	-1	0
g1380.t1	3	1	1
g3333.t1	4	-1	-1
g6622.t1	4	-1	1
g3128.t1	3	-1	0
g8177.t1	4	1	0
g9121.t1	5	-1	-1
g10671.t1	4	-1	0
g14756.t1	5	-1	0
g1341.t1	4	-1	-1
g3816.t1	5	-1	0
g12938.t2	4	-1	-1
g5814.t1	5	1	1
g13373.t1	2	0	0
g4916.t1	5	1	0
g5960.t1	5	0	0
g11984.t1	5	0	0
g12735.t1	5	1	0
g8328.t1	5	-1	-1
g9959.t1	5	0	0
g3049.t1	2	0	0
g11657.t2	4	1	0
g9498.t1	4	1	0
g4014.t1	4	1	0
g7739.t1	5	1	1
g10329.t1	4	-1	0
g11144.t1	5	0	0
g1866.t1	5	1	1
g8868.t1	3	-1	0
g6298.t1	5	-1	-1
g9372.t1	4	0	-1
g11206.t1	5	1	0
g4542.t1	5	1	1
g13661.t1	5	1	1
g6340.t1	5	1	1
g8819.t1	4	0	1
g12124.t1	5	0	0
g7533.t1	4	-1	-1
g5221.t2	5	-1	0
g347.t1	5	1	1
g9528.t1	5	1	1
g5111.t1	5	1	0
g6267.t1	5	1	-1
g11277.t1	5	1	1
g431.t1	5	1	0
g1873.t1	5	1	-1
g7202.t1	5	-1	-1
g11010.t1	4	0	0
g6392.t1	5	-1	0
g14664.t1	5	1	0
g12845.t2	5	1	1
g13556.t2	5	-1	-1
g6037.t1	5	-1	-1
g7711.t1	4	0	0
g4594.t1	5	0	0
g7860.t1	5	1	1
g9775.t1	5	1	0
g11173.t1	5	1	1
g5711.t1	2	-1	-1
g2957.t1	4	0	0
g12240.t1	5	1	-1
g10073.t1	5	-1	0
g5662.t1	5	1	0
g9820.t1	5	-1	-1
g8360.t1	4	1	1
g504.t1	5	1	-1
g6109.t2	5	1	1
g1099.t1	5	0	-1
g4175.t1	5	1	-1
g9210.t1	5	1	0
g10649.t1	5	-1	-1
g2306.t1	4	1	0
g9155.t1	5	0	0
g4364.t2	5	0	-1
g10823.t2	5	-1	0
g714.t1	3	-1	-1
g4073.t2	5	1	0
g13130.t1	5	0	0
g6739.t1	5	1	0
g9877.t1	5	1	-1
g2727.t1	4	0	0
g11747.t1	3	0	0
g13154.t1	5	-1	-1
g4979.t1	4	-1	-1
g9102.t1	5	-1	-1
g12645.t1	5	1	1
g9927.t1	4	0	-1
g6836.t1	4	0	-1
g12407.t1	4	-1	-1
g5687.t1	5	-1	-1
g8211.t1	5	-1	-1
g4378.t1	5	1	1
g10628.t1	5	1	1
g5963.t1	5	-1	0
g737.t1	4	0	0
g7796.t1	5	-1	-1
g10929.t3	5	1	-1
g5171.t1	2	-1	-1
g4497.t1	5	0	0
g7918.t1	3	1	0
g5761.t2	5	-1	-1
g6777.t1	3	-1	1
g12045.t1	4	1	1
g628.t1	5	-1	-1
g14249.t1	5	0	1
g12549.t1	5	1	0
g10857.t1	4	1	1
g14313.t1	5	1	-1
g947.t1	5	1	1
g7864.t1	3	0	0
g5909.t1	4	1	1
g9306.t1	4	0	0
g3620.t1	5	1	1
g5629.t1	5	1	0
g13422.t2	5	0	0
g10479.t1	5	0	0
g12700.t2	5	0	0
g13440.t5	5	-1	0
g12361.t2	5	0	0
g3664.t1	5	1	0
g2636.t2	4	-1	0
g10729.t1	5	0	-1
g7869.t1	3	1	1
g5945.t2	5	1	0
g620.t1	5	1	1
g2526.t1	5	0	-1
g13983.t1	5	1	0
g8004.t1	5	-1	1
g4674.t1	4	-1	0
g8242.t2	5	0	0
g10416.t1	4	1	1
g14026.t1	5	1	0
g7059.t1	4	1	1
g4728.t1	4	-1	-1
g8056.t1	5	1	0
g6807.t1	4	-1	0
g5538.t2	5	0	0
g3396.t1	5	1	0
g5180.t1	5	0	0
g6411.t1	2	0	0
g1830.t1	4	1	0
g86.t1	2	1	1
g13877.t1	4	-1	-1
g5015.t3	5	1	0
g9094.t2	5	1	1
g2585.t1	3	-1	0
g13534.t1	4	0	0
g3657.t2	5	1	0
g8072.t1	5	1	-1
g7104.t1	5	-1	0
g14736.t1	3	1	0
g961.t1	5	0	0
g13937.t1	5	1	1
g1177.t1	5	-1	-1
g13785.t1	4	-1	0
g540.t1	5	0	0
g12578.t1	5	1	1
g9570.t1	3	1	0
g11279.t1	4	1	1
g8607.t1	5	0	0
g6940.t1	5	-1	0
g6179.t1	5	1	0
g3381.t2	5	1	0
g7984.t1	5	1	1
g8.t1	5	1	1
g14357.t1	2	0	0
g6826.t2	5	0	1
g8520.t1	5	1	1
g8306.t1	4	-1	-1
g3859.t1	5	-1	1
g13495.t1	4	0	0
g14684.t1	4	-1	-1
g13066.t1	5	0	-1
g6866.t1	4	-1	0
g4214.t1	5	1	0
g8897.t1	4	1	0
g13020.t1	5	0	0
g11000.t1	4	0	0
g5030.t1	5	1	1
g13302.t1	5	0	-1
g12683.t1	5	-1	-1
g13311.t1	5	-1	0
g12615.t1	3	0	0
g281.t1	5	-1	-1
g864.t2	5	0	0
g2080.t1	3	1	-1
g6654.t1	5	0	0
g7910.t1	3	-1	0
g230.t1	5	1	-1
g2110.t1	5	0	0
g728.t1	3	1	1
g10696.t2	5	1	0
g4206.t2	5	1	1
g11413.t1	5	0	1
g487.t1	5	-1	-1
g10454.t1	5	0	1
g12300.t1	5	-1	-1
g4443.t1	5	1	1
g8107.t1	4	1	0
g7133.t1	3	-1	-1
g5804.t1	5	-1	-1
g11601.t1	2	0	0
g8965.t1	5	0	0
g9867.t1	5	1	0
g11150.t1	3	-1	1
g12642.t1	5	1	0
g13526.t1	4	0	0
g11832.t1	3	-1	-1
g5886.t1	4	1	1
g12236.t1	3	-1	-1
g13276.t1	3	0	0
g9087.t1	4	-1	0
g6398.t1	2	0	0
g9034.t1	3	-1	-1
g4096.t1	4	-1	-1
g10127.t1	2	-1	0
g6238.t1	5	0	0
g10257.t3	5	1	0
g9011.t1	3	0	1
g7179.t2	5	1	0
g7548.t1	4	1	1
g7694.t1	4	1	0
g5041.t1	5	-1	0
g11367.t1	3	-1	0
g9697.t2	5	0	0
g4882.t1	5	1	1
g3942.t1	5	1	1
g11700.t1	4	0	0
g13256.t2	5	1	1
g11321.t1	5	-1	-1
g12875.t1	5	0	-1
g10279.t1	5	1	1
g5845.t1	5	1	1
g11469.t2	4	1	0
g5721.t1	5	1	0
g8281.t1	5	1	0
g12771.t1	4	1	0
g13415.t1	5	1	0
g2377.t1	5	1	0
g699.t1	2	-1	0
g14552.t1	4	-1	1
g1188.t1	5	-1	0
g8450.t1	5	1	0
g1037.t1	5	-1	-1
g5748.t1	5	-1	-1
g14204.t1	4	1	1
g1295.t1	5	0	0
g10797.t1	5	-1	0
g9193.t2	5	1	0
g1106.t2	5	1	1
g1146.t2	4	-1	-1
g8432.t1	2	1	1
g4771.t1	5	-1	0
g6529.t1	3	-1	-1
g14132.t1	5	1	1
g843.t1	5	1	1
g14173.t2	5	1	1
g4857.t1	5	-1	0
g8155.t2	5	1	0
g14080.t1	4	-1	0
g6470.t1	5	0	0
g10031.t1	5	0	-1
g12756.t1	5	1	1
g3812.t1	4	-1	-1
g11709.t1	3	-1	-1
g13380.t1	5	1	0
g12284.t1	5	-1	0
g4934.t1	4	1	1
g10162.t3	5	-1	0
g5063.t1	4	1	1
g11193.t1	4	-1	0
g4265.t1	5	0	-1
g11843.t1	4	0	0
g9979.t1	4	-1	-1
g14752.t2	5	1	1
g13237.t1	5	1	0
g3441.t3	5	1	0
g13637.t1	5	1	-1
g8390.t1	4	1	0
g6163.t1	5	-1	-1
g14844.t1	3	0	0
g14579.t2	5	1	1
g1256.t1	4	-1	-1
g9565.t1	4	-1	-1
g14406.t1	3	0	0
g11387.t1	5	1	0
g6316.t1	5	-1	-1
g2288.t2	5	1	1
g6442.t1	5	-1	0
g598.t1	5	1	0
g4131.t1	5	0	-1
g9132.t1	5	1	1
g10501.t1	5	1	0
g4816.t1	3	-1	-1
g11180.t1	4	0	-1
g4656.t2	5	1	1
g10858.t1	5	1	0
g12528.t1	4	1	0
g4417.t1	5	1	-1
g14057.t2	5	0	0
g629.t1	4	-1	-1
g10557.t1	2	-1	-1
g5649.t1	4	1	0
g5777.t1	5	1	0
g11573.t1	5	0	0
g9312.t1	5	-1	-1
g8992.t1	5	0	1
g14806.t1	5	-1	0
g3745.t1	4	-1	-1
g11864.t2	5	1	0
g5910.t1	5	-1	-1
g9685.t1	5	1	0
g9070.t1	5	1	1
g12213.t1	5	0	-1
g13174.t1	4	-1	0
g2730.t1	5	1	0
g301.t1	4	1	1
g828.t1	5	1	0
g14641.t1	5	-1	0
g518.t1	3	-1	0
g3365.t1	5	-1	-1
g254.t1	4	-1	-1
g2091.t1	5	1	0
g1149.t1	3	-1	0
g3253.t1	4	0	0
g5133.t1	4	0	0
g8214.t1	5	1	1
g3418.t1	4	1	0
g4398.t1	5	1	1
g9606.t1	4	-1	0
g11309.t2	4	-1	0
g6974.t1	5	0	-1
g2755.t1	4	-1	-1
g3179.t1	5	1	0
g5559.t1	5	-1	-1
g7511.t1	5	0	-1
g8541.t1	4	-1	0
g1073.t1	5	1	1
g6804.t1	5	1	1
g8924.t1	5	-1	0
g2940.t1	5	0	0
g13667.t1	5	0	0
g13471.t1	5	0	0
g11939.t1	3	-1	-1
g11788.t1	5	0	0
g10380.t1	3	-1	-1
g4007.t1	3	-1	-1
g8879.t1	5	-1	0
g11645.t1	5	0	-1
g5011.t1	5	1	1
g13041.t1	5	1	0
g3663.t1	5	0	0
g12699.t1	5	1	1
g12441.t1	4	1	0
g14025.t1	4	1	0
g669.t1	5	-1	-1
g2175.t1	5	0	0
g434.t1	5	1	1
g8003.t2	4	-1	-1
g2333.t1	5	-1	0
g6920.t1	4	1	0
g761.t1	5	0	-1
g9641.t1	4	0	0
g14676.t1	5	1	1
g8354.t1	5	1	1
g13598.t1	4	0	0
g5094.t1	5	-1	-1
g2506.t1	4	1	1
g6341.t1	5	-1	-1
g13660.t1	5	1	-1
g6153.t1	3	-1	-1
g9370.t1	4	0	0
g2272.t2	5	0	0
g594.t2	5	-1	-1
g9635.t1	4	0	0
g1323.t2	5	-1	-1
g10672.t1	4	-1	-1
g9230.t1	5	1	0
g8395.t1	5	-1	-1
g4743.t1	5	-1	-1
g3124.t1	5	1	1
g14163.t1	4	-1	0
g6500.t1	3	-1	-1
g4037.t1	5	1	0
g8129.t1	5	1	1
g6451.t1	5	1	0
g14107.t1	4	-1	-1
g10001.t1	5	-1	-1
g4912.t1	5	1	1
g11363.t1	4	0	-1
g5052.t1	3	-1	0
g4613.t1	5	1	0
g5821.t2	4	-1	-1
g7836.t1	5	-1	-1
g4947.t1	5	1	0
g10935.t1	3	0	0
g3784.t1	3	1	1
g13244.t2	3	-1	-1
g7685.t1	4	-1	-1
g6105.t1	5	0	0
g8304.t1	5	1	0
g11437.t1	5	1	1
g4595.t1	5	1	0
g2400.t1	5	0	0
g1057.t1	4	-1	0
g10826.t1	5	-1	-1
g9174.t1	5	0	0
g1005.t1	5	-1	0
g5497.t1	5	0	0
g2307.t1	3	-1	0
g1219.t1	4	-1	-1
g6262.t2	4	-1	0
g14188.t1	2	0	0
g10413.t1	5	1	0
g7203.t1	5	1	0
g4331.t1	5	1	-1
g11225.t1	4	1	0
g6270.t1	5	0	0
g6213.t1	5	1	0
g4454.t1	5	1	0
g9256.t2	3	-1	-1
g10238.t1	5	-1	0
g8789.t1	4	1	0
g8198.t1	5	1	1
g8780.t1	4	0	0
g11551.t1	5	0	0
g13582.t1	5	1	0
g10134.t2	5	-1	0
g12844.t1	5	1	0
g6888.t1	4	1	1
g12998.t1	4	1	1
g13277.t1	3	-1	0
g10943.t1	2	1	1
g6002.t1	4	0	0
g12890.t1	5	-1	-1
g10299.t1	5	1	0
g13400.t1	5	-1	-1
g12774.t2	5	1	1
g12267.t2	4	-1	-1
g8303.t1	5	1	1
g9793.t1	5	1	0
g5719.t1	5	1	0
g144.t1	3	1	-1
g9839.t1	5	1	1
g7898.t1	5	-1	-1
g10944.t1	3	-1	-1
g37.t1	4	0	-1
g5990.t1	4	-1	0
g4143.t1	4	-1	-1
g9177.t1	5	1	1
g10796.t1	5	1	0
g1272.t1	5	-1	-1
g6571.t1	5	1	0
g1038.t1	4	-1	-1
g8453.t1	5	1	0
g8232.t1	5	0	0
g9416.t1	5	-1	0
g1215.t1	5	1	-1
g10877.t1	5	-1	-1
g14594.t1	5	-1	-1
g324.t1	5	-1	-1
