g6.t1_1	g532.t1_1
g8245.t1_1	g2982.t1_1
g8246.t1_1	g3956.t1_1
g8248.t1_1	g3178.t1_1
g8249.t1_1	g3773.t1_1
g8250.t1_1	g3019.t1_1
g8251.t1_1	g4235.t1_1
g8252.t4_1	g2364.t1_1
g8254.t1_1	g4174.t1_1
g8255.t1_1	g4173.t1_1
g8256.t2_1	g4170.t1_1
g8257.t2_1	g4169.t1_1
g8258.t1_1	g4172.t1_1
g8259.t1_1	g12701.t1_1
g8260.t2_1	g12520.t1_1
g8262.t2_1	g12315.t1_1
g8266.t1_1	g3084.t1_1
g8269.t1_1	g16125.t1_1
g8270.t1_1	g2981.t1_1
g8271.t2_1	g3295.t1_1
g8272.t1_1	g3294.t1_1
g8273.t1_1	g14229.t1_1
g8275.t2_1	g3293.t1_1
g8276.t1_1	g3292.t1_1
g8277.t1_1	g3291.t1_1
g8278.t1_1	g12859.t1_1
g8279.t1_1	g2259.t1_1
g8280.t2_1	g13256.t1_1
g8281.t1_1	g12276.t1_1
g8282.t1_1	g3976.t1_1
g8283.t1_1	g11313.t1_1
g8284.t1_1	g13337.t1_1
g8285.t1_1	g4158.t1_1
g8286.t2_1	g3254.t2_1
g8287.t1_1	g17507.t1_1
g8288.t1_1	g16603.t1_1
g8290.t1_1	g16348.t1_1
g8291.t1_1	g16868.t3_1
g8292.t2_1	g10581.t1_1
g8293.t1_1	g7408.t1_1
g8294.t1_1	g8035.t1_1
g8295.t1_1	g7779.t1_1
g8296.t1_1	g7866.t1_1
g8297.t1_1	g7780.t1_1
g8299.t1_1	g13660.t1_1
g8300.t1_1	g5150.t1_1
g8301.t1_1	g5151.t1_1
g8303.t1_1	g2810.t1_1
g8304.t1_1	g3723.t1_1
g8306.t1_1	g16694.t1_1
g8308.t1_1	g12392.t1_1
g8315.t2_1	g13593.t1_1
g8318.t1_1	g13591.t1_1
g8319.t1_1	g12082.t1_1
g8320.t2_1	g4809.t1_1
g8321.t1_1	g5640.t1_1
g8322.t1_1	g12417.t1_1
g8323.t1_1	g12416.t1_1
g8325.t1_1	g13053.t1_1
g8326.t1_1	g4237.t1_1
g8328.t1_1	g12739.t1_1
g8329.t1_1	g3982.t1_1
g8330.t1_1	g4870.t1_1
g8331.t1_1	g3788.t1_1
g8332.t1_1	g3787.t1_1
g8333.t1_1	g3786.t1_1
g8337.t1_1	g3778.t1_1
g8339.t1_1	g2439.t1_1
g8340.t1_1	g2441.t1_1
g8341.t1_1	g7235.t1_1
g8344.t2_1	g15763.t1_1
g8347.t1_1	g2921.t1_1
g8348.t1_1	g3730.t2_1
g8350.t1_1	g6380.t1_1
g8351.t2_1	g7064.t2_1
g8352.t1_1	g17654.t1_1
g8353.t1_1	g13504.t1_1
g8354.t1_1	g13397.t1_1
g8355.t1_1	g7839.t1_1
g8356.t1_1	g4112.t1_1
g8360.t1_1	g2543.t1_1
g8361.t3_1	g2506.t1_1
g8362.t1_1	g2458.t2_1
g8363.t1_1	g3024.t1_1
g8364.t1_1	g5737.t1_1
g8365.t2_1	g2315.t1_1
g8367.t2_1	g2322.t1_1
g8368.t2_1	g2321.t1_1
g8369.t2_1	g16022.t1_1
g8370.t1_1	g16024.t1_1
g8371.t1_1	g16015.t1_1
g8372.t1_1	g4346.t1_1
g8373.t1_1	g11886.t1_1
g8374.t2_1	g7712.t1_1
g8376.t1_1	g16600.t1_1
g8377.t2_1	g16598.t1_1
g8378.t1_1	g16596.t1_1
g8383.t1_1	g16587.t2_1
g8384.t1_1	g16338.t1_1
g8385.t1_1	g16341.t1_1
g8386.t1_1	g1391.t1_1
g8387.t1_1	g1392.t1_1
g8388.t1_1	g16875.t1_1
g8389.t1_1	g142.t1_1
g8390.t1_1	g144.t1_1
g8392.t1_1	g30.t1_1
g8394.t1_1	g10806.t1_1
g8395.t1_1	g11979.t1_1
g8396.t1_1	g16183.t1_1
g8397.t1_1	g15963.t1_1
g8399.t1_1	g15968.t1_1
g8400.t1_1	g15967.t1_1
g8401.t1_1	g9551.t1_1
g8402.t1_1	g11961.t1_1
g8405.t1_1	g9552.t1_1
g8406.t1_1	g10110.t1_1
g8410.t1_1	g11844.t1_1
g8411.t1_1	g11843.t1_1
g8412.t1_1	g11846.t1_1
g8413.t1_1	g11849.t1_1
g8415.t1_1	g10438.t1_1
g8416.t2_1	g5645.t1_1
g8417.t2_1	g17355.t1_1
g8418.t1_1	g10818.t1_1
g8423.t1_1	g11184.t1_1
g8424.t1_1	g10436.t1_1
g8425.t1_1	g2560.t1_1
g8426.t1_1	g2561.t1_1
g8427.t1_1	g10047.t1_1
g8428.t2_1	g1439.t2_1
g8429.t1_1	g17245.t1_1
g8430.t1_1	g1440.t1_1
g8431.t1_1	g10023.t1_1
g8436.t1_1	g11818.t2_1
g8438.t1_1	g11816.t1_1
g8440.t1_1	g446.t1_1
g8450.t1_1	g8203.t1_1
g8453.t1_1	g16278.t1_1
g8454.t1_1	g2620.t1_1
g8456.t1_1	g9550.t1_1
g8464.t2_1	g441.t1_1
g8465.t1_1	g442.t2_1
g8466.t1_1	g9191.t1_1
g8467.t1_1	g10131.t1_1
g8469.t1_1	g9553.t1_1
g8472.t1_1	g166.t1_1
g8476.t2_1	g8711.t1_1
g8479.t1_1	g15288.t1_1
g8480.t1_1	g14974.t1_1
g8481.t3_1	g14909.t1_1
g8483.t1_1	g17070.t1_1
g8484.t1_1	g7433.t1_1
g8485.t1_1	g332.t1_1
g8487.t3_1	g11505.t1_1
g8488.t1_1	g10832.t1_1
g8489.t2_1	g320.t1_1
g8491.t2_1	g493.t1_1
g8492.t1_1	g492.t1_1
g8493.t1_1	g491.t1_1
g8494.t1_1	g490.t1_1
g8497.t2_1	g329.t1_1
g8498.t1_1	g360.t1_1
g8504.t1_1	g2102.t1_1
g8506.t1_1	g3933.t1_1
g8509.t1_1	g3363.t1_1
g8510.t2_1	g3365.t1_1
g8511.t1_1	g3364.t1_1
g8512.t1_1	g1231.t1_1
g8513.t1_1	g17501.t1_1
g8514.t1_1	g16261.t1_1
g8515.t1_1	g5647.t1_1
g8517.t1_1	g3731.t1_1
g8518.t1_1	g16605.t1_1
g8519.t1_1	g10439.t1_1
g8520.t1_1	g12715.t1_1
g8521.t1_1	g11158.t1_1
g8522.t3_1	g4679.t1_1
g8524.t2_1	g11437.t1_1
g8526.t4_1	g13443.t1_1
g8528.t1_1	g12669.t1_1
g8529.t1_1	g13005.t1_1
g8533.t1_1	g13442.t1_1
g8535.t1_1	g4995.t1_1
g8536.t1_1	g14490.t1_1
g8538.t1_1	g14450.t1_1
g8539.t1_1	g14528.t1_1
g8540.t1_1	g9150.t1_1
g8541.t1_1	g9148.t1_1
g8542.t1_1	g9147.t2_1
g8543.t2_1	g9438.t1_1
g8548.t1_1	g16904.t1_1
g8554.t1_1	g6352.t1_1
g8557.t2_1	g16742.t2_1
g8560.t1_1	g16230.t1_1
g8562.t1_1	g1867.t1_1
g8564.t1_1	g7460.t2_1
g8565.t2_1	g7463.t1_1
g8567.t1_1	g6894.t1_1
g8568.t1_1	g334.t2_1
g8569.t1_1	g333.t1_1
g8573.t1_1	g5290.t1_1
g8594.t1_1	g8402.t1_1
g8597.t1_1	g1247.t1_1
g8601.t1_1	g1250.t1_1
g8605.t1_1	g1259.t1_1
g8607.t1_1	g6901.t1_1
g8608.t1_1	g6729.t1_1
g8609.t1_1	g7168.t1_1
g8612.t1_1	g1581.t1_1
g8615.t1_1	g7558.t2_1
g8621.t2_1	g1265.t1_1
g8624.t1_1	g1853.t1_1
g8625.t1_1	g521.t1_1
g8632.t1_1	g15685.t1_1
g8636.t1_1	g15905.t1_1
g8649.t1_1	g9648.t1_1
g8654.t2_1	g17975.t2_1
g8672.t1_1	g7496.t1_1
g8676.t1_1	g7497.t1_1
g8678.t1_1	g7557.t1_1
g8679.t1_1	g16031.t1_1
g8681.t1_1	g1264.t3_1
g8684.t1_1	g1848.t1_1
g8685.t1_1	g1849.t1_1
g8687.t1_1	g524.t1_1
g8692.t1_1	g6898.t2_1
g8693.t1_1	g6899.t1_1
g8704.t1_1	g6088.t1_1
g8730.t1_1	g13461.t1_1
g8733.t1_1	g15891.t1_1
g8756.t1_1	g11943.t1_1
g8765.t1_1	g8376.t1_1
g8780.t1_1	g8405.t2_1
g8781.t1_1	g14973.t1_1
g8782.t2_1	g11339.t1_1
g8783.t1_1	g11340.t1_1
g8786.t1_1	g11346.t1_1
g8787.t1_1	g11341.t1_1
g8788.t1_1	g11350.t1_1
g8789.t1_1	g2999.t1_1
g8790.t1_1	g12749.t1_1
g8791.t1_1	g12745.t1_1
g8793.t1_1	g3959.t2_1
g8794.t1_1	g13260.t1_1
g8795.t1_1	g13264.t1_1
g8796.t1_1	g13263.t1_1
g8798.t1_1	g117.t1_1
g8799.t1_1	g17265.t1_1
g8800.t1_1	g12740.t1_1
g8801.t1_1	g6749.t1_1
g8802.t1_1	g226.t1_1
g8803.t1_1	g10885.t1_1
g8804.t1_1	g1556.t1_1
g8805.t1_1	g861.t1_1
g8807.t1_1	g1802.t1_1
g8809.t1_1	g1806.t1_1
g8812.t1_1	g1801.t1_1
g8814.t1_1	g6900.t1_1
g8815.t1_1	g14234.t1_1
g8817.t8_1	g16302.t1_1
g8818.t1_1	g16303.t1_1
g8819.t1_1	g1774.t1_1
g8820.t1_1	g4080.t1_1
g8822.t1_1	g4083.t1_1
g8823.t1_1	g3663.t3_1
g8825.t1_1	g2306.t1_1
g8826.t3_1	g3855.t1_1
g8827.t1_1	g3350.t1_1
g8828.t1_1	g3348.t1_1
g8829.t1_1	g3349.t1_1
g8833.t1_1	g1591.t1_1
g8834.t1_1	g10786.t1_1
g8835.t1_1	g10785.t1_1
g8839.t1_1	g9873.t1_1
g8840.t10_1	g7016.t1_1
g8841.t1_1	g6631.t1_1
g8842.t1_1	g3476.t1_1
g8844.t1_1	g11278.t1_1
g8845.t1_1	g3356.t1_1
g8846.t2_1	g3237.t1_1
g8847.t1_1	g3238.t1_1
g8848.t1_1	g3236.t4_1
g8849.t1_1	g3477.t1_1
g8851.t1_1	g724.t1_1
g8854.t1_1	g11163.t1_1
g8855.t1_1	g11164.t1_1
g8856.t1_1	g11165.t1_1
g8859.t1_1	g11167.t1_1
g8860.t1_1	g11176.t1_1
g8861.t1_1	g11175.t1_1
g8862.t1_1	g10825.t2_1
g8863.t1_1	g10826.t1_1
g8865.t1_1	g10827.t1_1
g8867.t1_1	g10828.t1_1
g8869.t1_1	g9870.t1_1
g8870.t1_1	g948.t1_1
g8871.t2_1	g178.t2_1
g8872.t1_1	g10117.t1_1
g8873.t1_1	g501.t1_1
g8874.t1_1	g175.t1_1
g8875.t1_1	g17326.t2_1
g8876.t1_1	g9384.t1_1
g8878.t2_1	g9385.t1_1
g8879.t1_1	g9408.t1_1
g8880.t1_1	g9543.t1_1
g8882.t1_1	g8828.t1_1
g8883.t1_1	g8653.t1_1
g8884.t1_1	g8652.t1_1
g8885.t1_1	g947.t1_1
g8886.t1_1	g10976.t1_1
g8888.t2_1	g11405.t1_1
g8890.t1_1	g9869.t1_1
g8891.t1_1	g10829.t1_1
g8893.t1_1	g10381.t1_1
g8894.t1_1	g10267.t1_1
g8895.t1_1	g15212.t1_1
g8896.t1_1	g10288.t1_1
g8897.t1_1	g263.t1_1
g8899.t2_1	g262.t1_1
g8900.t1_1	g261.t1_1
g8903.t1_1	g8462.t1_1
g8905.t1_1	g256.t1_1
g8908.t1_1	g16223.t1_1
g8909.t1_1	g16224.t1_1
g8912.t1_1	g16225.t1_1
g8913.t1_1	g16227.t1_1
g8915.t1_1	g16935.t1_1
g8917.t1_1	g16455.t1_1
g8920.t1_1	g1345.t1_1
g8921.t1_1	g286.t1_1
g8923.t1_1	g283.t1_1
g8924.t1_1	g284.t1_1
g8925.t1_1	g280.t1_1
g8926.t1_1	g278.t1_1
g8927.t1_1	g277.t1_1
g8928.t1_1	g274.t1_1
g8929.t1_1	g4085.t2_1
g8936.t1_1	g16987.t1_1
g8937.t1_1	g341.t1_1
g8940.t1_1	g11974.t1_1
g8941.t1_1	g10093.t1_1
g8943.t1_1	g9827.t1_1
g8945.t1_1	g9785.t1_1
g8950.t1_1	g16721.t1_1
g8952.t2_1	g16720.t1_1
g8955.t1_1	g1626.t1_1
g8959.t2_1	g1864.t1_1
g8963.t1_1	g1618.t1_1
g8964.t1_1	g1616.t1_1
g8965.t1_1	g1615.t1_1
g8966.t1_1	g6897.t1_1
g8967.t1_1	g1865.t1_1
g8968.t1_1	g10612.t1_1
g8969.t1_1	g16226.t1_1
g8970.t1_1	g1756.t1_1
g8971.t1_1	g1757.t1_1
g8972.t1_1	g1758.t1_1
g8973.t1_1	g1759.t1_1
g8974.t1_1	g304.t1_1
g8977.t1_1	g5010.t1_1
g8978.t2_1	g16884.t1_1
g8979.t1_1	g893.t1_1
g8980.t1_1	g1621.t1_1
g8981.t2_1	g347.t1_1
g8982.t1_1	g1246.t1_1
g8983.t1_1	g1242.t1_1
g8984.t2_1	g1243.t1_1
g8985.t1_1	g1244.t1_1
g8986.t1_1	g1245.t1_1
g8989.t1_1	g14709.t1_1
g8990.t1_1	g17538.t1_1
g8992.t1_1	g362.t1_1
g8993.t1_1	g1194.t1_1
g8994.t1_1	g266.t1_1
g8995.t1_1	g267.t1_1
g8996.t1_1	g7573.t1_1
g9004.t1_1	g264.t1_1
g9008.t1_1	g16495.t1_1
g9009.t1_1	g324.t1_1
g9010.t1_1	g11055.t1_1
g9012.t1_1	g16456.t1_1
g9013.t1_1	g17324.t1_1
g9014.t1_1	g15988.t1_1
g9017.t1_1	g16697.t1_1
g9019.t1_1	g16695.t1_1
g9020.t1_1	g259.t2_1
g9021.t1_1	g5703.t1_1
g9022.t1_1	g16119.t1_1
g9023.t2_1	g16121.t1_1
g9024.t1_1	g2542.t1_1
g9026.t1_1	g475.t1_1
g9027.t2_1	g6746.t1_1
g9029.t1_1	g339.t2_1
g9032.t1_1	g7454.t1_1
g9038.t1_1	g7449.t1_1
g9041.t1_1	g494.t1_1
g9042.t1_1	g16798.t1_1
g9044.t1_1	g4443.t1_1
g9045.t1_1	g4444.t1_1
g9046.t1_1	g5807.t1_1
g9047.t1_1	g5579.t1_1
g9048.t1_1	g4663.t1_1
g9054.t2_1	g5533.t1_1
g9055.t1_1	g5532.t1_1
g9056.t1_1	g5531.t1_1
g9057.t1_1	g5530.t1_1
g9059.t1_1	g5525.t1_1
g9062.t1_1	g10910.t1_1
g9063.t1_1	g10911.t1_1
g9064.t1_1	g12318.t1_1
g9066.t2_1	g10119.t1_1
g9067.t1_1	g9986.t1_1
g9068.t1_1	g9984.t1_1
g9069.t2_1	g9979.t1_1
g9070.t1_1	g9978.t2_1
g9071.t1_1	g9975.t1_1
g9072.t1_1	g10283.t1_1
g9073.t1_1	g10282.t1_1
g9074.t1_1	g11660.t1_1
g9075.t1_1	g7000.t1_1
g9076.t1_1	g5804.t1_1
g9077.t1_1	g4589.t1_1
g9079.t1_1	g5519.t1_1
g9080.t1_1	g4765.t1_1
g9082.t1_1	g10804.t1_1
g9083.t1_1	g10803.t1_1
g9084.t1_1	g10802.t1_1
g9085.t1_1	g12341.t1_1
g9086.t1_1	g12338.t1_1
g9087.t1_1	g12336.t1_1
g9089.t1_1	g12334.t1_1
g9090.t1_1	g12335.t1_1
g9091.t2_1	g12333.t1_1
g9092.t1_1	g12331.t1_1
g9094.t2_1	g12324.t2_1
g9096.t1_1	g628.t1_1
g9097.t2_1	g7867.t1_1
g9099.t1_1	g403.t1_1
g9100.t2_1	g629.t1_1
g9102.t1_1	g630.t1_1
g9103.t1_1	g16160.t1_1
g9104.t1_1	g10087.t2_1
g9106.t1_1	g11155.t1_1
g9108.t1_1	g11441.t1_1
g9109.t1_1	g11445.t1_1
g9110.t1_1	g11443.t1_1
g9111.t1_1	g11440.t1_1
g9112.t1_1	g11446.t1_1
g9113.t1_1	g10083.t1_1
g9114.t1_1	g10081.t1_1
g9115.t1_1	g10082.t1_1
g9116.t1_1	g4977.t1_1
g9118.t2_1	g10086.t1_1
g9119.t1_1	g13503.t1_1
g9120.t1_1	g10079.t1_1
g9121.t1_1	g9867.t1_1
g9122.t1_1	g14960.t1_1
g9123.t1_1	g10092.t1_1
g9125.t1_1	g5688.t1_1
g9126.t1_1	g4978.t1_1
g9127.t1_1	g15167.t1_1
g9128.t1_1	g10060.t1_1
g9129.t1_1	g10061.t1_1
g9130.t1_1	g4665.t1_1
g9131.t1_1	g4363.t1_1
g9132.t1_1	g3502.t1_1
g9133.t2_1	g2252.t1_1
g9134.t1_1	g397.t1_1
g9135.t1_1	g7447.t1_1
g9136.t2_1	g1263.t1_1
g9137.t2_1	g1442.t1_1
g9139.t1_1	g10819.t1_1
g9140.t1_1	g10820.t1_1
g9141.t1_1	g3344.t1_1
g9142.t1_1	g3345.t1_1
g9143.t1_1	g3346.t1_1
g9144.t1_1	g3347.t1_1
g9147.t1_1	g3646.t1_1
g9149.t1_1	g3648.t1_1
g9150.t4_1	g4954.t1_1
g9151.t1_1	g627.t1_1
g9152.t1_1	g10388.t1_1
g9154.t1_1	g10387.t1_1
g9155.t1_1	g2654.t1_1
g9156.t1_1	g2638.t1_1
g9157.t1_1	g2606.t1_1
g9158.t1_1	g12344.t1_1
g9159.t1_1	g13590.t1_1
g9160.t1_1	g13326.t1_1
g9161.t1_1	g8154.t1_1
g9162.t1_1	g13327.t1_1
g9163.t1_1	g16735.t1_1
g9164.t1_1	g16733.t1_1
g9165.t1_1	g8555.t1_1
g9167.t1_1	g8556.t1_1
g9169.t1_1	g1036.t1_1
g9170.t1_1	g4347.t1_1
g9171.t1_1	g16362.t1_1
g9172.t1_1	g8103.t1_1
g9173.t3_1	g3494.t1_1
g9174.t1_1	g10382.t2_1
g9176.t1_1	g484.t1_1
g9177.t1_1	g1443.t1_1
g9178.t1_1	g10834.t1_1
g9179.t1_1	g10833.t1_1
g9182.t1_1	g10331.t1_1
g9183.t1_1	g6422.t1_1
g9184.t1_1	g10359.t1_1
g9185.t1_1	g14908.t1_1
g9186.t1_1	g14557.t1_1
g9187.t1_1	g11156.t1_1
g9188.t1_1	g11851.t1_1
g9190.t1_1	g11848.t1_1
g9191.t1_1	g11161.t1_1
g9193.t2_1	g11467.t1_1
g9194.t1_1	g10051.t1_1
g9195.t1_1	g10052.t1_1
g9196.t1_1	g13848.t1_1
g9201.t1_1	g11068.t1_1
g9204.t1_1	g3490.t1_1
g9206.t1_1	g3489.t1_1
g9207.t2_1	g3493.t1_1
g9208.t1_1	g1732.t1_1
g9209.t1_1	g1525.t1_1
g9210.t1_1	g12499.t1_1
g9211.t1_1	g16351.t1_1
g9213.t1_1	g16346.t1_1
g9214.t1_1	g1528.t1_1
g9215.t1_1	g16879.t1_1
g9216.t2_1	g10224.t1_1
g9217.t1_1	g11153.t1_1
g9218.t1_1	g7431.t1_1
g9220.t1_1	g2269.t1_1
g9221.t1_1	g5834.t1_1
g9222.t1_1	g164.t1_1
g9223.t2_1	g8706.t1_1
g9224.t1_1	g8708.t1_1
g9226.t1_1	g9104.t1_1
g9227.t1_1	g9103.t1_1
g9228.t1_1	g9092.t1_1
g9229.t1_1	g9101.t1_1
g9230.t1_1	g9099.t1_1
g9231.t2_1	g9098.t1_1
g9232.t1_1	g9102.t1_1
g9233.t1_1	g8899.t1_1
g9234.t1_1	g11847.t2_1
g9235.t1_1	g8709.t1_1
g9236.t1_1	g11850.t1_1
g9237.t1_1	g11853.t1_1
g9238.t1_1	g11852.t1_1
g9241.t1_1	g13589.t1_1
g9243.t1_1	g10446.t1_1
g9244.t2_1	g13325.t1_1
g9245.t1_1	g13324.t1_1
g9246.t1_1	g13323.t1_1
g9248.t1_1	g9096.t1_1
g9249.t1_1	g9094.t1_1
g9250.t1_1	g9093.t1_1
g9251.t1_1	g1441.t1_1
g9255.t1_1	g6707.t1_1
g9257.t2_1	g8200.t1_1
g9258.t1_1	g1773.t1_1
g9259.t1_1	g1772.t2_1
g9674.t1_1	g13869.t1_1
g9675.t1_1	g15753.t1_1
g9679.t1_1	g15190.t1_1
g9680.t1_1	g11084.t1_1
g9681.t1_1	g14966.t1_1
g9682.t1_1	g15197.t2_1
g9683.t1_1	g15195.t1_1
g9684.t1_1	g16516.t1_1
g9685.t1_1	g14856.t2_1
g9686.t1_1	g16290.t1_1
g9687.t1_1	g13545.t1_1
g9690.t1_1	g13867.t1_1
g9697.t2_1	g13866.t1_1
g9705.t1_1	g4628.t1_1
g9706.t1_1	g4120.t1_1
g9707.t1_1	g4119.t1_1
g9708.t1_1	g13403.t1_1
g9712.t1_1	g2412.t1_1
g9713.t1_1	g14970.t1_1
g9714.t1_1	g8045.t1_1
g9715.t1_1	g10197.t1_1
g9716.t1_1	g10198.t1_1
g9718.t2_1	g5874.t1_1
g9719.t1_1	g10166.t1_1
g9720.t1_1	g11772.t1_1
g9721.t1_1	g10830.t1_1
g9722.t1_1	g14698.t1_1
g9723.t1_1	g14988.t1_1
g9726.t3_1	g14989.t1_1
g9727.t1_1	g14949.t1_1
g9728.t1_1	g14964.t1_1
g9729.t1_1	g14471.t1_1
g9730.t1_1	g15047.t1_1
g9732.t1_1	g10199.t1_1
g9733.t1_1	g11527.t1_1
g9734.t1_1	g7042.t1_1
g9735.t1_1	g10163.t1_1
g9736.t1_1	g11535.t1_1
g9737.t1_1	g10725.t1_1
g9738.t1_1	g11324.t1_1
g9739.t1_1	g11775.t1_1
g9740.t3_1	g4459.t1_1
g9743.t1_1	g671.t1_1
g9744.t1_1	g2956.t1_1
g9745.t1_1	g16532.t1_1
g9746.t1_1	g11836.t1_1
g9747.t1_1	g307.t1_1
g9751.t2_1	g16192.t1_1
g9752.t1_1	g6288.t1_1
g9753.t1_1	g298.t1_1
g9754.t1_1	g7838.t1_1
g9755.t2_1	g12017.t1_1
g9756.t1_1	g13965.t1_1
g9757.t1_1	g12011.t1_1
g9758.t2_1	g12018.t1_1
g9759.t1_1	g12020.t1_1
g9760.t1_1	g15696.t1_1
g9761.t1_1	g3611.t1_1
g9762.t1_1	g6172.t1_1
g9763.t1_1	g15411.t1_1
g9764.t1_1	g15462.t1_1
g9765.t1_1	g15463.t1_1
g9766.t1_1	g13962.t1_1
g9767.t1_1	g14616.t1_1
g9768.t1_1	g14617.t1_1
g9770.t1_1	g14619.t1_1
g9771.t4_1	g14622.t1_1
g9772.t1_1	g14623.t1_1
g9773.t1_1	g14624.t1_1
g9774.t1_1	g15286.t1_1
g9775.t1_1	g14629.t1_1
g9776.t2_1	g13959.t1_1
g9777.t1_1	g15131.t1_1
g9778.t2_1	g13874.t1_1
g9779.t1_1	g9209.t1_1
g9781.t1_1	g15691.t1_1
g9782.t1_1	g15721.t1_1
g9784.t1_1	g3013.t2_1
g9785.t2_1	g3014.t1_1
g9786.t2_1	g13913.t1_1
g9787.t1_1	g13912.t1_1
g9788.t1_1	g13921.t1_1
g9790.t1_1	g15315.t1_1
g9791.t1_1	g15317.t1_1
g9792.t1_1	g10589.t1_1
g9793.t1_1	g10443.t1_1
g9795.t1_1	g15313.t1_1
g9796.t1_1	g13451.t1_1
g9797.t1_1	g2413.t1_1
g9798.t1_1	g3720.t1_1
g9799.t1_1	g2349.t1_1
g9800.t1_1	g2493.t1_1
g9801.t2_1	g4117.t1_1
g9802.t1_1	g4319.t1_1
g9803.t1_1	g1942.t1_1
g9804.t1_1	g2348.t1_1
g9806.t1_1	g10563.t1_1
g9807.t1_1	g13964.t1_1
g9808.t1_1	g14001.t1_1
g9809.t1_1	g15320.t2_1
g9811.t1_1	g15361.t1_1
g9812.t1_1	g15359.t1_1
g9813.t1_1	g15357.t1_1
g9814.t1_1	g15451.t1_1
g9815.t1_1	g8630.t1_1
g9817.t1_1	g15454.t1_1
g9818.t2_1	g14252.t1_1
g9819.t1_1	g14251.t1_1
g9820.t1_1	g14253.t1_1
g9821.t1_1	g14961.t1_1
g9822.t1_1	g10129.t1_1
g9823.t1_1	g10130.t1_1
g9824.t1_1	g957.t1_1
g9825.t1_1	g8823.t1_1
g9826.t1_1	g14306.t1_1
g9827.t3_1	g14648.t1_1
g9829.t1_1	g14649.t1_1
g9830.t1_1	g13885.t1_1
g9831.t1_1	g15117.t1_1
g9832.t1_1	g15128.t1_1
g9833.t1_1	g15130.t1_1
g9834.t1_1	g14625.t1_1
g9835.t1_1	g10139.t1_1
g9837.t1_1	g14631.t1_1
g9838.t1_1	g15318.t1_1
g9839.t1_1	g15547.t1_1
g9841.t1_1	g13963.t1_1
g9842.t1_1	g15319.t1_1
g9843.t1_1	g14894.t1_1
g9844.t1_1	g14376.t1_1
g9845.t1_1	g10980.t1_1
g9846.t1_1	g13884.t1_1
g9847.t1_1	g13961.t1_1
g9848.t1_1	g4812.t1_1
g9851.t1_1	g14992.t1_1
g9852.t1_1	g15501.t1_1
g9853.t1_1	g14103.t1_1
g9854.t1_1	g14105.t1_1
g9855.t1_1	g14113.t1_1
g9856.t1_1	g300.t1_1
g9857.t1_1	g14764.t1_1
g9858.t1_1	g14595.t1_1
g9859.t1_1	g14596.t1_1
g9861.t1_1	g15138.t1_1
g9863.t1_1	g15139.t1_1
g9864.t2_1	g15174.t1_1
g9865.t1_1	g14883.t1_1
g9866.t1_1	g14597.t1_1
g9867.t1_1	g14531.t1_1
g9868.t1_1	g14601.t1_1
g9869.t1_1	g3481.t1_1
g9870.t1_1	g14600.t1_1
g9871.t1_1	g14724.t1_1
g9872.t1_1	g14726.t1_1
g9873.t2_1	g15095.t1_1
g9875.t1_1	g14696.t1_1
g9876.t1_1	g14697.t1_1
g9877.t1_1	g14827.t1_1
g9878.t1_1	g14828.t1_1
g9879.t1_1	g15251.t1_1
g9880.t1_1	g14563.t1_1
g9881.t1_1	g15203.t1_1
g9883.t1_1	g14312.t1_1
g9884.t1_1	g15200.t1_1
g9885.t1_1	g14313.t1_1
g9887.t2_1	g14292.t1_1
g9889.t2_1	g14564.t1_1
g9890.t3_1	g14290.t1_1
g9891.t1_1	g15155.t1_1
g9893.t1_1	g1022.t1_1
g9894.t2_1	g1018.t1_1
g9895.t1_1	g1684.t1_1
g9896.t1_1	g10266.t1_1
g9897.t2_1	g1020.t1_1
g9898.t1_1	g10378.t1_1
g9899.t1_1	g11618.t1_1
g9900.t1_1	g9679.t1_1
g9902.t1_1	g3380.t1_1
g9903.t1_1	g2297.t1_1
g9904.t1_1	g3483.t1_1
g9907.t1_1	g10967.t1_1
g9908.t1_1	g10955.t1_1
g9909.t1_1	g519.t1_1
g9910.t1_1	g525.t1_1
g9911.t1_1	g526.t1_1
g9912.t1_1	g527.t1_1
g9913.t3_1	g3486.t1_1
g9914.t1_1	g14050.t1_1
g9921.t2_1	g7850.t1_1
g9923.t1_1	g14605.t1_1
g9925.t1_1	g14607.t1_1
g9926.t1_1	g14608.t1_1
g9927.t1_1	g14609.t1_1
g9928.t1_1	g14610.t1_1
g9929.t1_1	g14614.t1_1
g9930.t1_1	g14615.t1_1
g9931.t1_1	g14604.t1_1
g9932.t2_1	g14015.t1_1
g9934.t1_1	g14014.t1_1
g9937.t2_1	g14022.t1_1
g9938.t1_1	g14025.t1_1
g9939.t1_1	g14026.t1_1
g9940.t3_1	g14028.t1_1
g9941.t1_1	g1842.t1_1
g9942.t1_1	g14670.t1_1
g9944.t1_1	g15371.t1_1
g9946.t1_1	g8457.t1_1
g9948.t1_1	g15366.t2_1
g9949.t1_1	g4321.t1_1
g9950.t1_1	g14365.t1_1
g9951.t1_1	g13843.t1_1
g9952.t1_1	g13844.t1_1
g9954.t1_1	g15469.t1_1
g9956.t1_1	g14047.t1_1
g9957.t1_1	g14539.t1_1
g9958.t1_1	g14002.t1_1
g9959.t1_1	g14541.t1_1
g9960.t1_1	g14542.t1_1
