g6.t1_1	g12309.t1_1
g8319.t1_1	g14934.t1_1
g8320.t2_1	g5475.t1_1
g8321.t1_1	g14352.t1_1
g8322.t1_1	g18847.t1_1
g8323.t1_1	g13970.t1_1
g8325.t1_1	g14509.t1_1
g8326.t1_1	g1088.t1_1
g8328.t1_1	g14631.t1_1
g8329.t1_1	g10092.t1_1
g8330.t1_1	g8568.t1_1
g8331.t1_1	g2218.t1_1
g8332.t1_1	g1786.t1_1
g8337.t1_1	g1790.t1_1
g8339.t1_1	g1395.t1_1
g8340.t1_1	g1396.t1_1
g8341.t1_1	g8967.t1_1
g8342.t1_1	g12839.t1_1
g8343.t1_1	g12838.t1_1
g8344.t2_1	g12840.t2_1
g8345.t1_1	g2516.t2_1
g8346.t1_1	g12835.t1_1
g8347.t1_1	g1713.t1_1
g8348.t1_1	g1509.t2_1
g8350.t1_1	g9267.t1_1
g8351.t2_1	g8364.t1_1
g8352.t1_1	g18708.t1_1
g8353.t1_1	g15941.t1_1
g8354.t1_1	g13877.t1_1
g8355.t1_1	g7787.t1_1
g8356.t1_1	g1621.t1_1
g8358.t2_1	g12836.t1_1
g8360.t1_1	g14595.t1_1
g8361.t3_1	g2471.t1_1
g8362.t1_1	g1371.t1_1
g8365.t2_1	g2440.t1_1
g8369.t2_1	g12433.t1_1
g8370.t1_1	g16333.t1_1
g8371.t1_1	g12609.t1_1
g8372.t1_1	g1079.t1_1
g8373.t1_1	g16791.t1_1
g8374.t2_1	g8224.t1_1
g8377.t2_1	g16182.t1_1
g8378.t1_1	g16187.t1_1
g8383.t1_1	g16185.t1_1
g8384.t1_1	g11841.t1_1
g8387.t1_1	g11998.t1_1
g8388.t1_1	g15700.t1_1
g8389.t1_1	g16350.t1_1
g8390.t1_1	g15701.t1_1
g8392.t1_1	g1190.t1_1
g8394.t1_1	g3217.t1_1
g8395.t1_1	g4507.t1_1
g8397.t1_1	g13021.t2_1
g8398.t1_1	g15299.t1_1
g8399.t1_1	g12792.t1_1
g8400.t1_1	g13036.t1_1
g8405.t1_1	g6566.t1_1
g8406.t1_1	g3218.t1_1
g8410.t1_1	g2843.t1_1
g8411.t1_1	g2644.t1_1
g8412.t1_1	g4040.t1_1
g8413.t1_1	g3169.t1_1
g8414.t1_1	g3170.t1_1
g8415.t1_1	g5227.t2_1
g8416.t2_1	g5728.t1_1
g8418.t1_1	g3173.t1_1
g8423.t1_1	g5222.t1_1
g8424.t1_1	g4488.t1_1
g8425.t1_1	g10128.t1_1
g8427.t1_1	g4218.t1_1
g8428.t2_1	g15729.t1_1
g8429.t1_1	g3630.t1_1
g8430.t1_1	g16972.t1_1
g8431.t1_1	g4444.t1_1
g8433.t1_1	g4383.t1_1
g8436.t1_1	g2945.t1_1
g8438.t1_1	g2948.t1_1
g8440.t1_1	g12520.t1_1
g8450.t1_1	g16061.t1_1
g8451.t1_1	g9371.t1_1
g8453.t1_1	g12441.t1_1
g8454.t1_1	g13541.t1_1
g8456.t1_1	g16567.t1_1
g8464.t2_1	g15126.t1_1
g8465.t1_1	g15122.t2_1
g8466.t1_1	g16564.t1_1
g8467.t1_1	g4314.t1_1
g8469.t1_1	g16561.t1_1
g8472.t1_1	g15490.t1_1
g8476.t2_1	g16672.t1_1
g8479.t1_1	g10722.t1_1
g8480.t1_1	g10371.t1_1
g8481.t3_1	g11257.t1_1
g8482.t1_1	g10370.t1_1
g8483.t1_1	g1512.t1_1
g8484.t1_1	g8101.t1_1
g8485.t1_1	g12608.t1_1
g8487.t3_1	g4237.t2_1
g8488.t1_1	g4216.t1_1
g8489.t2_1	g12467.t1_1
g8490.t1_1	g1498.t1_1
g8491.t2_1	g12651.t2_1
g8492.t1_1	g12650.t1_1
g8493.t1_1	g12649.t1_1
g8494.t1_1	g12648.t1_1
g8495.t1_1	g18181.t1_1
g8497.t2_1	g12508.t1_1
g8498.t1_1	g11920.t1_1
g8504.t1_1	g256.t1_1
g8506.t1_1	g429.t1_1
g8509.t1_1	g2213.t1_1
g8510.t2_1	g4949.t1_1
g8511.t1_1	g2172.t1_1
g8512.t1_1	g15828.t1_1
g8513.t1_1	g18409.t1_1
g8514.t1_1	g17319.t1_1
g8515.t1_1	g6373.t1_1
g8518.t1_1	g15705.t1_1
g8519.t1_1	g14570.t1_1
g8520.t1_1	g4094.t1_1
g8522.t3_1	g6690.t1_1
g8523.t1_1	g18244.t1_1
g8524.t2_1	g4208.t1_1
g8526.t4_1	g13654.t1_1
g8528.t1_1	g14394.t1_1
g8529.t1_1	g14847.t1_1
g8533.t1_1	g13655.t1_1
g8535.t1_1	g7176.t1_1
g8536.t1_1	g10483.t1_1
g8537.t1_1	g10637.t1_1
g8538.t1_1	g9870.t1_1
g8539.t1_1	g11125.t1_1
g8540.t1_1	g17139.t1_1
g8541.t1_1	g17138.t1_1
g8543.t2_1	g16714.t1_1
g8548.t1_1	g12978.t1_1
g8550.t1_1	g9833.t1_1
g8553.t1_1	g7457.t1_1
g8554.t1_1	g8448.t1_1
g8557.t2_1	g15793.t1_1
g8560.t1_1	g15453.t2_1
g8562.t1_1	g12641.t1_1
g8564.t1_1	g9074.t1_1
g8565.t2_1	g8807.t1_1
g8567.t1_1	g9072.t1_1
g8568.t1_1	g12206.t1_1
g8569.t1_1	g12426.t1_1
g8573.t1_1	g7063.t1_1
g8576.t1_1	g7527.t1_1
g8585.t1_1	g3154.t1_1
g8597.t1_1	g16249.t1_1
g8601.t1_1	g16246.t1_1
g8604.t1_1	g18512.t1_1
g8605.t1_1	g16241.t1_1
g8607.t1_1	g9238.t2_1
g8608.t1_1	g9058.t1_1
g8609.t1_1	g9060.t1_1
g8613.t1_1	g7379.t1_1
g8615.t1_1	g7956.t1_1
g8617.t1_1	g15219.t1_1
g8625.t1_1	g12815.t1_1
g8627.t1_1	g9235.t1_1
g8632.t1_1	g8047.t1_1
g8636.t1_1	g17833.t1_1
g8659.t1_1	g11679.t1_1
g8672.t1_1	g7375.t1_1
g8675.t1_1	g12774.t1_1
g8679.t1_1	g12788.t1_1
g8681.t1_1	g11463.t3_1
g8683.t2_1	g12864.t1_1
g8684.t1_1	g11999.t1_1
g8685.t1_1	g12000.t1_1
g8686.t1_1	g12001.t1_1
g8687.t1_1	g12813.t2_1
g8693.t1_1	g5493.t1_1
g8704.t1_1	g7632.t1_1
g8707.t1_1	g11762.t1_1
g8714.t2_1	g17644.t1_1
g8726.t1_1	g11346.t1_1
g8729.t1_1	g11389.t1_1
g8730.t1_1	g9944.t1_1
g8733.t1_1	g1669.t1_1
g8738.t1_1	g18038.t1_1
g8761.t1_1	g9501.t1_1
g8765.t1_1	g9928.t3_1
g8772.t1_1	g493.t1_1
g8780.t1_1	g913.t2_1
g8781.t1_1	g11152.t1_1
g8782.t2_1	g5096.t1_1
g8787.t1_1	g5095.t1_1
g8788.t1_1	g5087.t1_1
g8790.t1_1	g14640.t1_1
g8791.t1_1	g14644.t1_1
g8793.t1_1	g5312.t1_1
g8795.t1_1	g13826.t1_1
g8796.t1_1	g13865.t1_1
g8797.t1_1	g517.t1_1
g8799.t1_1	g18754.t1_1
g8800.t1_1	g13337.t1_1
g8801.t1_1	g9201.t1_1
g8802.t1_1	g16405.t1_1
g8803.t1_1	g5198.t1_1
g8804.t1_1	g16414.t1_1
g8805.t1_1	g12966.t1_1
g8806.t1_1	g2200.t1_1
g8807.t1_1	g12532.t1_1
g8809.t1_1	g12522.t1_1
g8812.t1_1	g12533.t1_1
g8814.t1_1	g9237.t1_1
g8815.t1_1	g10262.t1_1
g8816.t1_1	g15678.t2_1
g8817.t8_1	g12875.t1_1
g8818.t1_1	g16168.t1_1
g8819.t1_1	g16237.t1_1
g8820.t1_1	g425.t1_1
g8822.t1_1	g423.t1_1
g8823.t1_1	g2723.t3_1
g8825.t1_1	g581.t1_1
g8826.t3_1	g1580.t1_1
g8827.t1_1	g1851.t1_1
g8828.t1_1	g1853.t1_1
g8829.t1_1	g1852.t1_1
g8833.t1_1	g13047.t1_1
g8834.t1_1	g5074.t1_1
g8835.t1_1	g4365.t1_1
g8839.t1_1	g4442.t1_1
g8840.t10_1	g7954.t2_1
g8841.t1_1	g1563.t1_1
g8842.t1_1	g1829.t1_1
g8845.t1_1	g14156.t1_1
g8847.t1_1	g1095.t1_1
g8848.t1_1	g1099.t1_1
g8849.t1_1	g1832.t1_1
g8854.t1_1	g4261.t1_1
g8855.t1_1	g4946.t1_1
g8856.t1_1	g5239.t1_1
g8859.t1_1	g17039.t1_1
g8860.t1_1	g3724.t1_1
g8861.t1_1	g3723.t1_1
g8862.t1_1	g5066.t1_1
g8864.t1_1	g16927.t1_1
g8866.t2_1	g5080.t1_1
g8870.t1_1	g2895.t1_1
g8871.t2_1	g15958.t1_1
g8872.t1_1	g4824.t1_1
g8873.t1_1	g12645.t1_1
g8874.t1_1	g15960.t1_1
g8875.t1_1	g18967.t1_1
g8876.t1_1	g16704.t1_1
g8877.t2_1	g16675.t1_1
g8878.t2_1	g16681.t1_1
g8879.t1_1	g16847.t1_1
g8880.t1_1	g17145.t1_1
g8881.t1_1	g16763.t1_1
g8882.t1_1	g16762.t1_1
g8883.t1_1	g16597.t1_1
g8884.t1_1	g16596.t2_1
g8885.t1_1	g13037.t1_1
g8886.t1_1	g4797.t1_1
g8888.t2_1	g4827.t1_1
g8890.t1_1	g4446.t1_1
g8891.t1_1	g4217.t1_1
g8893.t1_1	g4615.t1_1
g8894.t1_1	g13315.t1_1
g8895.t1_1	g10385.t1_1
g8896.t1_1	g4253.t1_1
g8905.t1_1	g15921.t1_1
g8908.t1_1	g12852.t1_1
g8909.t1_1	g12853.t1_1
g8910.t2_1	g12398.t1_1
g8912.t1_1	g5577.t1_1
g8914.t1_1	g12704.t1_1
g8915.t1_1	g12706.t1_1
g8917.t1_1	g12141.t1_1
g8921.t1_1	g12128.t1_1
g8923.t1_1	g14751.t1_1
g8924.t1_1	g13045.t1_1
g8925.t1_1	g16072.t1_1
g8926.t1_1	g16158.t1_1
g8928.t1_1	g14752.t1_1
g8929.t1_1	g440.t1_1
g8932.t1_1	g16320.t1_1
g8936.t1_1	g18948.t1_1
g8940.t1_1	g4354.t1_1
g8943.t1_1	g4299.t1_1
g8947.t1_1	g15795.t1_1
g8948.t1_1	g15796.t1_1
g8949.t1_1	g15797.t1_1
g8950.t1_1	g129.t1_1
g8951.t1_1	g16056.t1_1
g8952.t2_1	g130.t1_1
g8953.t1_1	g15798.t1_1
g8959.t2_1	g12113.t1_1
g8960.t1_1	g3322.t1_1
g8963.t1_1	g12777.t1_1
g8964.t1_1	g12778.t1_1
g8965.t1_1	g12779.t1_1
g8966.t1_1	g9233.t1_1
g8967.t1_1	g12644.t1_1
g8968.t1_1	g5020.t1_1
g8969.t1_1	g12587.t1_1
g8970.t1_1	g3031.t1_1
g8971.t1_1	g12579.t1_1
g8973.t1_1	g15514.t1_1
g8974.t1_1	g15318.t1_1
g8977.t1_1	g6584.t1_1
g8978.t2_1	g16167.t1_1
g8979.t1_1	g11756.t1_1
g8980.t1_1	g1803.t1_1
g8981.t2_1	g12108.t1_1
g8982.t1_1	g16253.t1_1
g8983.t1_1	g12776.t1_1
g8984.t2_1	g16256.t1_1
g8985.t1_1	g16255.t1_1
g8986.t1_1	g16254.t1_1
g8989.t1_1	g10579.t1_1
g8990.t1_1	g18777.t1_1
g8992.t1_1	g11922.t1_1
g8993.t1_1	g12768.t1_1
g8994.t1_1	g17875.t1_1
g8995.t1_1	g16874.t1_1
g9006.t1_1	g16145.t1_1
g9008.t1_1	g15853.t1_1
g9009.t1_1	g12877.t1_1
g9010.t1_1	g4397.t1_1
g9012.t1_1	g13017.t1_1
g9013.t1_1	g12581.t1_1
g9014.t1_1	g16046.t1_1
g9017.t1_1	g5397.t1_1
g9018.t1_1	g8631.t1_1
g9019.t1_1	g15653.t1_1
g9021.t1_1	g17254.t1_1
g9022.t1_1	g13899.t1_1
g9023.t2_1	g2331.t1_1
g9024.t1_1	g14873.t1_1
g9026.t1_1	g6785.t1_1
g9028.t1_1	g16217.t1_1
g9029.t1_1	g16216.t1_1
g9032.t1_1	g8814.t1_1
g9037.t1_1	g9887.t1_1
g9038.t1_1	g8811.t1_1
g9041.t1_1	g12424.t1_1
g9042.t1_1	g11970.t1_1
g9044.t1_1	g6631.t1_1
g9046.t1_1	g5430.t1_1
g9047.t1_1	g6100.t1_1
g9048.t1_1	g6354.t1_1
g9054.t2_1	g6640.t1_1
g9055.t1_1	g6641.t1_1
g9056.t1_1	g6643.t1_1
g9057.t1_1	g6644.t1_1
g9059.t1_1	g6649.t1_1
g9062.t1_1	g5297.t1_1
g9063.t1_1	g5037.t1_1
g9064.t1_1	g14561.t1_1
g9066.t2_1	g4822.t1_1
g9067.t1_1	g5163.t1_1
g9068.t1_1	g5164.t1_1
g9069.t2_1	g5165.t1_1
g9070.t1_1	g5337.t1_1
g9071.t1_1	g5338.t1_1
g9072.t1_1	g14916.t1_1
g9073.t1_1	g13675.t1_1
g9074.t1_1	g5345.t1_1
g9075.t1_1	g6899.t1_1
g9076.t1_1	g6900.t1_1
g9077.t1_1	g6920.t1_1
g9079.t1_1	g6652.t1_1
g9080.t1_1	g5845.t1_1
g9082.t1_1	g3220.t1_1
g9084.t1_1	g3219.t1_1
g9085.t1_1	g14139.t1_1
g9090.t1_1	g14565.t1_1
g9091.t2_1	g13755.t1_1
g9092.t1_1	g14580.t1_1
g9094.t2_1	g14566.t1_1
g9096.t1_1	g15742.t2_1
g9097.t2_1	g8869.t1_1
g9100.t2_1	g15744.t1_1
g9102.t1_1	g15745.t1_1
g9103.t1_1	g10888.t1_1
g9104.t1_1	g5244.t1_1
g9106.t1_1	g4960.t1_1
g9107.t1_1	g5217.t1_1
g9108.t1_1	g4209.t1_1
g9109.t1_1	g4214.t1_1
g9110.t1_1	g4213.t1_1
g9111.t1_1	g4210.t1_1
g9113.t1_1	g5229.t1_1
g9114.t1_1	g5226.t1_1
g9115.t1_1	g5230.t1_1
g9116.t1_1	g7093.t1_1
g9118.t2_1	g5243.t1_1
g9119.t1_1	g3005.t1_1
g9120.t1_1	g5242.t1_1
g9121.t1_1	g3983.t1_1
g9122.t1_1	g11298.t1_1
g9124.t1_1	g3266.t1_1
g9125.t1_1	g6472.t1_1
g9126.t1_1	g7094.t1_1
g9127.t1_1	g11216.t1_1
g9128.t1_1	g2999.t1_1
g9129.t1_1	g3978.t1_1
g9130.t1_1	g6774.t1_1
g9131.t1_1	g574.t1_1
g9133.t2_1	g2729.t1_1
g9134.t1_1	g12149.t1_1
g9135.t1_1	g8810.t1_1
g9136.t2_1	g15850.t1_1
g9137.t2_1	g12615.t1_1
g9139.t1_1	g13305.t1_1
g9140.t1_1	g4043.t1_1
g9141.t1_1	g2732.t1_1
g9142.t1_1	g1857.t1_1
g9143.t1_1	g1856.t1_1
g9144.t1_1	g1854.t1_1
g9147.t1_1	g2349.t1_1
g9148.t2_1	g2583.t1_1
g9150.t4_1	g6382.t1_1
g9151.t1_1	g12684.t1_1
g9152.t1_1	g5313.t1_1
g9154.t1_1	g4756.t1_1
g9155.t1_1	g2449.t1_1
g9156.t1_1	g2448.t1_1
g9157.t1_1	g1793.t1_1
g9158.t1_1	g14125.t1_1
g9159.t1_1	g14435.t1_1
g9160.t1_1	g14906.t1_1
g9161.t1_1	g13316.t1_1
g9162.t1_1	g14907.t1_1
g9163.t1_1	g15170.t1_1
g9164.t1_1	g16060.t1_1
g9165.t1_1	g17180.t1_1
g9167.t1_1	g16595.t1_1
g9169.t1_1	g10643.t1_1
g9170.t1_1	g1074.t1_1
g9171.t1_1	g12283.t1_1
g9172.t1_1	g7927.t1_1
g9173.t3_1	g2126.t1_1
g9174.t1_1	g4614.t1_1
g9176.t1_1	g12996.t1_1
g9177.t1_1	g12614.t1_1
g9178.t1_1	g2595.t1_1
g9179.t1_1	g4418.t1_1
g9182.t1_1	g2907.t1_1
g9183.t1_1	g9138.t1_1
g9184.t1_1	g2906.t1_1
g9185.t1_1	g10097.t1_1
g9186.t1_1	g9705.t1_1
g9187.t1_1	g8099.t1_1
g9188.t1_1	g3163.t1_1
g9190.t1_1	g3171.t1_1
g9191.t1_1	g4083.t1_1
g9193.t2_1	g4576.t1_1
g9194.t1_1	g3009.t1_1
g9196.t1_1	g10045.t2_1
g9204.t1_1	g1816.t1_1
g9206.t1_1	g1815.t1_1
g9207.t2_1	g2125.t1_1
g9208.t1_1	g12535.t1_1
g9209.t1_1	g16328.t1_1
g9210.t1_1	g13680.t1_1
g9214.t1_1	g12697.t1_1
g9215.t1_1	g11445.t1_1
g9216.t2_1	g4407.t1_1
g9217.t1_1	g16703.t1_1
g9218.t1_1	g8103.t1_1
g9221.t1_1	g6324.t1_1
g9222.t1_1	g15487.t1_1
g9223.t2_1	g16667.t3_1
g9224.t1_1	g16669.t2_1
g9226.t1_1	g17078.t2_1
g9227.t1_1	g16907.t1_1
g9228.t1_1	g16691.t1_1
g9229.t1_1	g16832.t1_1
g9230.t1_1	g17193.t1_1
g9231.t2_1	g17195.t1_1
g9232.t1_1	g16908.t1_1
g9233.t1_1	g17056.t1_1
g9234.t1_1	g3172.t1_1
g9235.t1_1	g16670.t1_1
g9237.t1_1	g13973.t1_1
g9238.t1_1	g3161.t1_1
g9241.t1_1	g14087.t1_1
g9242.t1_1	g14088.t1_1
g9243.t1_1	g3022.t1_1
g9244.t2_1	g14908.t1_1
g9245.t1_1	g14909.t1_1
g9246.t1_1	g14602.t1_1
g9248.t1_1	g16736.t1_1
g9249.t1_1	g16737.t2_1
g9250.t1_1	g16735.t1_1
g9251.t1_1	g12619.t1_1
g9255.t1_1	g1491.t1_1
g9257.t2_1	g16212.t1_1
g9258.t1_1	g15867.t1_1
g9259.t1_1	g15864.t1_1
g9674.t1_1	g10523.t1_1
g9675.t1_1	g11102.t1_1
g9679.t1_1	g10418.t1_1
g9680.t1_1	g14941.t1_1
g9681.t1_1	g10610.t1_1
g9682.t1_1	g10412.t1_1
g9683.t1_1	g10415.t1_1
g9684.t1_1	g12046.t1_1
g9685.t1_1	g10611.t1_1
g9686.t1_1	g16305.t1_1
g9687.t1_1	g14682.t1_1
g9690.t1_1	g10522.t1_1
g9691.t1_1	g10520.t1_1
g9697.t2_1	g10519.t1_1
g9700.t1_1	g10518.t1_1
g9705.t1_1	g6532.t1_1
g9706.t1_1	g2665.t1_1
g9707.t1_1	g2666.t1_1
g9708.t1_1	g14174.t1_1
g9712.t1_1	g2657.t1_1
g9713.t1_1	g10633.t1_1
g9714.t1_1	g7652.t2_1
g9715.t1_1	g4414.t1_1
g9716.t1_1	g4413.t1_1
g9718.t2_1	g6736.t1_1
g9719.t1_1	g4487.t1_1
g9720.t1_1	g3262.t1_1
g9721.t1_1	g3889.t1_1
g9722.t1_1	g10590.t1_1
g9723.t1_1	g9897.t1_1
g9726.t3_1	g9894.t2_1
g9727.t1_1	g10429.t1_1
g9728.t1_1	g11314.t1_1
g9729.t1_1	g2231.t1_1
g9730.t1_1	g10335.t1_1
g9732.t1_1	g4409.t1_1
g9733.t1_1	g3581.t1_1
g9734.t1_1	g8317.t1_1
g9735.t1_1	g4484.t1_1
g9736.t1_1	g4310.t1_1
g9737.t1_1	g16648.t1_1
g9738.t1_1	g3962.t1_1
g9739.t1_1	g5033.t1_1
g9740.t3_1	g16538.t1_1
g9743.t1_1	g12310.t1_1
g9744.t1_1	g13553.t1_1
g9745.t1_1	g15772.t1_1
g9746.t1_1	g4719.t1_1
g9747.t1_1	g16057.t1_1
g9749.t1_1	g16399.t2_1
g9751.t2_1	g16398.t1_1
g9752.t1_1	g8789.t1_1
g9753.t1_1	g15964.t1_1
g9754.t1_1	g7789.t1_1
g9755.t2_1	g5258.t2_1
g9756.t1_1	g10014.t1_1
g9757.t1_1	g5262.t1_1
g9758.t2_1	g5259.t1_1
g9759.t1_1	g5260.t1_1
g9760.t1_1	g10682.t1_1
g9761.t1_1	g5439.t1_1
g9762.t1_1	g17950.t1_1
g9763.t1_1	g11270.t1_1
g9764.t1_1	g10799.t1_1
g9765.t1_1	g10397.t1_1
g9766.t1_1	g10134.t1_1
g9767.t1_1	g10891.t1_1
g9768.t1_1	g10892.t1_1
g9771.t4_1	g283.t1_1
g9772.t1_1	g10806.t1_1
g9773.t1_1	g10807.t1_1
g9774.t1_1	g12138.t1_1
g9775.t1_1	g10978.t1_1
g9776.t2_1	g10130.t1_1
g9777.t1_1	g10264.t1_1
g9778.t2_1	g9687.t1_1
g9779.t1_1	g18582.t1_1
g9781.t1_1	g10681.t1_1
g9782.t1_1	g10394.t1_1
g9784.t1_1	g2388.t1_1
g9785.t2_1	g14632.t1_1
g9786.t2_1	g11287.t1_1
g9788.t1_1	g10833.t1_1
g9790.t1_1	g10071.t1_1
g9791.t1_1	g10075.t1_1
g9792.t1_1	g5334.t1_1
g9793.t1_1	g5167.t1_1
g9795.t1_1	g10067.t1_1
g9796.t1_1	g10280.t1_1
g9797.t1_1	g2658.t1_1
g9798.t1_1	g1417.t1_1
g9799.t1_1	g1418.t1_1
g9800.t1_1	g2134.t1_1
g9802.t1_1	g2133.t1_1
g9803.t1_1	g1422.t1_1
g9804.t1_1	g1421.t1_1
g9806.t1_1	g4682.t1_1
g9807.t1_1	g10139.t1_1
g9808.t1_1	g10136.t1_1
g9809.t1_1	g10079.t1_1
g9811.t1_1	g10908.t1_1
g9812.t1_1	g10909.t1_1
g9814.t1_1	g10872.t1_1
g9816.t1_1	g10871.t1_1
g9817.t1_1	g10870.t1_1
g9818.t2_1	g11023.t1_1
g9819.t1_1	g11022.t1_1
g9820.t1_1	g11020.t1_1
g9821.t1_1	g11297.t1_1
g9824.t1_1	g12595.t1_1
g9825.t1_1	g17723.t1_1
g9826.t1_1	g10702.t1_1
g9827.t3_1	g11056.t1_1
g9829.t1_1	g11789.t1_1
g9830.t1_1	g10714.t1_1
g9831.t1_1	g10268.t1_1
g9832.t1_1	g10276.t1_1
g9833.t1_1	g10277.t1_1
g9834.t1_1	g10809.t1_1
g9835.t1_1	g2894.t1_1
g9837.t1_1	g10811.t1_1
g9838.t1_1	g10074.t1_1
g9839.t1_1	g10184.t1_1
g9841.t1_1	g10138.t1_1
g9842.t1_1	g10073.t1_1
g9843.t1_1	g1584.t1_1
g9844.t1_1	g10326.t1_1
g9845.t1_1	g5118.t2_1
g9846.t1_1	g10715.t1_1
g9847.t1_1	g10133.t1_1
g9848.t1_1	g7115.t1_1
g9851.t1_1	g11162.t1_1
g9852.t1_1	g10493.t1_1
g9853.t1_1	g11010.t1_1
g9854.t1_1	g11011.t1_1
g9855.t1_1	g11018.t2_1
g9856.t1_1	g11747.t1_1
g9857.t1_1	g10566.t1_1
g9858.t1_1	g9473.t1_1
g9859.t1_1	g9471.t1_1
g9860.t1_1	g9445.t1_1
g9861.t1_1	g9855.t1_1
g9863.t1_1	g11273.t1_1
g9864.t2_1	g10711.t1_1
g9865.t1_1	g11008.t1_1
g9866.t1_1	g9496.t1_1
g9868.t1_1	g10770.t1_1
g9869.t1_1	g1818.t1_1
g9870.t1_1	g10506.t2_1
g9871.t1_1	g11033.t1_1
g9872.t1_1	g11032.t1_1
g9873.t2_1	g10581.t1_1
g9874.t2_1	g5261.t1_1
g9875.t1_1	g10040.t1_1
g9876.t1_1	g10597.t1_1
g9877.t1_1	g10957.t1_1
g9878.t1_1	g10088.t1_1
g9879.t1_1	g10541.t1_1
g9880.t1_1	g9810.t1_1
g9881.t1_1	g10677.t1_1
g9882.t1_1	g16016.t1_1
g9884.t1_1	g10410.t1_1
g9885.t1_1	g11027.t1_1
g9887.t2_1	g13861.t1_1
g9889.t2_1	g9806.t1_1
g9890.t3_1	g6101.t1_1
g9891.t1_1	g9492.t1_1
g9893.t1_1	g15718.t1_1
g9894.t2_1	g12097.t1_1
g9895.t1_1	g12443.t1_1
g9897.t2_1	g12096.t1_1
g9898.t1_1	g4619.t1_1
g9899.t1_1	g3421.t1_1
g9900.t1_1	g4093.t1_1
g9902.t1_1	g16905.t1_1
g9904.t1_1	g1828.t1_1
g9905.t1_1	g14937.t1_1
g9907.t1_1	g4793.t1_1
g9908.t1_1	g4781.t1_1
g9909.t1_1	g12816.t1_1
g9910.t1_1	g12809.t1_1
g9912.t1_1	g12806.t1_1
g9914.t1_1	g10484.t1_1
g9915.t1_1	g1704.t1_1
g9919.t1_1	g10350.t1_1
g9921.t2_1	g9107.t1_1
g9923.t1_1	g10766.t1_1
g9925.t1_1	g11079.t1_1
g9926.t1_1	g11078.t1_1
g9927.t1_1	g11077.t1_1
g9928.t1_1	g11076.t1_1
g9929.t1_1	g11075.t1_1
g9930.t1_1	g11074.t1_1
g9931.t1_1	g10767.t1_1
g9934.t1_1	g9969.t1_1
g9937.t2_1	g11112.t1_1
g9938.t1_1	g11204.t1_1
g9939.t1_1	g11205.t1_1
g9940.t3_1	g11206.t1_1
g9942.t1_1	g11055.t1_1
g9943.t2_1	g10901.t1_1
g9944.t1_1	g10902.t1_1
g9946.t1_1	g17576.t1_1
g9948.t1_1	g10904.t2_1
g9949.t1_1	g14630.t1_1
g9950.t1_1	g10160.t1_1
g9951.t1_1	g10158.t1_1
g9952.t1_1	g10159.t1_1
g9956.t1_1	g6353.t1_1
g9957.t1_1	g10278.t1_1
g9959.t1_1	g10476.t1_1
g9960.t1_1	g10477.t1_1
g9961.t1_1	g10480.t1_1
g9963.t1_1	g10113.t1_1
g9964.t1_1	g10087.t1_1
g9966.t1_1	g10085.t1_1
g9968.t1_1	g9798.t1_1
g9970.t1_1	g9769.t1_1
g9974.t2_1	g10368.t1_1
g9977.t1_1	g16318.t1_1
g9980.t1_1	g10724.t1_1
g9981.t1_1	g11325.t1_1
g9982.t1_1	g12824.t1_1
g9984.t1_1	g10381.t1_1
g9985.t1_1	g8002.t1_1
g9986.t1_1	g16668.t1_1
g9989.t1_1	g2983.t1_1
g9996.t1_1	g2135.t1_1
g9998.t1_1	g11288.t1_1
g10000.t1_1	g10119.t1_1
g10001.t1_1	g10402.t1_1
g10002.t1_1	g10640.t1_1
g10003.t2_1	g10639.t1_1
g10004.t1_1	g4092.t1_1
g10005.t1_1	g11293.t1_1
g10006.t1_1	g10316.t1_1
g10008.t1_1	g10818.t1_1
g10009.t1_1	g10813.t1_1
g10011.t1_1	g10122.t1_1
g10012.t1_1	g10117.t1_1
g10013.t1_1	g10544.t1_1
g10014.t1_1	g10565.t1_1
g10015.t1_1	g10556.t1_1
g10018.t1_1	g11117.t1_1
g10020.t1_1	g10309.t1_1
g10023.t1_1	g10310.t1_1
g10024.t1_1	g10311.t1_1
g10025.t1_1	g11169.t1_1
g10027.t1_1	g5707.t1_1
g10028.t1_1	g6727.t1_1
g10029.t1_1	g6576.t1_1
g10030.t1_1	g6526.t1_1
g10031.t1_1	g6530.t1_1
g10032.t1_1	g6529.t1_1
g10033.t1_1	g6533.t1_1
g10034.t1_1	g18837.t1_1
g10035.t1_1	g5579.t1_1
g10037.t1_1	g5591.t1_1
g10038.t1_1	g5593.t1_1
g10039.t1_1	g7036.t1_1
g10040.t1_1	g7209.t1_1
g10043.t1_1	g6580.t1_1
g10044.t1_1	g6579.t1_1
g10045.t1_1	g13743.t1_1
g10048.t1_1	g9660.t1_1
g10049.t1_1	g10878.t1_1
g10052.t1_1	g7153.t1_1
g10053.t1_1	g9114.t1_1
g10054.t1_1	g2507.t1_1
g10056.t1_1	g6293.t1_1
g10059.t1_1	g6288.t1_1
g10060.t1_1	g5713.t1_1
g10062.t1_1	g6410.t1_1
g10064.t1_1	g7042.t1_1
g10065.t1_1	g7038.t1_1
g10067.t1_1	g10867.t1_1
g10068.t1_1	g10954.t1_1
g10069.t1_1	g10748.t1_1
g10071.t1_1	g2090.t1_1
g10072.t1_1	g14217.t1_1
